country,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
2007-Q2,-408.0,-306.9,-472.8,-259.1,10343.4,10343.4,14214.5,14214.5,1919.3,2009.0,3016.2,3202.7,2667.2,2683.4,3443.5,3505.0,2033.2,2048.4,2559.8,2611.3,1020.8,1020.8,1398.8,1410.9,1879.2,1924.5,2447.6,2526.2,4802.0,4934.7,6543.3,6747.6,1818.7,1818.7,2428.7,2428.7,1104.1,1191.5,1667.0,1792.7,11068.2,11539.2,15253.0,16106.1,46156.7,3962299.1,11068.2,11539.2,59.476892763,,2.52015,10.72776,,15253.0,16106.1,77604.4,4034542.3,,,,,-54.1,57.7,7403.7,7616.1,10061.6,10287.5,26105.8,2241043.2,6318.6,6526.5,59.839822643,,2.08775,8.85456,,8473.7,8661.5,43626.2,2268063.5,4367.9,374962.2,1092.0,1092.0,54.642353725,,-10.74486,-0.3741,,1586.4,1586.4,7993.7,415578.8,4694.2,4858.7,5974.9,6251.4,16658.5,1430037.6,4035.6,4164.6,68.429392399,,3.32888,18.07645,,5121.3,5359.3,24344.0,1265610.4,591.0,591.0,779.4,779.4,660.1,711.7,858.1,933.4,120.7,120.7,154.0,154.0,9535.2,818544.3,2282.7,2383.8,61.989011388,,-5.67685,2.69931,,3250.6,3357.6,15382.1,799692.0,10763.0,923941.8,2690.7,2690.7,61.512956162,,-2.3226,1.88589,,3616.7,3616.7,17497.1,909647.9,11.64897,252.2,-561.0,-527.9,-341.6,-21.3,3755.5
2007-Q3,-451.6,-386.9,-516.4,-325.7,10337.0,10337.0,14104.2,14104.2,1587.0,2073.8,2439.9,3243.6,2720.9,2775.7,3492.5,3575.9,2090.6,2117.2,2618.8,2660.9,1048.0,1048.0,1420.8,1455.9,1924.7,1974.8,2494.8,2583.5,5023.4,5059.9,6798.2,6886.5,1868.2,1868.2,2477.1,2477.1,1230.5,1217.0,1826.2,1825.9,11307.2,11954.4,15473.4,16395.1,47817.6,4056673.6,11307.2,11954.4,60.530836326,,1.79448,9.11082,,15473.4,16395.1,78997.0,4106941.2,,,,,-64.0,50.8,7486.6,7913.2,9939.8,10547.1,27099.9,2299061.4,6535.3,6775.0,60.476061176,,2.71573,8.10506,,8564.9,8896.7,44811.0,2329658.0,3866.6,328027.5,966.6,966.6,56.122629598,,-13.81257,12.30823,,1367.3,1367.3,6889.5,358176.7,4977.8,5083.1,6304.1,6454.2,17480.1,1482953.4,4285.6,4370.0,69.369029828,,3.5111,18.81305,,5412.5,5547.5,25198.8,1310047.3,607.7,607.7,797.3,797.3,693.7,745.6,895.8,971.4,137.9,137.9,174.1,174.1,9864.8,836891.6,2401.5,2466.2,61.933803354,,3.54849,0.0351,,3390.4,3476.8,15927.9,828069.0,11412.4,968187.4,2853.1,2853.1,62.039628002,,5.13372,1.19581,,3802.4,3802.4,18395.3,956346.6,11.78738,918.6,-636.4,-378.1,-256.5,112.0,4565.2
2007-Q4,-468.6,-454.9,-525.2,-359.4,11881.0,11881.0,15995.5,15995.5,2753.3,2179.1,4218.3,3341.6,2871.2,2926.2,3651.3,3687.8,2189.2,2243.6,2720.0,2757.1,1107.1,1107.1,1491.9,1494.1,2088.8,2093.8,2690.2,2674.3,5213.6,5253.6,7008.6,7076.5,1928.2,1928.2,2556.0,2556.0,1196.6,1231.6,1762.4,1846.2,12985.9,12534.9,17545.1,16948.7,50139.7,4224608.6,12985.9,12534.9,61.397084292,,3.37688,10.89759,,17545.1,16948.7,81664.7,4245627.9,,,,,-10.3,26.1,8567.6,8095.2,11263.7,10686.8,27997.8,2359002.8,7517.2,6999.4,60.791687402,,2.77685,10.34556,,9754.7,9143.7,46055.3,2394349.0,4280.9,360696.2,1070.2,1070.2,56.683755612,,9.61975,4.12539,,1498.8,1498.8,7552.3,392632.4,5287.9,5340.6,6667.8,6715.7,18421.6,1552142.2,4546.3,4605.4,70.503898278,,3.68946,15.78193,,5720.2,5752.2,26128.5,1358380.9,636.3,636.3,828.1,828.1,743.4,796.5,952.4,1029.1,160.1,160.1,200.9,200.9,10623.0,895060.9,2642.1,2655.8,62.226825696,,7.17947,13.48344,,3684.7,3726.4,17071.4,887520.0,12442.7,1048382.2,3110.7,3110.7,62.949598087,,7.45201,11.9334,,4085.8,4085.8,19766.2,1027613.7,11.86849,1259.1,-315.7,-321.6,144.3,85.3,4623.3
2008-Q1,-627.2,-806.7,-687.0,-816.8,12340.4,12340.4,16445.6,16445.6,2202.9,2200.5,3381.7,3268.2,3173.2,3047.2,3921.7,3740.4,2422.1,2325.8,2930.1,2799.3,1172.9,1172.9,1544.3,1494.9,2283.7,2183.4,2908.5,2757.1,5811.0,5601.8,7724.0,7363.4,2050.9,2050.9,2677.9,2677.9,1476.4,1367.5,2137.7,1928.5,13639.3,12972.2,18229.9,17051.4,51888.6,4282748.7,13639.3,12972.2,63.155964597,,0.6059,8.53763,,18229.9,17051.4,82159.5,4271352.2,,,,,21.3,9.8,8729.2,8562.6,11390.2,11133.9,28937.2,2388399.4,7164.1,7234.3,61.511174436,,2.1463,10.08509,,9248.4,9340.0,47043.8,2445738.9,6226.6,513930.0,1556.7,1556.7,57.450777713,,43.50898,21.01662,,2150.9,2150.9,10838.2,563462.8,5801.7,5479.3,7243.6,6769.1,18985.9,1567048.1,5018.9,4746.5,71.558280932,,1.54488,12.6163,,6246.2,5841.0,26532.1,1379366.2,704.0,704.0,892.1,892.1,783.6,845.3,1000.7,1085.4,141.2,141.2,193.3,193.3,11090.4,915369.5,2952.0,2772.6,63.161836758,,2.85388,7.66991,,4067.8,3832.7,17558.6,912848.8,14317.0,1181685.7,3579.2,3579.2,63.648790822,,13.79918,25.57112,,4649.6,4649.6,22493.7,1169415.9,12.11573,965.5,-177.2,-462.7,274.0,-355.7,2680.4
2008-Q2,-546.3,-422.4,-757.1,-544.9,12416.1,12416.1,15607.7,15607.7,2206.2,2307.7,3103.9,3286.3,3193.0,3194.2,3794.1,3845.0,2463.6,2468.8,2869.4,2911.7,1239.7,1239.7,1528.3,1527.5,2297.2,2325.2,2779.1,2802.9,5846.0,5975.6,7298.7,7479.0,2237.9,2237.9,2704.8,2704.8,1310.9,1412.5,1814.8,1971.2,13102.0,13494.9,16486.0,17229.4,53979.8,4345956.4,13102.0,13494.9,65.022502742,,1.04386,6.97469,,16486.0,17229.4,83017.1,4315939.3,,,,,22.2,38.2,8424.6,8795.3,10889.4,11181.4,30127.6,2425597.3,7288.7,7531.9,63.019298282,,1.62222,9.58309,,9325.7,9491.5,47806.9,2485414.2,4597.6,370154.3,1149.4,1149.4,58.595794154,,-27.60564,-1.84407,,1557.1,1557.1,7846.3,407915.3,5459.2,5583.9,6481.8,6726.6,19810.2,1594939.0,4916.5,4952.6,71.956259504,,3.76468,13.09127,,5833.7,6060.9,27531.0,1431294.9,339.8,339.8,407.2,407.2,536.4,554.4,636.8,660.6,214.6,214.6,253.5,253.5,13949.1,1123053.5,3363.4,3487.3,70.758083996,,12.27399,28.16081,,4184.2,4303.1,19713.8,1024891.8,15638.7,1259084.9,3909.7,3909.7,66.678279305,,4.26901,34.0451,,4848.1,4848.1,23454.0,1219338.4,12.42069,1134.0,-46.2,-56.3,26.2,257.6,3573.1
2008-Q3,-990.1,-931.3,-1173.9,-1112.7,12448.0,12448.0,15306.0,15306.0,1821.5,2362.6,2467.0,3262.3,3222.7,3280.2,3762.4,3839.5,2489.5,2513.8,2851.3,2883.4,1265.1,1265.1,1514.8,1538.1,2345.0,2389.4,2778.0,2828.4,6174.4,6187.2,7532.2,7603.4,2332.9,2332.9,2748.3,2748.3,1496.6,1464.9,2005.9,2026.7,13423.4,13961.2,16515.6,17379.4,55844.9,4399690.8,13423.4,13961.2,66.688831691,,0.87024,6.00342,,16515.6,17379.4,83739.6,4353498.3,,,,,96.8,-21.2,8556.8,9075.7,10631.8,11295.7,31108.4,2450844.3,7509.2,7777.1,64.631999888,,0.67895,7.41014,,9230.4,9555.9,48131.5,2502289.0,4269.7,336380.9,1067.4,1067.4,60.911414856,,-10.66287,1.74302,,1391.1,1391.1,7009.6,364419.8,5669.4,5646.2,6619.7,6678.3,20412.9,1608210.8,5130.7,5103.2,74.621403354,,-0.63813,8.55803,,5986.0,6022.3,27355.3,1422161.4,343.3,343.3,404.6,404.6,531.3,550.3,620.4,645.2,206.9,206.9,240.6,240.6,14647.5,1153987.9,3603.0,3661.9,71.752161792,,3.55179,28.16489,,4379.3,4456.0,20414.0,1061293.7,18372.5,1447459.3,4593.1,4593.1,68.196705229,,14.86509,46.45256,,5568.7,5568.7,26940.4,1400594.1,12.69292,3779.0,362.9,601.4,692.9,1118.2,7769.6
2008-Q4,-882.5,-892.0,-1056.1,-1040.0,13688.2,13688.2,16918.2,16918.2,2973.0,2395.8,4062.0,3251.8,3178.8,3249.0,3766.8,3817.2,2417.0,2485.8,2799.7,2848.1,1234.4,1234.4,1501.0,1529.7,2351.4,2368.9,2836.2,2848.0,6347.2,6397.2,7875.7,7845.4,2368.7,2368.7,2858.5,2858.5,1627.0,1659.6,2181.0,2139.0,14397.2,14279.9,17814.3,17400.7,57119.8,4380635.6,14397.2,14279.9,68.127698953,,0.12257,2.66643,,17814.3,17400.7,83842.2,4358834.5,,,,,-50.2,43.6,10384.5,9527.5,12621.7,11725.0,32157.9,2466260.2,8614.2,8039.5,65.458122325,,2.06924,6.67063,,10373.0,9753.7,49127.5,2554067.3,7062.5,541634.3,1765.6,1765.6,62.155252299,,62.10013,50.45241,,2255.0,2255.0,11362.6,590725.0,5501.4,5622.7,6446.0,6511.1,20642.7,1583129.5,4989.7,5160.7,77.106925977,,-2.13416,2.46097,,5840.2,5893.7,26771.5,1391810.2,333.3,333.3,397.3,397.3,504.1,523.3,592.3,617.9,190.0,190.0,220.7,220.7,13103.6,1004940.1,3285.4,3275.9,70.52884279,,-8.98881,8.83091,,4032.4,4055.4,18579.0,965896.1,16671.7,1278590.7,4167.9,4167.9,67.63156996,,-8.49881,24.71226,,5095.4,5095.4,24650.8,1281560.3,13.03915,824.9,-423.1,-127.1,12.0,141.0,2652.4
2009-Q1,-373.9,-547.1,-546.8,-631.5,13419.5,13419.5,17014.0,17014.0,2541.1,2475.7,3435.3,3267.7,3147.8,3019.0,3779.1,3600.8,2385.6,2287.2,2777.0,2654.2,1304.4,1304.4,1624.2,1572.9,2326.0,2236.1,2937.4,2851.3,6467.4,6275.0,8301.4,8080.2,2432.8,2432.8,3046.8,3046.8,1708.6,1606.0,2317.1,2182.0,14395.6,13582.1,18272.9,17079.4,54328.2,4271538.5,14395.6,13582.1,66.016945586,,-1.84614,0.16417,,18272.9,17079.4,82294.4,4278364.4,,,,,17.0,-25.0,9724.2,9691.6,11791.7,11732.7,32587.4,2562175.5,8083.2,8146.9,65.752216674,,0.88231,5.35066,,9711.6,9839.7,49560.9,2576602.0,6550.1,515001.2,1637.5,1637.5,62.337413378,,-7.52528,-3.05106,,2085.3,2085.3,10507.5,546271.2,5262.3,5039.6,6211.7,5843.3,18499.8,1454544.0,4804.5,4625.0,76.666874676,,-9.86615,-9.053,,5629.3,5312.3,24130.2,1254492.2,329.0,329.0,394.0,394.0,449.4,472.0,569.1,596.1,143.0,143.0,202.1,202.1,11916.1,936900.0,3152.3,2979.0,70.681750608,,-9.25882,-3.98569,,3898.7,3680.0,16858.8,876465.5,14104.7,1108975.2,3526.2,3526.2,67.621632627,,-15.38526,-7.2709,,4311.5,4311.5,20858.2,1084388.9,12.71865,-1120.6,-84.8,-609.2,865.4,79.7,2095.1
2009-Q2,-599.1,-495.3,-737.8,-562.0,13461.9,13461.9,16530.5,16530.5,2374.9,2543.2,3122.6,3257.5,3321.2,3319.7,3904.0,3959.2,2507.6,2512.4,2927.4,2978.9,1301.4,1301.4,1591.2,1597.7,2400.7,2433.9,2919.2,2966.9,6527.7,6701.2,7996.1,8248.4,2519.0,2519.0,3028.6,3028.6,1608.0,1748.3,2048.3,2253.0,14076.5,14621.2,17309.3,18070.7,58484.7,4473448.9,14076.5,14621.2,67.169438253,,5.80366,4.88252,,17309.3,18070.7,87070.4,4526666.0,,,,,-47.5,55.4,9559.4,10076.0,11731.9,12062.2,33567.8,2567571.0,8114.3,8391.9,65.974237814,,2.66169,6.42827,,9937.7,10101.6,50880.1,2645183.3,5805.7,444073.3,1451.4,1451.4,64.343470976,,-14.1284,14.99737,,1790.7,1790.7,9023.0,469091.8,5756.2,5940.3,6597.6,6853.3,20401.5,1560491.3,4980.4,5100.4,75.399870956,,12.13224,-1.71906,,5672.0,5956.8,27057.7,1406690.2,514.9,514.9,626.0,626.0,776.6,806.5,929.6,970.3,291.6,291.6,344.4,344.4,12372.7,946378.0,2989.5,3093.2,69.871601855,,5.03567,-10.17574,,3756.0,3865.3,17707.8,920601.4,14354.1,1097930.6,3588.5,3588.5,67.017338305,,2.6858,-8.6789,,4427.3,4427.3,21418.4,1113513.3,13.07374,691.2,-385.5,-342.1,-45.6,157.7,3820.3
2009-Q3,-740.1,-672.9,-862.9,-756.3,13950.4,13950.4,16723.6,16723.6,2029.9,2664.3,2516.7,3284.6,3494.8,3568.1,4056.8,4143.0,2669.6,2700.8,3084.7,3121.0,1342.4,1342.4,1597.3,1635.5,2527.2,2580.0,3019.8,3075.3,7094.1,7098.0,8470.5,8469.7,2609.3,2609.3,3061.5,3061.5,1957.6,1908.7,2389.3,2333.0,14715.1,15534.2,17664.9,18532.2,62136.8,4562373.2,14715.1,15534.2,69.586681641,,2.55388,6.63314,,17664.9,18532.2,89294.1,4642271.8,,,,,-76.0,66.2,9987.5,10515.5,11814.0,12374.4,35211.6,2585402.8,8495.3,8802.9,67.394322339,,2.68689,8.55088,,10065.1,10373.1,52247.2,2716256.6,5999.3,440498.0,1499.8,1499.8,68.28987392,,-2.63662,25.32899,,1743.4,1743.4,8785.1,456723.7,6318.5,6286.9,7183.7,7230.3,21876.3,1606262.7,5471.7,5469.1,77.404837534,,4.4518,3.3155,,6185.1,6221.9,28262.2,1469313.2,548.2,548.2,659.6,659.6,847.5,877.8,1002.4,1043.5,329.6,329.6,383.9,383.9,12742.3,935597.8,3118.4,3185.6,71.397621991,,0.78588,-12.57499,,3823.5,3895.6,17846.9,927836.2,15433.8,1133223.4,3858.5,3858.5,68.578570587,,5.07456,-16.46265,,4652.0,4652.0,22505.3,1170019.2,13.61941,1741.0,-559.8,-112.9,-160.0,290.4,4658.0
2009-Q4,-1132.7,-1131.9,-1158.0,-1173.8,15824.6,15824.6,18216.4,18216.4,3432.8,2783.3,4007.7,3262.5,3658.0,3755.4,4170.3,4241.5,2765.0,2857.5,3152.0,3218.8,1405.6,1405.6,1633.7,1661.2,2685.3,2713.9,3145.2,3179.4,7371.1,7441.2,8609.0,8653.3,2707.0,2707.0,3116.6,3116.6,1978.9,2020.3,2347.2,2357.4,16708.1,16374.7,19277.1,18926.3,65498.8,4660810.5,16708.1,16374.7,71.824228041,,2.12673,8.76762,,19277.1,18926.3,91193.2,4741000.3,,,,,-36.6,52.5,11973.2,10993.7,13516.1,12622.1,37047.8,2636272.4,9868.0,9261.9,69.981277169,,1.32512,7.75951,,11109.5,10510.5,52939.5,2752250.3,8384.4,596621.2,2096.1,2096.1,68.947251643,,38.42284,7.02271,,2413.3,2413.3,12160.6,632209.9,6448.5,6559.2,7217.8,7317.0,22964.1,1634094.3,5606.8,5741.0,80.321535334,,1.16033,6.79344,,6247.4,6294.1,28590.2,1486362.1,567.8,567.8,674.0,674.0,841.5,875.6,972.3,1018.5,307.8,307.8,344.5,344.5,13290.9,945764.4,3321.9,3322.7,73.884469176,,0.79477,-3.17692,,3894.6,3926.6,17988.8,935210.3,17818.5,1267945.3,4454.6,4454.6,72.213969792,,9.63918,0.0967,,5100.4,5100.4,24674.7,1282799.5,14.05309,1630.2,-297.8,-160.2,38.6,208.1,4188.8
2010-Q1,-955.6,-1127.3,-999.2,-1186.5,16626.9,16626.9,18948.2,18948.2,3123.6,2970.4,3526.8,3369.1,4042.9,3873.8,4505.7,4293.2,3051.2,2922.7,3409.5,3254.8,1546.8,1546.8,1756.4,1684.1,2920.5,2805.9,3423.9,3286.6,7945.1,7697.7,9187.9,8891.9,2862.6,2862.6,3254.0,3254.0,2162.0,2029.1,2509.9,2351.3,18148.2,17117.8,20696.3,19418.4,68471.2,4802389.3,18148.2,17117.8,73.180922837,,2.60018,13.69473,,20696.3,19418.4,93564.3,4864274.8,,,,,153.6,-46.4,11463.7,11398.7,12726.5,12729.7,37922.7,2659795.6,9459.9,9480.7,71.640555972,,-0.00921,6.80722,,10382.5,10509.5,52934.7,2751996.9,7982.8,559894.4,1995.7,1995.7,67.337571541,,-2.51316,12.82334,,2352.7,2352.7,11854.9,616321.4,7212.8,6949.6,8020.5,7619.0,24351.2,1707924.3,6339.3,6087.8,81.204058382,,4.88778,24.27436,,6970.1,6601.8,29987.6,1559012.2,626.5,626.5,729.1,729.1,870.9,912.8,1050.9,1101.0,286.3,286.3,371.9,371.9,14000.4,981953.7,3671.8,3500.1,75.753646241,,2.73934,9.62542,,4247.6,4034.2,18481.5,960828.9,18509.8,1298224.6,4627.4,4627.4,73.287344468,,2.35774,21.08614,,5220.6,5220.6,25256.4,1313044.6,14.25775,2723.9,682.3,54.5,1235.0,411.8,5562.0
2010-Q2,-1161.8,-1037.5,-1336.8,-1289.8,16203.6,16203.6,18032.7,18032.7,2873.7,3132.3,3269.5,3468.9,3956.4,3950.6,4284.3,4333.1,2965.8,2970.0,3233.0,3291.6,1505.3,1505.3,1688.8,1692.2,2963.8,3006.8,3324.4,3424.1,7911.0,8122.6,8780.7,9111.4,3062.1,3062.1,3319.5,3319.5,1885.1,2053.7,2136.8,2367.8,17137.4,17847.4,19091.1,19885.0,71389.5,4941598.1,17137.4,17847.4,74.509772778,,2.40256,10.03998,,19091.1,19885.0,95812.3,4981142.2,,,,,31.5,15.7,11476.8,11839.0,12714.2,13099.5,40154.2,2779483.5,9731.8,10038.6,72.73744737,,4.28765,8.49882,,10759.6,10960.2,55204.3,2869992.8,7008.0,485095.3,1752.0,1752.0,71.280250105,,-17.06739,8.96192,,1951.1,1951.1,9831.6,511131.5,7087.1,7380.5,7678.8,7996.8,24763.7,1714148.8,5907.8,6190.9,81.550694262,,1.26191,12.22695,,6356.7,6685.1,30366.0,1578685.4,799.3,799.3,918.8,918.8,1188.3,1236.1,1341.1,1402.8,436.7,436.7,484.0,484.0,15440.1,1068767.9,3735.7,3860.0,80.121502284,,4.27087,8.82719,,4072.2,4206.5,19270.9,1001864.7,19589.9,1356018.5,4897.5,4897.5,73.673968505,,5.28023,24.14548,,5496.3,5496.3,26590.0,1382376.4,14.44665,3613.4,108.3,104.0,529.0,659.6,7729.5
2010-Q3,-1043.7,-941.3,-1209.8,-1158.0,16415.2,16415.2,18101.5,18101.5,2449.9,3280.6,2702.9,3577.0,4034.5,4129.6,4342.9,4438.8,3050.7,3088.8,3312.1,3349.1,1499.4,1499.4,1656.0,1700.2,3023.6,3093.1,3377.7,3483.5,8417.2,8419.6,9237.8,9249.0,3143.2,3143.2,3367.4,3367.4,2250.4,2183.2,2492.7,2398.0,17558.0,18692.8,19374.7,20472.7,74771.2,5094206.8,17558.0,18692.8,75.798624417,,2.95598,10.47142,,19374.7,20472.7,98644.5,5128383.8,,,,,-54.8,55.1,11844.3,12373.6,12804.8,13333.4,41889.8,2853982.0,10096.0,10472.5,73.689207415,,2.975,8.80324,,10909.9,11286.2,56846.6,2955375.1,7034.2,479246.5,1758.6,1758.6,73.900834044,,-3.18508,8.34812,,1889.0,1889.0,9518.5,494851.5,7566.5,7622.5,8192.0,8266.9,25737.4,1753505.6,6352.5,6434.4,82.131895975,,3.19651,10.87821,,6834.8,6898.8,31336.7,1629148.2,822.2,822.2,941.2,941.2,1222.0,1271.1,1374.4,1437.6,449.0,449.0,496.4,496.4,15977.5,1088555.1,3891.9,3994.4,80.525923625,,2.96057,11.17539,,4242.4,4331.0,19841.4,1031525.5,19742.5,1345068.6,4935.6,4935.6,74.34706784,,-0.13356,17.99209,,5488.9,5488.9,26554.5,1380530.1,14.67768,3874.7,-427.5,146.5,46.2,615.5,7655.8
2010-Q4,-694.0,-693.6,-789.0,-603.2,18684.7,18684.7,19801.1,19801.1,4302.8,3398.1,4513.1,3586.0,4272.0,4397.2,4530.6,4624.8,3206.5,3325.6,3438.4,3527.3,1604.9,1604.9,1737.4,1756.5,3180.3,3219.2,3483.4,3529.8,8577.7,8686.1,9245.2,9412.4,3267.9,3267.9,3454.8,3454.8,2129.5,2199.1,2306.9,2427.7,20094.7,19598.5,21337.9,20947.9,78394.1,5223204.8,20094.7,19598.5,77.668590302,,2.32107,10.68164,,21337.9,20947.9,100934.1,5247417.0,,,,,-41.1,100.5,13540.4,12876.6,14318.0,13640.1,42403.2,2825219.2,11199.5,10600.8,74.521355786,,0.09508,7.48242,,11844.4,11296.9,56900.7,2958185.1,9331.2,621714.4,2332.8,2332.8,74.723605136,,31.19344,2.68943,,2478.2,2478.2,12487.6,649212.7,7991.8,8013.4,8530.3,8603.8,27025.9,1800666.3,6759.5,6756.5,82.853277432,,4.09189,14.09139,,7179.9,7181.1,32618.9,1695811.1,864.2,864.2,977.1,977.1,1239.0,1294.0,1364.6,1435.3,429.8,429.8,458.2,458.2,18114.5,1206926.2,4528.3,4528.6,79.382936903,,15.00786,26.85226,,4936.2,4981.0,22819.2,1186335.4,20889.1,1391789.4,5222.3,5222.3,77.32301593,,1.73557,9.48633,,5584.2,5584.2,27015.4,1404490.2,15.00881,2408.4,-367.4,-262.1,-493.8,-382.2,3123.0
2011-Q1,-422.3,-649.5,-560.0,-571.7,19731.0,19731.0,20759.0,20759.0,3723.9,3539.3,3820.8,3674.4,4702.0,4487.7,4852.4,4613.4,3562.7,3401.3,3704.0,3519.6,1781.4,1781.4,1872.6,1805.9,3484.8,3333.4,3848.5,3596.5,9530.7,9208.3,10167.3,9658.3,3445.4,3445.4,3566.5,3566.5,2600.5,2429.5,2752.4,2495.3,21692.7,20344.1,22833.4,21331.4,81376.6,5320850.3,21692.7,20344.1,79.174077931,,1.83064,9.85149,,22833.4,21331.4,102781.8,5343478.4,,,,,115.6,12.2,13529.1,13301.3,14039.3,13803.3,44611.3,2916937.0,11237.4,11152.8,76.653930848,,2.28061,9.94379,,11584.0,11554.6,58198.4,3025649.7,9145.7,597995.8,2286.4,2286.4,73.756531831,,-0.70288,4.59632,,2460.8,2460.8,12399.8,644649.5,8477.6,8106.6,8893.4,8427.1,27376.0,1789996.7,7205.9,6844.0,85.284973506,,-1.59249,7.0425,,7460.3,7066.7,32099.5,1668805.6,960.2,960.2,1052.6,1052.6,1277.6,1346.1,1449.4,1527.3,385.9,385.9,474.7,474.7,19474.9,1273379.3,5095.9,4868.7,80.40083407,,6.14896,31.06212,,5554.9,5287.3,24222.3,1259282.8,22072.8,1443244.5,5518.2,5518.2,77.873611082,,4.91967,12.22669,,5858.9,5858.9,28344.4,1473586.4,15.2939,2841.4,425.1,-249.8,579.8,-231.6,4206.3
2011-Q2,-1331.6,-1191.6,-1369.4,-1209.5,19164.7,19164.7,19691.3,19691.3,3232.2,3601.0,3361.1,3700.2,4601.9,4579.4,4702.0,4726.1,3508.6,3504.7,3560.2,3610.1,1822.2,1822.2,1867.8,1888.1,3300.7,3344.9,3386.6,3467.9,9508.4,9721.6,9760.5,10036.0,3951.0,3951.0,4044.9,4044.9,2256.7,2425.7,2329.0,2523.1,20435.0,20938.2,21028.6,21589.9,83752.7,5419898.2,20435.0,20938.2,80.510412499,,1.21165,8.57394,77.685976802,21028.6,21589.9,104027.2,5408222.4,1270.3,1519.7,1337.3,1550.3,-43.8,-103.6,13919.3,14093.4,14407.7,14888.5,49280.1,3189065.5,11964.0,12320.0,77.429365403,,9.35901,15.2902,80.965833909,12366.0,12636.0,63645.2,3308820.5,7821.1,506129.6,1955.3,1955.3,76.023989037,,-17.03349,4.63908,73.178994611,2041.7,2041.7,10287.7,534843.2,7891.1,8225.2,8094.0,8394.7,28405.4,1838199.8,6821.0,7101.3,86.12908884,,2.74308,8.60823,84.972002258,6969.5,7260.5,32980.0,1714582.3,517.5,517.5,525.2,525.2,1070.1,1070.1,1124.4,1124.4,552.6,552.6,599.3,599.3,20283.1,1312581.2,4930.7,5070.8,84.677677892,,-1.11067,24.29786,87.651543104,5068.7,5228.5,23953.3,1245296.3,25049.4,1621023.5,6262.3,6262.3,80.425326988,,9.88447,17.13471,101.457223807,6438.1,6438.1,31146.1,1619242.7,15.45282,3012.5,508.8,235.6,495.6,336.1,4307.2
2011-Q3,-1329.6,-1206.4,-1334.4,-1251.7,19003.0,19003.0,19132.1,19132.1,2702.3,3691.7,2690.7,3701.3,4320.3,4424.9,4365.4,4463.5,3299.4,3336.6,3331.0,3358.7,1891.0,1891.0,1907.0,1956.0,3376.3,3458.6,3405.0,3506.4,10089.5,10068.5,10168.9,10159.2,4076.6,4076.6,4106.3,4106.3,2636.6,2533.3,2657.7,2546.6,20294.7,21444.4,20428.7,21589.0,85777.5,5469265.6,20294.7,21444.4,82.460014727,,-0.00385,5.4526,77.682987017,20428.7,21589.0,104023.2,5408014.2,1291.7,1546.2,1296.6,1551.3,-495.3,-504.4,13753.1,14310.9,13844.4,14310.5,46607.4,2971734.9,11194.6,11651.8,78.523968102,,-6.74184,4.41128,75.507248144,11272.9,11784.1,59354.3,3085745.1,10234.1,652539.5,2558.5,2558.5,78.982912795,,25.95034,36.1291,92.169195094,2571.5,2571.5,12957.4,673636.9,8366.5,8528.1,8423.1,8556.0,29463.3,1878613.3,7226.6,7365.8,87.626276344,,1.95227,7.29875,86.630888052,7277.5,7402.3,33623.9,1748055.6,486.7,486.7,491.4,491.4,1139.9,1139.9,1145.7,1145.7,653.2,653.2,654.3,654.3,20650.2,1316680.0,5039.4,5162.6,87.445944476,,-1.4129,19.01804,86.413112205,5071.9,5154.7,23614.8,1227701.5,25475.9,1624367.6,6369.0,6369.0,82.199676629,,-0.49281,16.71335,100.957236932,6406.3,6406.3,30992.6,1611262.9,15.68355,4298.3,157.8,587.9,149.9,591.5,5465.4
