country,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD
subject,B11,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P51,P51,P51,P51,P51,P51,P51,P52_P53,P6,P6,P6,P6,P6,P6,P6,P7,P7,P7,P7,P7,P7,P7,POPNC,POPNC,RB1_GE,RB1_GE
measure,CTQRGPSA,CPCARSA,DOBSA,GPSA,GYSA,HCPCARSA,HVPVOBARSA,VIXOBSA,VPVOBARSA,CPCARSA,CTQRGPSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,CTQRGPSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,CTQRGPSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CTQRGPSA,CPCARSA,CTQRGPSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,CTQRGPSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,PER,PERSA,CPCARSA,VPVOBARSA
unit,Percentage points,US Dollar,Index,Percentage,Percentage,US Dollar,US Dollar,Index,US Dollar,US Dollar,Percentage points,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Percentage points,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Percentage points,Index,Percentage,Percentage,Index,US Dollar,Percentage points,US Dollar,Percentage points,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Percentage points,Index,Percentage,Percentage,Index,US Dollar,Persons,Persons,US Dollar,US Dollar
powercode,Units,Millions,Units,Units,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Units,Millions,Units,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Units,Millions,Thousands,Thousands,Millions,Millions
reference_period,,,2015,,,,2015,2015,2015,,,2015,,,2015,2015,,,2015,,,2015,2015,,,2015,,,2015,2015,,,,2015,,,2015,2015,,,2015,,,2015,2015,,,,2015
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,32032507.5,75.275652676,1.613394019,1.613394019,,,78.828506433,42553609.8,19552408.7,,75.896560878,2.245533339,2.245533339,79.172937288,25761916.6,5445676.5,,71.917669627,3.072608362,3.072608362,81.140975196,7572098.1,7099182.0,,77.412951328,-0.871851116,-0.871851116,77.835080183,9170535.2,,6966981.5,,79.6931893,2.254191813,2.254191813,56.936139071,8742254.5,7143271.0,,79.095543677,3.039424147,3.039424147,59.323481864,9031192.7,,,111529.9,337998.1
2003,,33216991.8,76.468176549,2.080586667,2.080586667,,,80.468601828,43438974.6,20326214.8,,77.096954061,2.338988544,2.338988544,81.024783222,26364484.9,5716748.4,,73.942340792,2.103271495,2.103271495,82.847590198,7731359.8,7362228.7,,77.995794312,2.930346399,2.930346399,80.115917652,9439263.7,,7125658.5,,79.346554512,2.724369245,2.724369245,58.487289733,8980425.8,7418649.8,,78.526093448,4.608209311,4.608209311,62.057232079,9447369.0,,,104791.1,370809.3
2004,,35232742.0,78.483547692,3.344710393,3.344710393,,,83.160043516,44891882.5,21435414.7,,78.952799024,2.97814601,2.97814601,83.43781957,27149657.7,6011242.3,,76.413326232,1.751130308,1.751130308,84.29835946,7866746.0,7919661.4,,80.15757989,4.670403914,4.670403914,83.857654606,9880115.4,,7982976.1,,81.260679704,9.392475423,9.392475423,63.980694047,9823910.1,8312497.9,,80.505627391,9.293524685,9.293524685,67.824536261,10325362.6,,,195945.3,496815.7
2005,,37149353.6,80.43592056,2.880580788,2.880580788,,,85.555535753,46185029.4,22600256.5,,80.861228071,2.945810188,2.945810188,85.89573936,27949435.1,6323131.0,,79.158463822,1.540592289,1.540592289,85.597053485,7987940.5,8551881.2,,82.360655486,5.094465209,5.094465209,88.129753645,10383454.5,,8655325.0,,82.922596899,6.249306354,6.249306354,67.979043625,10437836.4,9155250.1,,82.903448315,6.952836715,6.952836715,72.54026552,11043268.1,,,174010.0,469631.1
2006,,39910787.9,83.764875204,3.163752724,3.163752724,,,88.262301346,47646209.5,24128400.8,,84.06636835,2.691197116,2.691197116,88.20736302,28701609.5,6767622.4,,83.05268527,2.011144245,2.011144245,87.3185337,8148589.5,9347294.0,,86.233778803,4.39185694,4.39185694,92.000286347,10839480.9,,9902047.3,,87.044153744,8.987052562,8.987052562,74.088356007,11375890.2,10494563.5,,87.731825366,8.320236202,8.320236202,78.575786952,11962094.1,,,259986.9,542733.5
2007,,42173837.4,86.16925116,2.721758215,2.721758215,33392.3,38752.0,90.664587784,48943024.1,25403586.3,,86.305604149,2.553333717,2.553333717,90.459591361,29434457.4,7138283.5,,83.924390175,4.381410095,4.381410095,91.144316751,8505612.6,9864144.5,,88.459469572,2.874232385,2.874232385,94.644588371,11151032.8,,10818751.5,,89.015950489,6.837549881,6.837549881,79.154184305,12153722.4,11330358.1,,89.338866959,6.021997179,6.021997179,83.307618626,12682451.1,1262979.4,1262980.1,279429.8,380650.1
2008,,43620417.8,88.738297205,0.435658103,0.435658103,34276.1,38626.1,91.059575407,49156248.4,26452435.9,,89.503803821,0.407960131,0.407960131,90.828630428,29554538.2,7622389.6,,87.517542178,2.397753775,2.397753775,93.329733046,8709556.3,10007181.1,,91.281296365,-1.686113251,-1.686113251,93.048773425,10963013.8,,11700024.2,,94.146098168,2.2527798,2.2527798,80.93735378,12427519.0,12349306.1,,96.600306107,0.800075242,0.800075242,83.974142257,12783920.3,1272618.4,1272618.5,187693.1,285541.4
2009,,42679844.1,89.933590142,-3.456694744,-3.456694744,33305.4,37033.3,87.91192385,47457066.9,26191268.6,,89.864527348,-1.384754249,-1.384754249,89.570877109,29145280.5,7992749.5,,88.933833183,3.188941667,3.188941667,96.30596379,8987299.0,8982582.9,,91.802961234,-10.748693317,-10.748693317,83.047246135,9784633.0,,10169429.5,,91.468933642,-10.538012703,-10.538012703,72.408165157,11117905.4,10292457.5,,91.339697907,-11.855451704,-11.855451704,74.018628378,11268328.8,1281468.0,1281468.5,-363728.9,-309722.2
2010,,44639034.3,91.234130117,3.099500615,3.099500615,34581.4,37904.0,90.636754471,48927999.0,27292190.3,,91.505255824,2.334980645,2.334980645,91.662339753,29825817.2,8248518.1,,90.890270994,0.978599822,0.978599822,97.24841378,9075248.6,9204875.0,,91.887574279,2.38033963,2.38033963,85.024052647,10017540.5,,11682841.5,,94.016909394,11.768529784,11.768529784,80.92954164,12426319.4,11944962.8,,94.632239711,12.017576275,12.017576275,82.913873501,12622508.8,1290837.7,1290838.4,155572.2,205582.0
2011,,46735360.3,93.570637415,2.081854648,2.081854648,36037.6,38513.8,92.523679957,49946608.8,28594881.6,,94.352547622,1.611373252,1.611373252,93.139362178,30306422.4,8461307.3,,93.59847033,-0.388338986,-0.388338986,96.870760277,9040005.9,9828790.2,,94.073680344,4.29676063,4.29676063,88.677332666,10447970.3,,13147916.1,,98.917005497,6.965431773,6.965431773,86.566633647,13291866.2,13580723.7,,101.487957202,6.01387764,6.01387764,87.9002124,13381611.0,1296849.9,1296850.9,283188.8,241955.0
2012,,48284025.8,95.329152664,1.407887064,1.407887064,37011.0,38824.4,93.826308878,50649800.7,29527409.0,,96.407581393,1.060043229,1.060043229,94.12667968,30627683.6,8637052.3,,95.327372267,0.225726603,0.225726603,97.089423353,9060411.6,10251989.6,,95.729415005,2.501641762,2.501641762,90.895721854,10709341.1,,13774302.1,,100.393942276,3.222918322,3.222918322,89.356605543,13720252.2,14008181.2,,103.417076643,1.223439751,1.223439751,88.975618539,13545327.0,1304585.5,1304586.0,101454.0,77439.1
2013,,50339199.5,97.771825893,1.651745003,1.651745003,38367.7,39242.1,95.376080246,51486406.2,30698396.7,,98.689469351,1.561879177,1.561879177,95.596824691,31106051.0,8928072.1,,98.268198372,0.275945281,0.275945281,97.357337035,9085413.4,10661312.6,,97.566987665,2.034028098,2.034028098,92.744566376,10927172.1,,14338219.7,,101.808295867,2.647875547,2.647875547,91.722657251,14083547.4,14411794.6,,104.032879093,2.272283814,2.272283814,90.997397117,13853115.2,1312019.6,1312020.4,124993.1,137337.5
2014,,52146563.3,99.092316356,2.209939632,2.209939632,39496.8,39858.6,97.483834043,52624224.7,31679634.0,,99.906662326,1.939107056,1.939107056,97.450549464,31709230.6,9132315.6,,99.680380941,0.838535124,0.838535124,98.173712503,9161597.8,11215579.0,,98.994726986,3.681638828,3.681638828,96.159086343,11329471.1,,14934400.5,,101.501718405,4.47258438,4.47258438,95.825030492,14713446.0,14987454.9,,103.475868637,4.554170624,4.554170624,95.141573845,14484009.7,1320273.2,1320272.9,172089.1,194489.0
2015,-0.2,53982514.4,100.0,2.581110993,2.581110993,40625.4,40625.4,100.0,53982514.4,32538791.0,1.6,100.0,2.616147934,2.616147934,100.0,32538791.0,9332027.4,0.3,100.0,1.860261215,1.860261215,100.0,9332027.4,11782007.8,0.9,100.0,3.994332521,3.994332521,100.0,11782007.8,0.0,15354491.3,1.2,100.0,4.356867393,4.356867393,100.0,15354491.3,15223639.0,-1.5,100.0,5.106522793,5.106522793,100.0,15223639.0,1328786.4,1328786.6,198835.8,198835.8
2016,-0.1,56191943.5,102.164164748,1.887839933,1.887839933,42018.3,41128.2,101.887839933,55001617.8,33871726.8,1.3,101.82203974,2.233712658,2.233712658,102.233712658,33265614.1,9710798.5,0.4,101.820758347,2.198049649,2.198049649,102.198049649,9537150.0,12264746.7,0.5,101.709030545,2.348094682,2.348094682,102.348094682,12058660.5,-0.2,15854436.2,0.7,100.613503327,2.626400657,2.626400657,102.626400657,15757761.8,15594997.1,-0.9,99.355650267,3.103700124,3.103700124,103.103700124,15696135.1,1337321.1,1337321.5,85232.4,78566.5
2017,0.0,58715484.6,103.933882925,2.71172723,2.71172723,43643.4,41991.5,104.650760233,56493111.7,35267454.6,1.5,103.468878601,2.463415581,2.463415581,104.752153865,34085084.4,10012925.0,0.2,103.905412947,1.042521555,1.042521555,103.263486346,9636576.9,12977063.0,0.9,103.47171963,4.005349143,4.005349143,106.447493216,12541652.0,0.2,17206350.9,1.5,103.848177905,5.146631218,5.146631218,107.908203032,16568755.7,16993983.8,-1.5,102.762965901,5.357593223,5.357593223,108.627576974,16537070.2,1345346.9,1345346.9,245674.9,198112.9
2018,0.1,61339803.5,106.065072858,2.370421007,2.370421007,45312.1,42721.1,107.131423838,57832236.3,36688510.4,1.3,105.414048845,2.109749448,2.109749448,106.962161853,34804194.3,10470511.8,0.3,106.769127937,1.76523183,1.76523183,105.086326276,9806684.8,13677389.0,0.7,105.851010665,3.027566982,3.027566982,109.670262374,12921358.9,0.0,18430341.2,1.2,107.031837806,3.927504609,3.927504609,112.146302679,17219494.3,18275756.4,-1.1,106.605101086,3.666587869,3.666587869,112.610502534,17143416.4,1353717.5,1353717.5,348807.5,223920.3
2019,0.0,64372522.1,109.39311677,1.751434967,1.751434967,47250.7,43193.5,109.007761055,58845130.3,38273174.3,0.9,108.289413047,1.549291679,1.549291679,108.619317726,35343412.8,11161519.2,0.5,110.664455535,2.847311634,2.847311634,108.07846147,10085911.7,14421502.9,0.5,109.317445033,2.096971138,2.096971138,111.970016123,13192316.1,-0.1,19300564.6,0.7,109.641548408,2.229081796,2.229081796,114.646135497,17603330.9,19052802.5,-0.7,108.684629548,2.257074282,2.257074282,115.152205225,17530356.0,1362360.7,1362360.4,268563.6,150514.8
2020,-0.3,63386721.0,112.385542528,-4.153267649,-4.153267649,46308.6,41205.1,104.480376981,56401134.5,36960863.7,-3.1,110.25672359,-5.151919806,-5.151919806,103.023337583,33522548.5,11854773.7,0.3,115.816200812,1.486621478,1.486621478,109.685179092,10235851.0,14220121.8,-0.8,111.843318883,-3.623262033,-3.623262033,107.91304904,12714323.9,-0.2,17561289.0,-2.8,109.957059079,-9.27260914,-9.27260914,104.015447458,15971042.9,17354170.5,2.4,107.861307955,-8.220129322,-8.220129322,105.686545039,16089338.1,1368789.3,1368789.3,143843.3,46706.4
2021,-0.1,69840034.8,116.839838555,5.980425541,5.980425541,50879.1,43546.0,110.728748131,59774162.4,40821261.9,3.9,114.055529779,6.766019455,6.766019455,109.993916647,35790690.7,12657072.5,0.7,119.130691876,3.79720281,3.79720281,113.850147794,10624527.0,15657608.7,1.1,117.206615362,5.070316492,5.070316492,113.384582162,13358980.4,0.2,21108196.7,2.8,120.075283589,10.068801317,10.068801317,114.488556201,17579135.4,20971411.8,-2.8,118.076566183,10.388993956,10.388993956,116.666313815,17760858.4,1372667.2,1372667.0,567306.8,181687.4
2022,-0.4,77114424.7,125.325164827,2.939923059,2.939923059,55914.4,44615.4,113.98408813,61531476.8,45746406.5,2.4,122.731126851,4.143503597,4.143503597,114.551518539,37273679.2,13565013.8,0.2,126.231106261,1.144959617,1.144959617,115.15368601,10746173.6,17507719.5,0.4,128.519617432,1.973387332,1.973387332,115.622099144,13622604.8,0.2,26045367.7,2.1,138.416484016,7.039770081,7.039770081,122.548287327,18816666.1,26867082.2,-2.5,139.694194477,8.287466566,8.287466566,126.334995567,19232783.7,1379152.4,1379152.6,1116999.4,305136.7
