country,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA
1999-Q1,-3693.4,-1221.4,-1594.2,-1875.5,216680.3,156302.2,162282.9,14190.2,11061.0,9910.1,35085.4,21655.5,24112.8,26994.5,21655.5,24112.8,15918.9,10867.9,11445.7,21540.0,18158.3,19746.6,151485.9,107102.5,110660.1,9602.1,4857.4,5013.0,17730.5,15364.3,16569.5,29215.1,16643.6,16630.0,39521.6,23192.9,24102.5,33876.5,27900.5,28086.1,250668.0,179883.3,186772.3,1048258.4,1462673.1,250668.0,262064.6,27.909252546,,0.162153334,0.680733888,179883.3,186772.3,62.643203174,3755953.0,1888539.0,251163.6,,,,,,33987.7,23339.4,,,,213755.8,222228.9,151507.1,155890.0,675404.3,942416.3,164892.7,168851.1,29.914863374,,0.625674675,-0.927743785,114869.7,118223.0,58.869398276,2257755.0,1135226.8,,211708.8,295405.0,48863.1,52927.2,25.94963503,,-1.034152901,0.525486297,36637.4,37666.9,68.802615608,815844.9,410216.8,40605.6,45367.2,178816.4,249509.0,44120.6,44704.1,26.548248907,,-3.560291958,-8.760819901,35087.2,36330.2,62.984312975,673552.4,338670.3,-3515.0,663.1,,98501.3,137442.4,22153.4,24625.3,31.458618342,,1.532760402,0.730252708,13881.7,15448.1,40.481800251,313113.8,157437.4,103387.0,144259.6,25846.7,25846.7,28.627299312,,-9.686694919,-18.62177708,15475.9,17323.6,42.860455726,361148.2,181589.7,0.71667,-12785.3,0.0,-3859.4,56835.2,
1999-Q2,-4272.9,-4665.3,-373.8,-1323.7,233048.0,162013.9,162447.0,13487.3,11194.7,10079.3,45526.1,24910.7,24490.7,37291.4,24910.7,24490.7,16951.5,11368.5,11416.7,23905.7,19615.4,19610.9,157083.1,109264.1,110827.4,9021.6,5024.4,5082.4,16830.6,14891.1,16606.5,30343.6,16594.9,16595.6,41053.3,23879.7,24174.7,35928.3,28442.6,28183.3,268708.9,187151.0,187534.9,1080971.0,1473315.1,268708.9,270242.7,28.663170645,,0.408309334,-0.519589322,187151.0,187534.9,62.898981219,3771288.9,1896250.1,269936.0,,,,,,35661.0,24991.6,,,,222000.7,226317.5,154753.9,156194.3,689328.1,939523.4,170252.1,172332.0,30.559024956,,-0.0898363,-0.742481308,116884.0,118116.8,58.816512187,2255726.8,1134206.9,,213663.5,291213.8,51748.7,53415.9,25.90689641,,1.089808864,0.950120079,37869.9,38077.4,69.552432612,824736.1,414687.3,50981.1,47849.8,183518.0,250126.8,47152.5,45879.5,27.580235441,,-1.210830492,-10.199848875,36705.1,35890.3,62.221679709,665396.8,334569.6,3828.7,1970.3,,97341.6,132672.2,24727.8,24335.4,30.4159932,,2.210174364,0.408639864,16493.8,15789.5,41.376518623,320034.1,160917.1,116002.8,158106.6,29000.7,29000.7,32.515468856,,-1.214568533,-15.002957926,16867.6,17113.2,42.339886117,356761.8,179384.2,0.7337,13122.6,0.0,1310.3,62157.0,
1999-Q3,-5325.0,-7103.6,-422.3,-924.5,237215.7,166741.3,162424.7,11736.0,10564.2,10129.5,44187.1,26010.1,24477.0,34583.1,26010.1,24477.0,16957.7,11915.8,11417.8,26057.0,20501.3,19607.5,164334.9,112829.4,110962.9,7601.1,4908.2,4921.0,21311.2,17657.6,16589.4,31426.9,16485.4,16602.4,42058.3,24647.0,24375.9,35880.5,28383.3,28287.0,274125.6,192737.0,187736.5,1085926.4,1481822.0,274125.6,271481.6,28.763649724,,0.107492258,-0.332218725,192737.0,187736.5,62.966592755,3775342.8,1898288.4,275487.6,,,,,,36909.9,25865.0,,,,232755.5,234245.8,159042.4,158307.3,711234.6,970529.1,178811.4,177808.7,31.181312235,,1.11882653,-0.043535224,120090.8,119438.3,59.474566929,2280964.4,1146896.7,,221184.3,301821.4,53944.1,55296.1,26.272701619,,2.078590979,1.290937159,38951.5,38868.9,70.998143202,841878.9,423307.0,46695.0,45473.5,184259.3,251434.6,46383.2,46064.8,28.356648371,,-2.345157492,-11.155916612,35816.2,35048.7,60.762483325,649792.2,326723.4,311.9,-591.3,,103470.6,141192.9,27646.2,25867.7,32.731604786,,-1.223513683,2.940882573,17180.6,15596.3,40.870271256,316118.5,158948.2,131884.9,179966.1,32971.2,32971.2,38.292699058,,-3.461441243,-18.749884549,17602.9,16520.8,40.874315837,344412.7,173174.9,0.73283,-2337.6,0.0,6.9,31001.5,
1999-Q4,-6857.1,-7158.1,-991.8,381.4,254973.6,166149.3,164304.2,11121.4,7632.8,10518.1,44842.5,25770.4,25213.1,35012.3,25770.4,25213.1,17072.1,11606.2,11494.9,29625.5,20746.3,20086.7,181937.7,115272.4,112118.2,7582.6,5386.1,5166.9,22638.3,18404.0,16565.7,32723.2,16588.7,16516.8,44951.1,25571.6,24670.8,44417.1,28199.8,28416.4,294208.0,192336.8,190316.7,1135686.0,1508527.1,294208.0,283921.5,29.673831759,,1.374394107,2.062960345,192336.8,190316.7,63.832001895,3827230.9,1924378.4,295688.7,,,,,,39234.4,26100.4,,,,250198.8,235918.7,165600.8,160798.5,738162.6,980498.4,189576.2,184540.7,31.883004832,,1.501926563,3.186951554,124909.1,121232.2,60.367831248,2315222.8,1164122.3,,214157.0,284463.8,60622.5,53539.2,24.989626876,,1.79413541,3.956140288,40691.7,39566.3,72.271946029,856983.4,430901.7,50866.3,50457.5,193758.4,257368.5,47431.8,48439.6,29.227931596,,2.020631195,-5.082342521,35343.2,35756.9,61.990269018,662922.1,333325.3,3434.5,2017.9,,116840.1,155198.2,29511.1,29210.0,31.918949382,,15.79599411,18.69910153,17608.4,18059.9,47.326136896,366052.5,184055.7,145472.6,193230.7,36368.2,36368.2,39.471937106,,7.007352279,-7.836477303,18600.2,17678.5,43.73852314,368546.9,185309.9,0.75284,18240.6,0.0,2542.2,-5403.0,
2000-Q1,-4705.2,-1742.3,646.4,79.9,238776.7,161898.6,165977.5,16346.9,11742.8,10457.3,45436.4,23077.1,25565.4,35034.3,23077.1,25565.4,16949.1,10991.7,11372.0,25942.1,19018.3,20497.9,160044.3,110464.4,113905.2,11633.3,5404.9,5512.5,16057.5,15733.3,16920.6,30302.0,16746.9,16751.0,39855.3,24319.1,24970.0,36254.1,28282.9,28137.4,276926.9,187799.5,192384.2,1152818.7,1536395.9,276926.9,288204.7,29.797782085,,1.086328118,3.004673469,187799.5,192384.2,64.52542688,3868807.2,1945283.4,276926.9,271187.5,271795.0,46553.4,-9831.4,-5739.4,38150.2,25746.3,607.6,0.0,5.6,225241.7,234233.1,156272.1,159207.2,720014.1,959584.3,176025.2,180003.5,31.34382146,,-0.780673284,1.7448071,118332.4,120285.8,59.896555717,2297148.5,1155034.3,225241.7,214677.9,286107.7,49216.4,53669.5,25.465441966,,-1.629751831,3.330508641,37939.7,38921.4,71.094092666,843016.7,423879.1,56390.4,58407.3,227247.5,302859.6,56886.9,56811.9,34.031441182,,0.729425739,-0.860326887,34979.8,36017.7,62.442441996,667757.6,335756.7,-496.5,1595.5,56390.4,117458.7,156540.7,26401.9,29364.7,32.917452298,,-2.520010275,13.961121039,16753.8,17604.8,46.133513383,356828.0,179417.5,124428.0,165828.9,31107.0,31107.0,34.057751933,,-0.869012403,1.161850042,16107.4,17524.9,43.358429949,365344.2,183699.5,0.75034,-2151.5,0.0,-2133.3,69400.6,-5.6
2000-Q2,-4744.3,-5181.6,237.6,-398.0,252563.3,167610.8,167982.4,15217.8,11580.8,10417.0,51979.6,26232.0,25890.3,41600.1,26232.0,25890.3,18483.8,11497.4,11588.6,28726.7,20345.8,20397.9,166882.1,112885.5,114474.8,10669.6,5755.7,5814.0,15132.3,15198.8,16922.7,30842.0,16999.7,17003.4,42838.2,24744.8,25048.0,38673.3,28812.7,28568.6,292788.6,194596.6,194946.1,1177063.1,1567570.0,292788.6,294265.8,30.024622727,,1.33164997,3.951889904,194596.6,194946.1,65.384679708,3920326.1,1971187.8,292788.6,280861.4,281548.9,38857.6,-15923.8,-11927.1,40225.3,26824.9,687.5,0.0,60.2,242691.3,247307.0,160209.5,161539.4,768408.9,1023339.2,189995.9,192102.2,32.716105115,,2.244920295,4.122436668,121842.1,122986.1,61.241185652,2348717.7,1180963.9,242691.3,218766.1,291344.7,52695.4,54691.5,26.198198039,,-0.945920391,1.249656557,38367.4,38553.3,70.421599146,835042.4,419869.5,54841.6,53589.5,210215.4,279957.2,53911.1,52553.8,30.249181018,,4.071552613,4.440798094,38137.4,37484.2,64.984818875,694945.7,349427.2,930.5,1035.6,54841.6,119206.1,158754.3,30238.8,29801.5,32.81662569,,1.799485778,13.503216217,18337.9,17921.6,46.963679395,363249.0,182646.0,139932.3,186356.8,34983.1,34983.1,36.640001428,,4.534667942,7.049392258,18100.3,18319.6,45.324590771,381911.3,192029.7,0.75088,399.0,0.0,-935.9,60282.7,-60.2
2000-Q3,-6387.8,-8559.0,-351.6,-549.7,265181.1,173765.3,170139.9,15177.7,10722.4,10320.9,52619.0,27488.4,25925.9,40581.5,27488.4,25925.9,18470.1,12134.7,11741.6,33255.7,21540.8,20729.7,178914.2,117702.2,115912.5,10383.3,6051.3,6083.0,19308.9,18016.9,16933.2,31577.7,17309.2,17310.9,45940.8,25391.0,25172.2,38447.9,28848.4,28819.0,308895.8,201534.7,197616.9,1224880.7,1596922.0,308895.8,306220.2,30.822087554,,1.370024877,5.262907179,201534.7,197616.9,66.280466085,3974035.6,1998193.6,308895.8,303031.1,303678.0,49078.1,-11502.2,-5864.7,43714.7,27603.6,647.0,0.0,103.4,254599.9,256473.0,163839.1,163552.4,796431.2,1038336.7,200011.6,199107.8,33.224795554,,2.059901985,5.09146561,125793.5,125519.5,62.502694051,2397098.9,1205290.6,254599.9,225557.4,294067.5,54588.4,56389.3,27.381077441,,-1.349800517,-2.150894511,38045.6,38032.9,69.471048037,823771.0,414202.1,60683.7,56628.7,215501.1,280956.8,53878.6,53875.3,31.008289074,,0.004813286,6.95406643,38249.8,37486.0,64.98794678,694979.2,349444.0,6805.1,2753.4,60683.7,126385.9,164773.9,33767.7,31596.5,32.194083355,,8.073179786,24.185967227,20373.8,19368.4,50.755141667,392574.8,197391.4,160621.9,209408.7,40155.5,40155.5,38.681997545,,8.725969101,20.563731889,20725.4,19918.1,49.279600557,415236.8,208786.1,0.76703,21627.0,0.0,2653.4,80848.5,-103.4
2000-Q4,-11306.2,-11660.5,-2936.1,-1642.7,274805.3,173513.9,172232.6,10220.0,7508.4,10383.4,54055.1,27144.8,26495.2,40280.7,27144.8,26495.2,17877.4,11776.6,11698.8,33581.5,21945.2,21248.8,192652.8,120514.0,117212.2,11456.8,6309.9,6075.4,19990.6,18831.4,17009.7,33433.6,17925.3,17731.0,45728.8,26010.5,25147.0,48461.6,28860.6,29141.1,320480.8,201179.5,199862.5,1241605.7,1625764.3,320480.8,310401.4,30.891897544,,1.136370621,5.015753602,201179.5,199862.5,67.033657829,4019195.3,2020900.5,320480.8,309480.5,310289.0,33252.2,-21433.2,-11000.4,45675.5,27500.5,808.6,0.0,64.7,277036.8,261556.6,169576.0,164872.6,813249.5,1064872.7,208493.2,203312.4,33.678489549,,0.736124355,4.298581385,130011.4,126443.5,62.962791605,2414744.6,1214163.0,277036.8,241173.6,315793.9,68543.6,60293.4,28.974958103,,1.041665121,-2.874202827,39564.6,38429.1,70.194703714,832351.9,418516.7,54750.1,58040.3,224986.6,294598.5,54811.1,56246.6,31.254300718,,3.579802321,8.588634755,38465.3,38827.9,67.314386807,719858.0,361953.4,-60.9,1793.7,54750.1,125605.7,164468.7,31755.8,31401.4,32.698346319,,-2.149923286,4.939782359,18079.4,18952.0,49.663945057,384134.7,193147.6,172247.8,225542.1,43061.9,43061.9,40.11905077,,3.396815559,16.495789155,21015.5,20594.7,50.953537696,429341.6,215878.2,0.76371,8838.1,0.0,415.8,97447.7,-64.7
2001-Q1,-9325.2,-5605.8,-1390.9,-1552.3,265452.0,166540.1,172088.8,17485.4,12081.9,10708.0,57100.4,24188.0,26705.6,42555.3,24188.0,26705.6,17864.5,11378.2,11810.6,29317.0,19752.9,21159.1,173001.7,113142.4,116606.1,10427.4,5973.2,6150.9,18490.2,15745.1,16930.0,30317.8,17536.5,17654.8,43215.4,23928.9,24797.2,41233.9,29155.3,29293.5,312469.8,194325.7,200335.3,1294437.7,1637327.0,312469.8,323609.4,32.130390747,,0.236532215,4.132924451,194325.7,200335.3,67.192214025,4028702.0,2025680.5,312469.8,304054.9,304830.2,46271.0,-16941.0,-8414.9,47017.9,27604.2,775.3,0.0,23.8,258559.2,268346.4,161444.9,165589.7,829625.6,1049388.7,203369.3,207406.4,34.401692849,,-0.130907014,4.981610614,123094.5,126278.0,62.880368894,2411583.5,1212573.6,258559.2,241960.9,306055.0,55189.9,60490.2,28.416810364,,2.296998151,1.00287108,38350.4,39311.8,71.80707476,851471.1,428130.0,63235.8,62849.0,245130.2,310063.8,61689.2,61282.5,33.464115457,,1.758476776,9.697975411,38563.2,39510.7,68.498094667,732516.6,368318.3,1546.5,1566.5,63235.8,149183.3,188701.2,33576.5,37295.8,37.036947858,,4.858006543,12.882412239,18627.9,19872.7,52.076622758,402796.0,202530.7,171606.5,217064.1,42901.6,42901.6,38.420710763,,4.031613703,22.254859244,20018.8,21425.0,53.007787504,446651.0,224581.6,0.79058,144.2,0.0,-1530.4,76985.9,-23.8
2001-Q2,-7740.3,-8296.0,450.9,-33.8,274202.8,171791.2,172109.1,17314.2,11932.3,10729.0,56293.8,26428.2,26215.6,42454.5,26428.2,26215.6,17687.5,11472.1,11612.2,33433.5,21026.9,21100.0,182907.3,116477.9,118026.9,11485.1,6177.1,6237.3,16886.3,15322.0,17038.5,31696.8,17729.5,17733.9,45378.7,24976.7,25285.0,44026.9,29904.8,29651.1,323723.6,199123.0,199593.7,1299024.4,1642843.4,323723.6,324756.1,32.364050271,,-0.37018911,2.384038684,199123.0,199593.7,66.943475765,4013788.2,2018181.7,323723.6,312104.0,312983.6,44012.6,-18331.0,-11619.6,49520.7,27171.0,879.7,0.0,149.3,268971.0,273438.4,164837.6,166078.7,847219.2,1071456.8,210283.8,211804.8,35.015896213,,0.329409243,3.014828941,125608.7,126693.9,63.087502641,2419527.5,1216567.9,268971.0,244337.5,309007.5,58687.2,61084.4,28.64275829,,0.18563967,2.15669347,39229.0,39384.8,71.940377177,853051.7,428924.8,62492.8,60928.9,243756.7,308272.9,62066.9,60939.2,34.148097949,,-2.552081308,2.716247813,38914.2,38502.3,66.749967596,713822.2,358918.5,425.9,-10.3,62492.8,161125.8,203771.7,40837.2,40281.4,38.586910967,,3.666848139,14.953074642,20872.9,20601.4,53.98619343,417565.9,209957.2,194309.7,245738.6,48577.4,48577.4,45.168764666,,-3.686311518,12.640300683,20422.0,20635.2,51.053755328,430186.1,216302.8,0.79072,-3105.1,0.0,-766.0,40007.0,-149.2
2001-Q3,-5821.6,-8675.0,1339.8,999.6,283216.1,175195.5,171649.7,14694.5,11362.3,10971.6,58189.6,27445.7,25803.6,43904.1,27445.7,25803.6,17592.1,11556.3,11202.7,34718.1,21705.9,20962.5,192739.9,119741.3,118024.3,16090.7,6273.3,6300.1,21649.9,18265.2,17172.5,32113.4,17797.4,17788.5,44200.8,25241.2,25031.7,43966.9,29974.2,29943.1,332524.4,202464.1,198723.7,1319606.8,1641964.9,332524.4,329901.7,33.020772065,,-0.435874509,0.560074718,202464.1,198723.7,66.651686219,3996293.1,2009384.9,332524.5,323770.8,324794.0,53320.6,-13512.5,-8753.6,49308.4,27116.5,1023.2,0.0,39.5,271473.4,273581.8,162873.7,162793.7,842982.7,1048909.3,211485.6,210745.7,35.773246726,,-2.606554588,-1.695289491,123496.9,123391.6,61.443092447,2356461.2,1184857.4,271473.4,249130.7,309989.1,59987.8,62282.7,29.191755212,,0.044128675,3.600169489,39376.8,39402.1,71.972123512,853428.2,429114.1,66872.6,61989.5,241899.5,300991.5,60427.4,60474.9,34.387149376,,-1.451797494,1.220143887,38706.4,37943.4,65.78089324,703458.9,353707.7,6445.2,1514.7,66872.6,171390.1,213257.9,45701.0,42847.5,42.394084104,,-3.182149923,2.981235202,20987.9,19945.8,52.268271817,404278.4,203276.1,206090.2,256434.6,51522.6,51522.6,52.177984681,,-8.184978992,-4.879472135,19648.1,18946.2,46.87501618,394975.4,198598.5,0.80368,20294.2,0.0,3558.9,73642.0,-39.5
2001-Q4,-5965.7,-6275.9,1455.0,1821.1,297551.0,173502.2,171522.9,13675.9,8339.0,11542.4,56115.4,26621.9,25874.0,43312.4,26621.9,25874.0,17037.5,11230.8,11045.5,36621.2,21507.6,20804.4,210722.2,121729.9,118454.9,13365.8,6628.3,6364.0,22885.3,19228.2,17445.7,34004.6,18103.5,18016.6,48877.0,25948.6,25019.8,54968.3,29848.7,30045.7,347037.6,200109.7,197776.5,1349952.9,1638160.9,347037.6,337488.2,33.941907595,,-0.476640768,-1.0437454,200109.7,197776.5,66.33399711,3977245.2,1999807.4,347037.6,333105.5,334249.4,35241.9,-18720.5,-13932.1,49486.6,26464.7,1143.9,0.0,33.5,299007.5,282644.6,168592.4,163674.6,854175.3,1036537.3,218362.0,213543.8,36.122622667,,0.347700025,-2.074338632,127604.8,123820.6,61.656730095,2364654.6,1188977.2,299007.5,282612.7,342949.1,80645.5,70653.2,32.739585674,,1.146663668,3.707826734,40987.6,39853.9,72.797401704,863214.1,434034.6,53995.9,60829.6,238561.6,289493.3,58153.5,59640.4,35.929572616,,-5.613534233,-7.763758649,35603.0,35813.4,62.088260279,663970.0,333852.2,-4157.6,1189.2,53995.9,169426.6,205598.3,42666.8,42356.6,42.58645659,,-1.59218944,3.568216044,19844.9,19628.3,51.436061913,397841.5,200039.5,194530.3,236061.5,48632.6,48632.6,52.401585814,,-6.011951554,-13.53512453,18389.9,17807.2,44.056912916,371229.7,186658.8,0.82407,-293.0,0.0,-1262.5,58794.7,-33.5
2002-Q1,-3923.4,243.8,1477.3,2393.9,291380.4,169286.5,175603.1,22074.1,12651.5,11208.2,54321.4,23631.5,26218.3,39380.2,23631.5,26218.3,19263.4,11097.5,11589.9,30360.2,19400.6,20736.6,195721.5,116465.1,119964.9,12882.2,6392.0,6609.4,22205.8,16434.8,17607.0,33097.7,18065.3,18087.9,50351.4,24973.9,25947.7,46824.2,30084.5,30342.3,342296.7,195252.5,202792.4,1416708.3,1684914.6,342296.7,354177.1,34.739298522,,2.536152691,1.226503025,195252.5,202792.4,68.016328562,4078114.2,2050525.6,342296.7,334593.7,335465.1,53855.0,-10733.5,-7703.0,50916.2,25883.0,871.4,0.0,21.4,281610.1,292166.4,163375.3,167703.0,881191.4,1048015.6,215912.9,220297.9,36.404618378,,2.363721297,0.371744736,123387.6,126747.4,63.114123355,2420548.4,1217081.3,281610.1,288173.8,342729.9,65697.1,72043.4,32.485821448,,2.764256992,4.181529773,39987.6,40955.6,74.80970897,887075.6,446032.4,64610.0,64089.3,251514.0,299129.7,62805.9,62878.5,37.402232658,,1.278234693,-8.199061203,35506.4,36271.2,62.881893962,672457.1,338119.6,1804.1,1210.8,64610.0,155914.9,185432.2,34811.5,38978.7,38.459024767,,1.901195584,0.647774905,17775.6,20001.4,52.413962051,405405.2,203842.7,154939.7,184272.3,38734.9,38734.9,42.210139665,,-1.121227822,-17.817859219,16298.4,17607.5,43.562934551,367067.4,184566.0,0.84082,-5146.2,0.0,-2497.3,59695.2,-21.4
2002-Q2,-3347.8,-3468.7,1516.0,1223.9,314173.2,176496.2,176738.7,21534.1,12808.6,11474.2,63642.4,26603.1,26496.9,48348.3,26603.1,26496.9,20670.2,11794.8,11968.8,35763.7,20818.4,20906.2,208326.5,119373.5,120856.2,12870.5,6439.5,6498.9,20919.8,15999.8,17648.2,33795.1,18307.9,18314.4,54745.7,25736.8,26056.7,50231.8,30736.4,30452.2,367362.8,203699.3,203549.0,1473659.2,1695520.5,367362.8,368414.8,36.00147602,,0.373104858,1.981709208,203699.3,203549.0,68.270100789,4093329.8,2058176.2,367362.8,353932.3,355312.5,57997.7,-15306.5,-13430.5,53189.6,27105.6,1380.2,0.0,91.6,297314.8,302170.9,167328.2,168550.6,910428.6,1047494.8,225796.0,227607.2,37.366844287,,0.65739952,0.699873413,126482.1,127580.6,63.529035299,2436461.1,1225082.4,297314.8,296674.1,341338.8,71518.7,74168.5,33.432354473,,0.035012836,4.024895208,40846.1,40969.9,74.835901971,887386.2,446188.6,73395.8,66805.3,260614.2,299850.1,65569.4,65153.6,37.866783512,,2.347007995,-3.58386774,37249.8,37122.5,64.357737041,688239.7,346055.3,7826.4,1651.8,73395.8,155101.0,178451.6,38896.2,38775.2,41.571337657,,-7.969633568,-10.649819385,18561.8,18407.4,48.236761337,373095.9,187597.2,168975.9,194415.4,42244.0,42244.0,47.170061495,,-2.408397923,-16.727446459,17045.8,17183.5,42.51376574,358226.9,180120.9,0.86915,19817.1,0.0,3302.5,66373.9,-91.6
2002-Q3,9711.6,6108.7,7259.1,6384.4,324786.4,183086.3,178725.1,21462.8,12689.8,12279.7,64687.9,28248.9,26524.4,46475.8,28248.9,26524.4,21206.4,12379.6,11934.8,38823.4,21811.6,21109.0,217429.3,123812.0,122129.6,13333.3,6670.6,6683.3,27827.9,19001.3,17951.9,34340.8,18520.5,18610.1,53311.8,26432.4,26154.6,49792.0,30697.9,30592.0,379794.5,210916.4,206077.3,1508406.7,1727522.7,379794.5,377101.7,36.398262596,,1.242078585,3.700405814,210916.4,206077.3,69.118069091,4144172.2,2083740.3,379794.5,369102.9,371288.7,68882.3,1275.8,-10691.6,55008.1,27761.4,2185.8,0.0,70.1,302406.4,304849.7,167867.4,167686.5,932034.6,1067424.9,233655.4,233008.6,38.540024097,,-0.743135026,2.626554548,126844.9,126632.5,63.056928786,2418354.9,1215978.4,302406.4,284973.6,326369.8,68751.0,71243.4,32.048069055,,0.205160203,4.192334198,41022.6,41054.0,74.989435459,889206.7,447104.0,67676.6,64669.1,269978.7,309196.7,67911.9,67494.7,38.650969008,,1.491436802,-0.704309718,38531.5,37676.1,65.317592016,698504.4,351216.5,-235.4,-2825.6,67676.6,249164.3,285358.7,65894.0,62291.1,52.495283238,,27.216967184,17.404579695,25214.9,23417.3,61.365344841,474641.3,238655.4,224729.6,257374.6,56182.4,56182.4,63.28839056,,-0.876170916,-10.09864972,17955.8,17032.9,42.14127249,355088.3,178542.7,0.87316,-3014.8,0.0,2071.9,18553.1,-70.1
2002-Q4,10107.4,9664.1,7248.9,7144.8,339874.6,182752.4,180754.1,16444.1,9071.6,12628.9,70276.3,28391.3,27553.6,49764.6,28391.3,27553.6,20839.6,12553.8,12302.0,39974.7,21484.0,20804.1,232314.6,126150.0,122813.1,15080.5,7117.6,6820.5,29620.8,19724.6,18031.8,35278.5,19017.4,18920.3,49819.5,27439.3,26444.3,62540.7,30577.1,30767.6,399333.2,210460.6,208092.6,1556374.9,1756109.8,399333.2,389093.7,37.192037709,,0.977928725,5.216024337,210460.6,208092.6,69.793994543,4184699.3,2104117.8,399333.2,381212.4,384039.0,48910.5,-5144.9,-18120.8,59458.6,27645.5,2826.6,0.0,41.9,335128.5,317272.7,171797.0,166715.3,962489.4,1086009.0,246171.6,240622.4,40.089078201,,-0.722722608,1.531823062,129682.0,125717.3,62.601202106,2400876.9,1207190.2,335128.5,309873.5,349640.6,88956.9,77468.4,34.895954164,,-0.136553214,2.870477823,42115.0,40997.9,74.887034975,887992.5,446493.5,54097.3,64216.0,285428.0,322058.0,70596.5,71357.0,40.041382559,,2.051276232,7.359162515,38307.6,38449.0,66.657436256,712832.6,358420.9,-16499.2,-7141.0,54097.3,287272.7,324139.4,72261.5,71818.2,60.406378642,,0.194995301,19.536764856,23984.3,23463.0,61.48500438,475566.8,239120.8,248616.3,280522.1,62154.1,62154.1,73.081966126,,-4.196123513,-8.361775772,16735.4,16318.2,40.372972646,340188.3,171050.8,0.88626,-40072.4,0.0,-2877.1,47618.7,-41.9
2003-Q1,5014.6,11869.2,4840.6,6231.1,336740.6,173429.8,179842.4,30849.5,14596.3,12920.8,72017.0,23012.4,25665.0,52680.5,23012.4,25665.0,16488.7,11011.8,11471.2,39519.3,19145.4,20412.6,217385.3,118597.1,122179.2,12630.0,6583.4,6817.3,24824.2,16017.0,17146.9,35207.0,19295.7,19344.5,51801.9,25561.4,26576.8,53403.0,30730.0,30962.0,397241.6,200459.9,207428.6,1646720.8,1755454.1,397241.6,411680.2,39.476951563,,-0.319062253,2.286185864,200459.9,207428.6,69.571308251,4171347.5,2097404.4,397241.6,385547.1,387695.5,60077.9,-4520.6,-11694.5,60501.1,26900.4,2148.4,0.0,10.9,327617.5,339813.9,163053.8,167365.6,1050104.9,1119443.6,257432.1,262526.2,43.397650177,,0.78516091,-0.033908546,123366.3,126704.4,63.092722274,2419727.7,1216668.6,327617.5,308099.4,328443.3,70185.4,77024.8,34.983530618,,-0.821414546,-0.718899994,39687.6,40661.2,74.271901977,880698.4,442825.9,64609.5,66770.6,283137.6,301833.3,70261.7,70784.4,40.851100545,,-2.768664811,3.069279869,36614.9,37384.4,64.811915275,693096.7,348497.5,-5652.2,-4013.8,64609.5,279542.0,298000.2,63030.9,69885.5,60.367629728,,-2.628616526,14.222999085,20382.4,22846.2,59.868799394,463066.0,232835.2,232065.2,247388.5,58016.3,58016.3,66.997494734,,1.819754144,-5.636151669,15541.8,16615.1,41.107661489,346378.9,174163.5,0.93806,-42097.9,0.0,-6510.7,61137.6,-10.9
