country,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG
2015-Q1,-82621.2,-2799.5,-20655.3,-699.9,7.6,-44135.4,-36825.8,-11033.8,-9206.5,5092693.7,5322022.6,852590.6,1273173.4,1330505.6,748.092274065,90.643710239,,1.467565391,0.54324239,98.603639362,672749.8,711412.6,168187.5,177853.1,5871364.4,855067.8,,,,,4396449.3,4431668.7,1099112.3,1107917.2,731.200668975,596296.7,606081.0,149074.2,151520.3,3519817.8,3490353.4,559156.3,879954.4,872588.3,682.291147481,90.60654653,,1.965302159,-1.399878802,98.161196142,507483.7,511563.6,126870.9,127890.9,3852208.8,561011.0,876631.6,949019.2,152033.3,219157.9,237254.8,1004.068029832,90.181332234,,3.40573704,4.215161175,97.650067661,88813.0,94517.4,22203.2,23629.4,1052345.5,153256.8,778865.6,899079.9,194716.4,224770.0,120588.5,30147.1,794916.2,824810.5,132135.0,198729.1,206202.6,595.383668972,90.518196962,,6.351050158,-2.360772113,98.317351464,128790.3,138534.3,32197.6,34633.6,911209.6,132702.7,794916.2,198729.1,128790.3,138534.3,32197.6,34633.6,502840.1,125710.0,61327.1,15331.8,215796.5,53949.1,53964.6,13491.1,72903.4,18225.9,12961.3,3240.3,3376.2,844.0,537.4,134.3,-16050.7,-4012.7,-8201.8,-2050.4,-16050.7,-16050.7,-4012.7,-4012.7,-8201.8,-2050.4,,,0.0,0.0,533242.3,642434.2,102918.3,133310.6,160608.6,494.554445889,104.855468581,,-7.356150863,-3.600600476,96.112165585,116284.3,129901.6,29071.1,32475.4,612685.5,89227.6,615863.5,645233.8,103366.8,153965.9,161308.4,386.99916426,97.253255332,,5.589415634,-8.283403815,94.580234519,160419.6,166727.4,40104.9,41681.9,663457.2,96621.7,6.24218,0.0,0.0,0.0,0.0,106372.4
2015-Q2,8868.1,-39224.9,2217.0,-9806.2,114.2,-24429.3,-34342.1,-6107.3,-8585.5,5951478.9,5660290.6,873328.9,1487869.7,1415072.6,777.704953113,94.231774429,,2.306286249,3.487502724,100.877721537,791236.0,727819.8,197809.0,181954.9,6006774.9,874788.2,,,,,5022524.6,4828820.4,1255631.1,1207205.1,773.256103137,666269.8,624478.8,166567.5,156119.7,3979552.3,3788020.9,584455.5,994888.1,947005.2,718.7160689,95.443684384,,3.028019083,5.492810703,101.133535893,569042.2,527053.9,142260.5,131763.5,3968854.4,577998.5,1042972.3,1038407.0,160216.3,260743.1,259601.7,1065.853555789,95.730658453,,3.076156178,9.015045528,100.65393625,97227.7,97424.9,24306.9,24356.2,1084717.3,157971.3,920086.2,900957.8,230021.6,225239.4,149395.4,37348.9,903500.3,892358.3,137682.4,225875.1,223089.6,632.431632012,96.15072434,,1.851735894,1.711766679,100.137929152,143522.1,141099.6,35880.5,35274.9,928082.8,135160.0,903500.3,225875.1,143522.1,141099.6,35880.5,35274.9,557849.2,139462.3,66991.1,16747.8,241131.9,60283.0,58006.2,14501.5,100852.5,25213.1,17985.6,4496.4,3666.7,916.7,539.3,134.8,16585.9,4146.5,5873.3,1468.3,16585.9,16585.9,4146.5,4146.5,5873.3,1468.3,,,0.0,0.0,688808.3,640657.5,98847.3,172202.1,160164.4,457.978801884,97.100697953,,7.687662674,-0.727204658,103.500944664,149591.7,139888.0,37397.9,34972.0,659786.7,96087.1,679940.3,679882.4,104899.4,169985.1,169970.6,390.220853047,98.062868766,,4.499991352,2.028353016,98.836336893,174021.0,174230.1,43505.3,43557.5,693312.8,100969.6,6.48128,0.0,0.0,0.0,0.0,58646.6
2015-Q3,-55413.3,-76622.4,-13853.3,-19155.6,182.3,-45585.6,-42021.2,-11396.4,-10505.3,6221730.8,6238486.1,877074.3,1555432.7,1559621.5,857.538908381,103.904974058,,-0.045693179,4.338164789,100.8316273,718281.3,727487.2,179570.3,181871.8,6004030.2,874388.4,,,,,5136597.6,5163588.7,1284149.4,1290897.2,830.862806579,616679.5,621473.1,154169.9,155368.3,4034500.0,4042813.5,568382.7,1008625.0,1010703.4,772.411531882,102.574306675,,-0.692979103,6.61724522,100.432701623,518592.7,523401.5,129648.2,130850.4,3941351.1,573993.1,1102097.6,1118762.6,157287.8,275524.4,279690.6,1140.761228348,102.458562843,,0.663751249,8.301108042,101.32202801,98086.8,98071.6,24521.7,24517.9,1091917.1,159019.8,1140546.4,1116915.5,285136.6,279228.9,147187.3,36796.8,1005506.3,971863.9,136635.2,251376.6,242966.0,679.854806217,103.360630232,,1.312626329,6.769189393,101.452365975,149008.2,142951.7,37252.0,35737.9,940265.0,136934.2,1005506.3,251376.6,149008.2,142951.7,37252.0,35737.9,614441.4,153610.4,68522.7,17130.7,269309.6,67327.4,61264.9,15316.2,118078.6,29519.7,18682.2,4670.5,3676.7,919.2,538.4,134.6,135040.2,33760.0,-1820.9,-455.2,135040.2,135040.2,33760.0,33760.0,-1820.9,-455.2,,,0.0,0.0,696958.2,638550.2,89774.3,174239.5,159637.6,452.866367768,96.01675931,,0.796273792,0.581464283,104.325095561,147404.7,141001.9,36851.2,35250.5,665040.4,96852.2,752371.5,715172.6,100546.7,188092.9,178793.1,390.755252607,98.19716388,,5.046775337,12.321101932,103.824384768,192990.3,183023.2,48247.6,45755.8,728302.7,106065.3,7.11284,0.0,0.0,0.0,0.0,93759.3
2015-Q4,-126859.0,-137378.6,-31714.7,-34344.6,267.7,-50350.6,-51311.6,-12587.6,-12827.9,6552140.2,6597244.4,864657.2,1638035.1,1649311.1,917.266206423,111.141920736,,-1.135175059,2.582404214,99.687011815,703681.5,719229.0,175920.4,179807.2,5935874.0,864462.6,,,,,5452589.5,5584083.3,1363147.4,1396020.8,901.064230715,592507.8,619720.9,148126.9,154930.2,4163611.0,4376293.3,573571.8,1040902.8,1094073.3,837.460769547,111.212681658,,-0.159445378,4.158495671,100.272566323,489467.3,522567.0,122366.8,130641.7,3935066.8,573077.9,1288978.5,1204491.3,157864.7,322244.6,301122.8,1239.77610244,111.351678639,,-0.935689839,6.290189023,100.373968089,103040.5,97153.9,25760.1,24288.5,1081700.1,157531.9,1226409.7,1148954.7,306602.4,287238.7,161524.3,40381.1,1003294.9,1018185.1,133446.8,250823.7,254546.3,721.936097362,109.75839154,,-1.340543045,8.271090828,100.092353339,142300.3,141035.4,35575.1,35258.8,927660.4,135098.5,1003294.9,250823.7,142300.3,141035.4,35575.1,35258.8,582289.8,145572.5,64294.9,16073.7,303465.6,75866.4,61413.3,15353.3,113212.1,28303.0,16059.5,4014.9,4327.4,1081.8,532.6,133.2,223114.8,55778.7,19224.0,4806.0,223114.8,223114.8,55778.7,55778.7,19224.0,4806.0,,,0.0,0.0,630868.0,628235.0,82338.6,157717.0,157058.7,483.877279186,102.591694942,,-7.920722553,-7.404704551,96.061794189,127344.4,129833.5,31836.1,32458.4,612364.4,89180.8,757727.0,765613.5,100343.9,189431.7,191403.4,422.651956777,106.21283575,,-1.026098974,14.720241954,102.75904382,177695.0,181145.2,44423.7,45286.3,720829.6,104977.0,7.6299,0.0,0.0,0.0,0.0,99911.9
2016-Q1,-155464.1,-83992.5,-38866.0,-20998.1,213.1,-46050.3,-39417.8,-11512.6,-9854.5,7006645.0,7323711.0,858139.9,1751661.3,1830927.8,1027.433114484,124.490457592,,-0.891600033,0.197318298,98.798202384,677652.1,712816.3,169413.0,178204.1,5882949.7,856755.0,0.0,0.0,0.0,0.0,6022241.0,6075554.6,1505560.3,1518888.6,983.671474751,611315.5,617640.6,152828.9,154410.2,4828308.2,4788531.5,561085.8,1207077.1,1197132.9,918.733757724,122.00552986,,-0.259687122,1.885648619,100.012171381,520749.2,521209.9,130187.3,130302.5,3924847.9,571589.7,1193932.8,1292515.3,151447.7,298483.2,323128.8,1340.356697755,120.385421187,,-0.744423914,2.024261378,99.626760267,90566.3,96430.7,22641.6,24107.7,1073647.7,156359.2,1139868.1,1326457.3,284967.0,331614.3,112387.0,28096.7,1070848.0,1103712.0,129325.1,267712.0,275928.0,826.474380061,125.651700941,,-5.311249593,-3.601757759,94.77619863,124425.5,133544.6,31106.4,33386.2,878390.0,127923.1,1070848.0,267712.0,124425.5,133544.6,31106.4,33386.2,631613.8,157903.5,57134.3,14283.6,314578.3,78644.6,53254.8,13313.7,119846.8,29961.7,13505.6,3376.4,4809.1,1202.3,530.8,132.7,69020.1,17255.0,-12038.6,-3009.6,69020.1,69020.1,17255.0,17255.0,-12038.6,-3009.6,0.0,0.0,0.0,0.0,895990.1,1014540.8,118876.6,223997.5,253635.2,694.514577184,147.251029755,,12.512629268,12.453662557,108.081650364,133430.1,146079.1,33357.5,36519.8,688987.3,100339.7,1051454.1,1098533.3,128718.3,262863.5,274633.3,592.210993874,148.823181848,,2.402381232,11.257609308,105.227707804,179480.4,185497.0,44870.1,46374.2,738146.7,107498.9,8.5344,0.0,0.0,0.0,0.0,55223.5
2016-Q2,-21905.5,-41041.6,-5476.4,-10260.4,89.3,-39639.5,-45972.0,-9909.9,-11493.0,8414556.5,8007162.5,862791.9,2103639.1,2001790.6,1141.893612318,138.359233623,,-1.627126693,-3.655010264,97.190630461,760703.3,701217.9,190175.8,175304.5,5787226.7,842814.6,0.0,0.0,0.0,0.0,6907962.6,6606863.4,1726990.6,1651715.9,1090.44270337,652454.2,605888.2,163113.5,151472.0,5531903.2,5231281.5,563683.7,1382975.8,1307820.4,1021.988621053,135.717515738,,-1.79143664,-2.880369176,98.220516699,558368.4,511872.8,139592.1,127968.2,3854536.8,561350.0,1376059.3,1386867.4,149438.4,344014.8,346716.8,1475.149099131,132.49192988,,-2.504694741,-3.499636814,97.131414043,94085.7,94015.4,23521.4,23503.9,1046756.1,152442.8,1528499.4,1515278.6,382124.8,378819.7,147888.6,36972.1,1149602.0,1137186.0,122534.7,287400.5,284296.5,860.073237064,130.759849038,,-0.992132282,-6.293355412,93.835893368,134589.4,132219.7,33647.4,33054.9,869675.2,126653.9,1149602.0,287400.5,134589.4,132219.7,33647.4,33054.9,638351.7,159587.9,55354.3,13838.6,349268.4,87317.1,60855.4,15213.9,156793.5,39198.4,17855.9,4464.0,5188.5,1297.1,523.9,131.0,378897.4,94724.3,13299.1,3324.8,378897.4,378897.4,94724.3,94724.3,13299.1,3324.8,0.0,0.0,0.0,0.0,1020670.9,1000927.7,107852.5,255167.7,250231.9,711.021132782,150.750750839,,-3.6321746,0.632836202,104.155936112,148260.2,140773.3,37065.1,35193.3,663962.0,96695.2,1042576.4,1041969.4,112274.8,260644.1,260492.3,557.963060306,140.21664381,,0.672936772,7.183073628,105.935823744,187899.7,186745.2,46974.9,46686.3,743113.9,108222.3,9.28053,0.0,0.0,0.0,0.0,95410.5
2016-Q3,-39332.4,-50359.5,-9833.1,-12589.9,115.3,-46116.1,-43690.4,-11529.0,-10922.6,8527628.8,8554761.8,888104.3,2131907.2,2138690.5,1215.4261542,147.268913151,,0.375182433,-3.249332332,97.555272633,694382.5,703848.8,173595.6,175962.2,5808939.3,845976.7,0.0,0.0,0.0,0.0,7125750.3,7151209.3,1781437.6,1787802.3,1167.053738463,603284.5,612757.5,150821.1,153189.4,5624181.5,5628097.2,584275.5,1406045.4,1407024.3,1091.30631318,144.922730726,,0.751817616,-1.46739633,98.958955846,506410.6,515721.1,126602.6,128930.3,3883515.8,565570.3,1501568.8,1511182.1,156881.9,375392.2,377795.5,1557.335756345,139.873603251,,3.213269154,-1.055565332,100.252507808,96874.0,97036.4,24218.5,24259.1,1080391.2,157341.2,1441210.8,1395308.2,360302.7,348827.1,137214.0,34303.5,1222179.7,1181362.5,122642.0,305544.9,295340.6,899.752146576,136.792368124,,-0.696576602,-8.151718696,93.18225449,137185.5,131298.7,34296.4,32824.7,863617.3,125771.7,1222179.7,305544.9,137185.5,131298.7,34296.4,32824.7,692235.0,173058.8,58753.9,14688.5,355564.7,88891.2,58007.6,14501.9,168896.4,42224.1,19894.3,4973.6,5483.5,1370.9,529.7,132.4,219031.2,54757.8,28.5,7.1,219031.2,219031.2,54757.8,54757.8,28.5,7.1,0.0,0.0,0.0,0.0,1111904.1,1041839.0,108157.5,277976.0,260459.7,744.766816191,157.905513022,,-0.628907574,-0.790034283,103.500891541,146914.0,139887.9,36728.5,34972.0,659786.3,96087.0,1151236.5,1092198.5,113385.5,287809.1,273049.6,594.949478166,149.511365536,,-1.695826081,0.303350363,104.139336416,193030.1,183578.4,48257.5,45894.6,730512.0,106387.1,9.63261,0.0,0.0,0.0,0.0,52140.7
2016-Q4,-125490.0,-166798.2,-31372.5,-41699.6,349.4,-45015.7,-47741.4,-11253.9,-11935.3,8963807.9,9027002.9,927527.8,2240952.0,2256750.7,1274.949258262,154.481118362,,0.593827976,-1.557302856,98.134583133,693173.5,708028.4,173293.4,177007.1,5843434.4,851000.3,0.0,0.0,0.0,0.0,7385441.9,7607768.5,1846360.5,1901942.1,1232.682261556,586404.0,617171.9,146601.0,154293.0,5646415.4,5982898.2,614744.9,1411603.9,1495724.5,1151.627614705,152.933247693,,0.735980516,-0.583700871,99.68727448,482792.4,519516.7,120698.1,129879.2,3912097.8,569732.8,1739026.5,1620022.7,166457.9,434756.6,405005.7,1658.921599437,148.997633092,,0.637696955,0.515917542,100.891814998,103611.7,97655.2,25902.9,24413.8,1087280.8,158344.6,1703856.0,1576390.1,425964.0,394097.5,151785.2,37946.3,1254781.5,1275150.6,131022.2,313695.4,318787.6,951.681068047,144.687298044,,2.049233771,-4.995962682,95.091776718,134851.8,133989.3,33712.9,33497.3,881314.8,128349.0,1254781.5,313695.4,134851.8,133989.3,33712.9,33497.3,678350.5,169587.6,55737.1,13934.3,393253.5,98313.4,56661.1,14165.3,177269.5,44317.4,21909.4,5477.4,5907.9,1477.0,544.2,136.0,449074.5,112268.6,16933.4,4233.4,449074.5,449074.5,112268.6,112268.6,16933.4,4233.4,0.0,0.0,0.0,0.0,1094432.4,1065690.0,109500.0,273608.1,266422.5,747.162182924,158.413378846,,1.961381118,9.857346904,105.530938484,140767.7,142631.7,35191.9,35657.9,672727.2,97971.7,1219922.4,1232488.2,126638.6,304980.6,308122.0,647.406925955,162.693971689,,3.701240763,5.094189251,107.993783985,185783.4,190373.0,46445.8,47593.3,757550.0,110324.7,9.73233,0.0,0.0,0.0,0.0,47563.8
2017-Q1,-250023.4,-218581.7,-62505.9,-54645.4,400.3,-59544.1,-54609.3,-14886.0,-13652.3,9240877.7,9656472.7,982541.1,2310219.4,2414118.2,1352.015951762,163.819018614,,0.875574591,0.198001805,98.993824608,681444.8,714227.7,170361.2,178556.9,5894598.1,858451.4,0.0,0.0,0.0,0.0,8056187.3,8111868.7,2014046.8,2027967.2,1292.129450352,628125.7,627790.7,157031.4,156947.7,6452494.9,6390289.4,650208.7,1613123.7,1597572.3,1205.970551449,160.149852869,,1.996268195,1.664925809,101.677299835,536011.3,529887.7,134002.8,132471.9,3990193.7,581106.2,1603692.4,1734506.8,176485.2,400923.1,433626.7,1771.657928562,159.12315452,,0.253813243,1.526830256,101.147891786,92114.5,97903.0,23028.6,24475.8,1090040.5,158746.5,1434713.9,1703354.1,358678.5,425838.5,112863.1,28215.8,1376574.2,1414882.6,143963.6,344143.5,353720.6,1011.812825337,153.829332892,,4.363870538,4.711372877,99.241458746,131486.2,139836.4,32871.6,34959.1,919774.2,133950.0,1376574.2,344143.5,131486.2,139836.4,32871.6,34959.1,831566.9,207891.7,57463.5,14365.9,374823.9,93706.0,55276.1,13819.0,164058.6,41014.7,18199.2,4549.8,6124.7,1531.2,547.4,136.9,58139.7,14534.9,-18623.1,-4655.8,58139.7,58139.7,14534.9,14534.9,-18623.1,-4655.8,0.0,0.0,0.0,0.0,1036964.9,1126347.4,114605.3,259241.2,281586.9,775.318992779,164.383187662,,1.853500586,-0.550227828,107.486955047,134667.6,145275.4,33666.9,36318.8,685196.3,99787.6,1286988.3,1344929.2,136845.9,321747.1,336232.3,672.852770427,169.088536427,,4.99628714,7.756280064,113.389463526,194211.7,199884.6,48552.9,49971.2,795399.4,115836.9,9.82806,0.0,0.0,0.0,0.0,4792.8
2017-Q2,-210417.0,-190992.1,-52604.2,-47748.0,297.6,-60921.2,-64183.7,-15230.3,-16045.9,10558208.3,10041919.9,1026207.1,2639552.1,2510480.0,1390.885575251,168.52871421,,1.085450211,2.960905605,100.068353286,778401.7,721980.3,194600.4,180495.1,5958581.0,867769.5,0.0,0.0,0.0,0.0,9052406.3,8622316.1,2263101.6,2155579.0,1359.786198038,678131.6,634093.5,169532.9,158523.4,7222060.3,6799745.6,694881.8,1805515.1,1699936.4,1269.793257482,168.625347539,,1.059193639,4.615881468,102.754259327,579761.7,535500.2,144940.4,133875.1,4032457.6,587261.3,1830346.1,1840876.8,188123.5,457586.5,460219.2,1867.141942506,167.699142729,,0.705053141,4.869304311,101.861038174,98369.9,98593.3,24592.5,24648.3,1097725.8,159865.7,1716218.9,1749616.5,429054.7,437404.1,161191.3,40297.8,1515425.8,1503221.1,153617.7,378856.4,375805.3,1030.12339989,156.613151596,,4.355030574,10.366567525,103.563454617,147917.7,145926.3,36979.4,36481.6,959830.7,139783.6,1515425.8,378856.4,147917.7,145926.3,36979.4,36481.6,866977.1,216744.3,60316.4,15079.1,441971.2,110492.8,66275.7,16568.9,199995.6,49998.9,20779.3,5194.8,6482.0,1620.5,546.3,136.6,200793.2,50198.3,13273.6,3318.4,200793.2,200793.2,50198.3,50198.3,13273.6,3318.4,0.0,0.0,0.0,0.0,1180972.3,1200818.1,122714.4,295243.1,300204.5,825.9138476,175.110312358,,0.080741842,3.281431679,107.573741994,150287.6,145392.7,37571.9,36348.2,685749.5,99868.2,1391389.2,1391810.2,142232.3,347847.3,347952.6,664.106365907,166.890556714,,4.84868928,12.225838331,118.887366289,211208.8,209576.4,52802.2,52394.1,833965.8,121453.4,9.78547,0.0,0.0,0.0,0.0,16783.2
2017-Q3,-320803.6,-294471.9,-80200.9,-73618.0,407.2,-75212.7,-72318.6,-18803.2,-18079.6,11116422.3,11143981.3,1060327.7,2779105.6,2785995.3,1524.234117469,184.686088161,,1.26592741,3.874596692,101.335145999,721120.4,731120.1,180280.1,182780.0,6034012.3,878754.8,0.0,0.0,0.0,0.0,9291527.0,9339395.7,2322881.7,2334848.9,1463.995954573,629866.3,637938.6,157466.6,159484.7,7389754.6,7398674.9,703969.2,1847438.6,1849668.7,1373.9331349,182.454861059,,0.560794806,4.417532495,103.330499877,530448.7,538503.3,132612.2,134625.8,4055071.4,590554.6,1901772.4,1949598.6,185500.4,475443.1,487399.6,1960.669399824,176.099400929,,0.854071394,2.472253721,102.731004163,99417.6,99435.4,24854.4,24858.8,1107101.2,161231.1,2145699.0,2057680.1,536424.7,514420.0,166466.8,41616.7,1746003.6,1688387.7,160646.7,436500.9,422096.9,1089.828060459,165.690253483,,6.164809941,17.992363851,109.947944762,160592.4,154922.4,40148.1,38730.6,1019002.4,148401.0,1746003.6,436500.9,160592.4,154922.4,40148.1,38730.6,991744.1,247936.0,66190.4,16547.6,532165.5,133041.4,72675.4,18168.9,215389.0,53847.2,21171.4,5292.8,6705.0,1676.3,555.2,138.8,399695.4,99923.8,5874.4,1468.6,399695.4,399695.4,99923.8,99923.8,5874.4,1468.6,0.0,0.0,0.0,0.0,1317088.8,1260722.4,119955.2,329272.2,315180.6,860.232674905,182.386592549,,0.800123909,4.766696798,108.434465224,153867.1,146556.0,38466.8,36639.0,691236.3,100667.2,1637892.5,1555194.3,147973.6,409473.1,388798.6,710.54132231,178.559705096,,4.436649283,19.226784083,124.161981773,229079.8,218874.6,57270.0,54718.6,870966.0,126841.9,10.50994,0.0,0.0,0.0,0.0,32566.9
2017-Q4,-348328.5,-425526.8,-87082.1,-106381.7,488.5,-82537.5,-87103.9,-20634.4,-21776.0,11725405.6,11798540.0,1082056.1,2931351.4,2949635.0,1598.216368209,193.65025733,,0.972707145,4.265832634,102.320840205,724592.9,738231.7,181148.2,184557.9,6092705.6,887302.5,0.0,0.0,0.0,0.0,9604360.8,9930900.9,2401090.2,2482725.2,1528.296818414,613501.1,649801.8,153375.3,162450.5,7394054.3,7869654.1,721734.0,1848513.6,1967413.5,1429.704185141,189.861116113,,2.216524148,5.95218488,105.620845358,508108.8,550439.3,127027.2,137609.8,4144953.0,603644.4,2210306.5,2021135.1,185360.4,552576.6,505283.8,2034.102220431,182.694840078,,-0.073255935,1.748340643,102.655747605,105392.2,99362.5,26348.1,24840.6,1106290.2,161113.0,2469373.3,2255354.4,617343.3,563838.6,193629.4,48407.3,1827296.6,1858808.7,170473.2,456824.2,464702.2,1151.500227035,175.066481976,,4.197301917,20.476024226,114.562791955,162113.7,161425.0,40528.4,40356.2,1061773.0,154629.8,1827296.6,456824.2,162113.7,161425.0,40528.4,40356.2,1027536.3,256884.1,66865.0,16716.3,579242.5,144810.6,74621.4,18655.3,213100.1,53275.0,20053.4,5013.3,7417.7,1854.4,573.9,143.5,642076.7,160519.2,31515.7,7878.9,642076.7,642076.7,160519.2,160519.2,31515.7,7878.9,0.0,0.0,0.0,0.0,1292046.2,1239184.4,113646.9,323011.6,309796.1,842.757038766,178.681406939,,0.329813024,3.090238536,108.792096213,145441.1,147039.3,36360.3,36759.8,693516.1,100999.2,1640374.7,1664711.1,152672.4,410093.7,416177.8,710.979725115,178.669876135,,6.976003192,22.991824792,132.823525586,227978.6,234143.3,56994.7,58535.8,931724.6,135690.4,10.90382,0.0,0.0,0.0,0.0,17897.7
2018-Q1,-441163.2,-376775.9,-110290.8,-94194.0,492.3,-80501.7,-76530.1,-20125.4,-19132.5,12457790.4,13011744.2,1075739.9,3114447.6,3252936.1,1769.035334792,214.347790839,,-0.366287192,2.982233969,101.946052073,707324.3,735527.7,176831.1,183881.9,6070388.8,884052.5,0.0,0.0,0.0,0.0,10916599.9,10975585.4,2729150.0,2743896.3,1686.653137672,644969.1,650731.6,161242.3,162682.9,8985619.3,8901064.2,735891.3,2246404.8,2225266.0,1610.657415084,213.891249449,,0.39897954,4.292945518,106.042250921,552912.9,552635.5,138228.2,138158.9,4161490.6,606052.8,1930980.5,2069379.1,171085.0,482745.1,517344.8,2109.541449323,189.47048671,,-1.274480612,0.197263843,101.347420004,92056.2,98096.2,23014.0,24524.0,1092190.7,159059.7,1982353.7,2376877.7,495588.4,594219.4,142856.9,35714.2,2044366.8,2101377.0,173730.4,511091.7,525344.3,1312.120575865,199.486137955,,-0.789060158,14.527561408,113.658822607,152300.6,160151.2,38075.2,40037.8,1053395.0,153409.7,2044366.8,511091.7,152300.6,160151.2,38075.2,40037.8,1238470.1,309617.5,64194.6,16048.7,582463.9,145616.0,67202.1,16800.5,215472.3,53868.1,20347.6,5086.9,7960.5,1990.1,556.4,139.1,-62013.1,-15503.3,-9443.7,-2360.9,-62013.1,-62013.1,-15503.3,-15503.3,-9443.7,-2360.9,0.0,0.0,0.0,0.0,1478729.3,1639305.4,135528.8,369682.3,409826.3,1058.561873792,224.436363318,,5.319811567,6.59863858,114.579630731,144939.9,154861.6,36235.0,38715.4,730409.9,106372.2,1919892.6,2016081.2,166678.6,479973.1,504020.3,871.285251344,218.954806216,,-1.175188273,15.762607042,131.262599089,225441.7,231391.6,56360.4,57847.9,920775.1,134095.8,12.09562,0.0,0.0,0.0,0.0,-46322.4
2018-Q2,-463857.5,-355974.2,-115964.4,-88993.5,419.4,-82409.4,-84870.9,-20602.3,-21217.7,14431394.0,13723564.1,1031051.7,3607848.5,3430891.0,1953.64095279,236.71580442,,-4.495649504,-2.703590405,97.362914889,747428.3,702460.9,186857.1,175615.2,5797485.4,844308.6,0.0,0.0,0.0,0.0,12560267.3,11890041.5,3140066.8,2972510.4,1868.017488993,686079.9,636505.9,171520.0,159126.5,10330546.9,9675840.6,726946.1,2582636.7,2418960.2,1794.636544482,238.323214615,,-2.439628716,0.682165775,103.455213716,588455.8,539153.2,147113.9,134788.3,4059965.6,591267.3,2229720.3,2208297.8,165909.5,557430.1,552074.5,2268.348238265,203.733870633,,-0.757905935,-1.258318494,100.579301893,97624.2,97352.7,24406.0,24338.2,1083913.0,157854.1,2334984.2,2396179.7,583746.1,599044.9,143757.7,35939.4,2168235.7,2149189.9,161468.7,542058.9,537297.5,1435.925657661,218.308644118,,-6.542834749,2.567371917,106.222313667,151659.2,149672.8,37914.8,37418.2,984473.1,143372.3,2168235.7,542058.9,151659.2,149672.8,37914.8,37418.2,1287489.9,321872.5,64044.7,16011.2,646083.6,161520.9,68907.5,17226.9,225431.2,56357.8,18142.3,4535.6,9230.9,2307.7,564.7,141.2,166748.6,41687.1,-7901.4,-1975.4,166748.6,166748.6,41687.1,41687.1,-7901.4,-1975.4,0.0,0.0,0.0,0.0,1751921.1,1861642.2,139865.2,437980.3,465410.6,1391.08203973,294.937312409,,-13.582865033,-7.954829592,99.016434133,137726.1,133826.9,34431.5,33456.7,631199.3,91923.8,2215778.6,2217616.4,166609.6,553944.6,554404.1,1014.009307586,254.82149629,,-5.485854426,4.352319225,124.061723988,220135.5,218697.8,55033.9,54674.5,870262.7,126739.5,13.31026,0.0,0.0,0.0,0.0,-91803.0
