country,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR
1984-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,285686.8,,,,,,,,,,,583477.5,501936.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,198069.8,,,,,,,,,,,437408.9,376281.1,,,,,,,2.7,21005.9,,,,,,,,,,,73837.6,63518.8,,,,,6.9,53848.4,,,,,,,,,,,69693.9,59954.2,,,,,,,,,,,,,5.2,40752.8,,,,,,,,,,,60312.6,51883.9,5.0,39443.2,,,,,,,,,,,69495.9,59783.9,0.00013,1.5,,,11720.4
1985-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,290921.8,,,,,,,,,,,588194.4,505994.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,198303.5,,,,,,,,,,,433147.3,372615.1,,,,,,,3.0,21498.1,,,,,,,,,,,77064.1,66294.4,,,,,8.0,56760.7,,,,,,,,,,,72407.4,62288.4,,,,,,,,,,,,,5.9,41941.9,,,,,,,,,,,59514.3,51197.2,5.6,39983.0,,,,,,,,,,,67537.8,58099.4,0.00014,1.7,,,13599.2
1985-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,294982.0,,,,,,,,,,,592859.1,510007.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,198378.6,,,,,,,,,,,428911.6,368971.3,,,,,,,3.4,21880.8,,,,,,,,,,,80255.6,69039.9,,,,,9.1,59074.5,,,,,,,,,,,75099.1,64604.0,,,,,,,,,,,,,6.6,42899.7,,,,,,,,,,,58740.0,50531.1,6.2,40411.2,,,,,,,,,,,65611.6,56442.4,0.00015,2.0,,,15464.4
1985-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6,300348.8,,,,,,,,,,,600247.5,516363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,198207.3,,,,,,,,,,,431385.0,371099.0,,,,,,,3.8,22474.7,,,,,,,,,,,82652.8,71102.1,,,,,10.6,62952.4,,,,,,,,,,,76263.8,65605.9,,,,,,,,,,,,,7.1,42131.4,,,,,,,,,,,57555.7,49512.3,6.7,39510.1,,,,,,,,,,,63959.0,55020.8,0.00017,2.4,,,16349.3
1985-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.1,307133.3,,,,,,,,,,,610511.8,525192.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2,198048.2,,,,,,,,,,,441040.6,379405.3,,,,,,,4.3,23268.8,,,,,,,,,,,84182.9,72418.3,,,,,12.5,68199.8,,,,,,,,,,,75782.7,65192.1,,,,,,,,,,,,,7.3,39979.1,,,,,,,,,,,55938.9,48121.4,6.9,37550.3,,,,,,,,,,,62610.3,53860.5,0.00018,2.8,,,16177.0
1986-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,313740.3,,,,,,,,,,,620727.8,533981.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9,198468.9,,,,,,,,,,,450619.8,387645.8,,,,,,,4.7,24002.1,,,,,,,,,,,85691.4,73716.0,,,,,14.3,72845.0,,,,,,,,,,,75342.6,64813.5,,,,,,,,,,,,,7.5,38253.7,,,,,,,,,,,54359.8,46763.1,7.1,35989.9,,,,,,,,,,,61307.0,52739.4,0.0002,3.2,,,16021.1
1986-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,320085.2,,,,,,,,,,,630825.4,542667.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,199199.0,,,,,,,,,,,460119.9,395818.2,,,,,,,5.2,24690.7,,,,,,,,,,,87196.3,75010.7,,,,,16.1,77026.7,,,,,,,,,,,74869.0,64406.0,,,,,,,,,,,,,7.7,36830.0,,,,,,,,,,,52769.3,45394.8,7.3,34698.0,,,,,,,,,,,59980.4,51598.1,0.00021,3.6,,,15851.4
1986-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1,328795.7,,,,,,,,,,,644899.8,554775.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,205115.3,,,,,,,,,,,463778.9,398965.9,,,,,,,5.5,24826.6,,,,,,,,,,,89276.3,76800.0,,,,,17.7,79499.8,,,,,,,,,,,80824.7,69529.5,,,,,,,,,,,,,8.3,37484.7,,,,,,,,,,,54135.8,46570.3,8.0,35924.8,,,,,,,,,,,61916.5,53263.7,0.00022,4.0,,,18800.7
1986-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,340017.2,,,,,,,,,,,663152.3,570476.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8,215917.4,,,,,,,,,,,461148.4,396703.0,,,,,,,5.8,24497.6,,,,,,,,,,,91960.2,79108.8,,,,,18.9,80540.3,,,,,,,,,,,93640.8,80554.5,,,,,,,,,,,,,9.4,40043.3,,,,,,,,,,,58666.1,50467.5,9.3,39448.0,,,,,,,,,,,67341.1,57930.2,0.00024,4.3,,,25077.9
1987-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,340009.9,,,,,,,,,,,661974.6,569463.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.9,230076.1,,,,,,,,,,,446451.7,384060.2,,,,,,,4.8,19571.1,,,,,,,,,,,93351.8,80305.9,,,,,18.4,75632.9,,,,,,,,,,,102286.2,87991.7,,,,,,,,,,,,,10.0,41202.5,,,,,,,,,,,61266.0,52704.1,9.9,40930.2,,,,,,,,,,,72225.4,62131.9,0.00024,3.5,,,30844.4
1987-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1,357479.8,,,,,,,,,,,689975.4,593551.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4,227046.4,,,,,,,,,,,447280.5,384773.2,,,,,,,6.2,23481.5,,,,,,,,,,,93224.3,80196.3,,,,,22.1,83208.1,,,,,,,,,,,115056.2,98977.1,,,,,,,,,,,,,12.5,46921.2,,,,,,,,,,,67917.4,58426.0,10.9,40823.6,,,,,,,,,,,70677.3,60800.2,0.00027,4.7,,,37174.2
1987-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.3,366686.8,,,,,,,,,,,701648.5,603593.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4,228006.2,,,,,,,,,,,449454.9,386643.7,,,,,,,6.7,22816.1,,,,,,,,,,,99580.0,85663.7,,,,,23.8,80490.4,,,,,,,,,,,118656.3,102074.1,,,,,,,,,,,,,15.3,51794.1,,,,,,,,,,,75096.7,64602.0,13.5,45622.9,,,,,,,,,,,77720.1,66858.7,0.0003,8.6,,,36580.8
1987-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.7,392533.5,,,,,,,,,,,748732.3,644097.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.8,246005.6,,,,,,,,,,,486741.1,418719.1,,,,,,,9.2,28647.5,,,,,,,,,,,101384.8,87216.3,,,,,32.9,102758.2,,,,,,,,,,,135167.9,116278.2,,,,,,,,,,,,,16.7,52048.3,,,,,,,,,,,73665.6,63370.9,17.4,54366.4,,,,,,,,,,,87541.9,75307.9,0.00032,5.6,,,39314.8
1988-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.1,384446.3,,,,,,,,,,,720002.8,619382.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,230105.5,,,,,,,,,,,471343.9,405473.7,,,,,,,9.0,23323.6,,,,,,,,,,,95946.2,82537.8,,,,,34.6,89300.6,,,,,,,,,,,110550.5,95101.1,,,,,,,,,,,,,21.9,56543.7,,,,,,,,,,,77381.2,66567.2,18.8,48463.0,,,,,,,,,,,79465.0,68359.8,0.00039,13.0,,,44245.9
1988-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.9,385995.2,,,,,,,,,,,714138.0,614337.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,225248.9,,,,,,,,,,,460828.0,396427.4,,,,,,,10.8,24189.1,,,,,,,,,,,96560.5,83066.2,,,,,42.5,95512.7,,,,,,,,,,,119016.5,102384.0,,,,,,,,,,,,,26.2,58720.2,,,,,,,,,,,81664.2,70251.6,21.9,49159.3,,,,,,,,,,,79124.5,68066.8,0.00045,14.0,,,35193.3
1988-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.7,389224.1,,,,,,,,,,,716961.7,616766.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.4,235618.2,,,,,,,,,,,459899.3,395628.4,,,,,,,11.6,24337.7,,,,,,,,,,,96374.9,82906.6,,,,,47.4,99424.4,,,,,,,,,,,119069.2,102429.3,,,,,,,,,,,,,30.0,62938.6,,,,,,,,,,,82924.6,71335.9,21.9,45904.4,,,,,,,,,,,67948.9,58453.0,0.00048,6.1,,,26642.6
1988-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.3,387884.2,,,,,,,,,,,710647.4,611334.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.1,226827.2,,,,,,,,,,,460075.5,395780.1,,,,,,,13.9,26195.6,,,,,,,,,,,94521.2,81311.8,,,,,52.7,99605.0,,,,,,,,,,,117625.5,101187.3,,,,,,,,,,,,,34.6,65458.2,,,,,,,,,,,87163.4,74982.3,25.8,48691.2,,,,,,,,,,,67717.1,58253.7,0.00053,9.8,,,18979.0
1989-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.6,388894.9,,,,,,,,,,,701630.3,603577.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.2,233370.3,,,,,,,,,,,437633.8,376474.5,,,,,,,15.5,24751.4,,,,,,,,,,,97246.7,83656.5,,,,,61.8,98621.6,,,,,,,,,,,125295.3,107785.3,,,,,,,,,,,,,38.0,60742.5,,,,,,,,,,,87911.3,75625.7,30.8,49092.5,,,,,,,,,,,69514.9,59800.2,0.00063,12.8,,,23058.2
1989-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.3,393440.1,,,,,,,,,,,703401.9,605101.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.7,241196.5,,,,,,,,,,,447940.4,385340.8,,,,,,,19.5,27015.1,,,,,,,,,,,97624.3,83981.3,,,,,62.2,86361.7,,,,,,,,,,,115333.6,99215.8,,,,,,,,,,,,,41.3,57373.8,,,,,,,,,,,82539.2,71004.4,37.7,52409.1,,,,,,,,,,,76262.0,65604.4,0.00072,24.4,,,36226.3
1989-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.9,407479.9,,,,,,,,,,,722459.5,621495.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.8,237228.4,,,,,,,,,,,467398.8,402079.9,,,,,,,30.8,36398.4,,,,,,,,,,,95363.7,82036.6,,,,,70.0,82700.3,,,,,,,,,,,118657.2,102074.9,,,,,,,,,,,,,44.2,52239.3,,,,,,,,,,,77625.7,66777.6,43.2,51048.4,,,,,,,,,,,85031.2,73148.1,0.00085,42.3,,,48445.2
1989-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.9,416882.4,,,,,,,,,,,741459.6,637840.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.6,269858.4,,,,,,,,,,,480056.0,412968.3,,,,,,,32.0,35072.1,,,,,,,,,,,96325.5,82864.0,,,,,78.5,85951.9,,,,,,,,,,,117225.6,100843.4,,,,,,,,,,,,,48.7,53340.1,,,,,,,,,,,80203.5,68995.1,45.8,50109.2,,,,,,,,,,,83730.8,72029.4,0.00091,20.8,,,51379.8
1990-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.3,438187.2,,,,,,,,,,,773746.0,665615.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.8,279482.3,,,,,,,,,,,513154.8,441441.5,,,,,,,40.8,40594.9,,,,,,,,,,,101860.8,87625.8,,,,,94.4,93977.0,,,,,,,,,,,129757.8,111624.2,,,,,,,,,,,,,51.9,51655.3,,,,,,,,,,,80168.3,68964.8,56.9,56586.1,,,,,,,,,,,102195.1,87913.3,0.001,29.2,,,50999.4
1990-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.6,455833.8,,,,,,,,,,,789091.1,678815.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,295494.3,,,,,,,,,,,527070.4,453412.4,,,,,,,47.0,41152.4,,,,,,,,,,,104830.2,90180.2,,,,,110.6,96808.6,,,,,,,,,,,137490.3,118276.0,,,,,,,,,,,,,58.1,50834.3,,,,,,,,,,,85291.5,73372.0,60.6,53090.1,,,,,,,,,,,106075.0,91251.0,0.00114,28.1,,,40483.8
1990-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.0,449682.7,,,,,,,,,,,764700.9,657834.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.3,288380.8,,,,,,,,,,,512085.0,440521.2,,,,,,,50.6,40067.4,,,,,,,,,,,102286.4,87991.9,,,,,125.2,99124.8,,,,,,,,,,,140363.3,120747.6,,,,,,,,,,,,,60.8,48128.6,,,,,,,,,,,79876.0,68713.4,68.9,54541.4,,,,,,,,,,,103534.8,89065.8,0.00126,36.0,,,33625.0
1990-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.0,479379.6,,,,,,,,,,,806943.5,694173.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.1,304083.7,,,,,,,,,,,520972.3,448166.5,,,,,,,60.0,45146.5,,,,,,,,,,,108510.7,93346.3,,,,,142.3,107104.0,,,,,,,,,,,144556.3,124354.6,,,,,,,,,,,,,73.5,55318.4,,,,,,,,,,,91322.7,78560.4,82.6,62161.6,,,,,,,,,,,106575.1,91681.3,0.00133,39.7,,,48156.7
1991-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.1,463174.0,,,,,,,,,,,768983.3,661518.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.2,312731.5,,,,,,,,,,,523039.9,449945.2,,,,,,,69.8,47543.4,,,,,,,,,,,108791.6,93588.0,,,,,155.2,105713.0,,,,,,,,,,,133641.9,114965.5,,,,,,,,,,,,,81.4,55440.1,,,,,,,,,,,86156.0,74115.7,79.5,54176.0,,,,,,,,,,,95969.6,82557.9,0.00147,-6.0,,,13323.5
1991-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.7,476277.6,,,,,,,,,,,787308.0,677281.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.5,307673.7,,,,,,,,,,,526052.2,452536.5,,,,,,,80.0,47446.9,,,,,,,,,,,109412.8,94122.4,,,,,180.5,107107.1,,,,,,,,,,,134893.4,116042.0,,,,,,,,,,,,,91.4,54241.2,,,,,,,,,,,84834.1,72978.6,87.8,52080.4,,,,,,,,,,,92962.5,79971.0,0.00169,20.0,,,25078.0
1991-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.4,482099.2,,,,,,,,,,,800035.3,688230.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.4,321479.9,,,,,,,,,,,541269.2,465626.9,,,,,,,99.8,51556.5,,,,,,,,,,,107126.5,92155.6,,,,,213.1,110061.7,,,,,,,,,,,142590.6,122663.6,,,,,,,,,,,,,110.4,57029.8,,,,,,,,,,,88866.7,76447.6,111.7,57667.5,,,,,,,,,,,102672.3,88323.8,0.00194,-0.7,,,22854.5
1991-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.0,481948.7,,,,,,,,,,,807196.4,694390.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.3,314125.3,,,,,,,,,,,538984.1,463661.2,,,,,,,109.1,49790.9,,,,,,,,,,,107443.0,92427.8,,,,,240.5,109751.2,,,,,,,,,,,143427.6,123383.6,,,,,,,,,,,,,124.8,56939.3,,,,,,,,,,,89341.2,76855.8,129.4,59055.9,,,,,,,,,,,104948.3,90281.8,0.00219,22.8,,,32948.7
1992-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.5,496491.7,,,,,,,,,,,831125.8,714976.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.8,318146.8,,,,,,,,,,,543760.9,467770.5,,,,,,,130.3,51447.7,,,,,,,,,,,105354.2,90631.0,,,,,281.8,111254.5,,,,,,,,,,,146652.0,126157.5,,,,,,,,,,,,,147.5,58253.3,,,,,,,,,,,93215.8,80188.9,145.0,57252.2,,,,,,,,,,,108481.9,93321.6,0.00253,37.1,,,50624.7
1992-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.8,498395.9,,,,,,,,,,,824865.0,709590.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.0,320410.4,,,,,,,,,,,542634.6,466801.5,,,,,,,149.7,53962.9,,,,,,,,,,,109134.0,93882.6,,,,,314.3,113271.7,,,,,,,,,,,148065.7,127373.5,,,,,,,,,,,,,171.4,61779.5,,,,,,,,,,,96940.6,83393.2,173.7,62615.4,,,,,,,,,,,109791.9,94448.5,0.00277,32.1,,,37882.1
1992-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.3,522497.3,,,,,,,,,,,846317.0,728044.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.0,342895.7,,,,,,,,,,,553376.8,476042.5,,,,,,,175.1,58764.0,,,,,,,,,,,116443.5,100170.6,,,,,347.9,116730.0,,,,,,,,,,,144910.7,124659.5,,,,,,,,,,,,,197.5,66253.3,,,,,,,,,,,98593.9,84815.4,201.0,67446.5,,,,,,,,,,,111325.1,95767.4,0.00298,15.8,,,44317.1
1992-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.2,542704.9,,,,,,,,,,,850529.3,731668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.0,354625.7,,,,,,,,,,,558268.2,480250.3,,,,,,,192.2,57081.3,,,,,,,,,,,117552.3,101124.4,,,,,414.3,123065.2,,,,,,,,,,,150166.5,129180.8,,,,,,,,,,,,,219.7,65256.4,,,,,,,,,,,98863.2,85047.1,219.1,65071.3,,,,,,,,,,,110237.8,94832.1,0.00337,26.1,,,35916.9
1993-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152.3,565883.2,,,,,,,,,,,871050.3,749321.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.3,355264.6,,,,,,,,,,,579312.2,498353.4,,,,,,,244.4,64253.8,,,,,,,,,,,120269.2,103461.6,,,,,512.0,134617.0,,,,,,,,,,,167801.8,144351.5,,,,,,,,,,,,,251.5,66119.0,,,,,,,,,,,101976.3,87725.2,275.3,72391.1,,,,,,,,,,,130610.9,112358.0,0.0038,68.5,,,32301.6
1993-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.8,587536.5,,,,,,,,,,,912481.2,784962.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.9,374493.3,,,,,,,,,,,603310.1,518997.7,,,,,,,272.9,63215.9,,,,,,,,,,,121251.0,104306.2,,,,,644.1,149173.1,,,,,,,,,,,188834.3,162444.8,,,,,,,,,,,,,287.6,66612.5,,,,,,,,,,,103628.1,89146.1,353.2,81797.7,,,,,,,,,,,155369.0,133656.2,0.00432,68.4,,,50826.6
1993-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910.4,574596.1,,,,,,,,,,,915937.0,787935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.1,379469.2,,,,,,,,,,,596774.7,513375.6,,,,,,,306.2,60447.3,,,,,,,,,,,121773.8,104756.0,,,,,720.2,142189.8,,,,,,,,,,,187892.3,161634.4,,,,,,,,,,,,,320.4,63263.8,,,,,,,,,,,99077.3,85231.3,403.9,79730.2,,,,,,,,,,,158242.5,136128.2,0.00507,45.4,,,68661.3
1993-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321.2,561584.9,,,,,,,,,,,923004.6,794014.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.6,364156.6,,,,,,,,,,,607423.4,522536.1,,,,,,,364.9,61702.7,,,,,,,,,,,123606.9,106332.9,,,,,886.0,149817.0,,,,,,,,,,,200713.6,172663.9,,,,,,,,,,,,,408.2,69019.9,,,,,,,,,,,112719.2,96966.7,461.2,77979.5,,,,,,,,,,,153013.4,131629.8,0.00591,-30.3,,,31554.9
1994-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625.1,539658.0,,,,,,,,,,,904660.5,778234.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.0,363536.3,,,,,,,,,,,601295.2,517264.3,,,,,,,404.3,60192.3,,,,,,,,,,,118122.4,101614.9,,,,,1017.6,151490.4,,,,,,,,,,,181537.8,156167.9,,,,,,,,,,,,,506.4,75380.4,,,,,,,,,,,108289.8,93156.3,523.8,77975.9,,,,,,,,,,,137614.2,118382.6,0.00672,-221.4,,,33029.4
