country,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE
2001,12386232.0,70.186457664,1.762426,1.762426107,23388.6,33323.6,80.369738877,17647609.5,7150961.8,71.174688634,1.614275532,1.614275532,81.843609724,10047057.4,2328972.7,67.570534174,2.63742865,2.63742865,79.576178543,3446728.3,2693734.0,73.186449287,-0.590084341,-0.590084341,80.471828175,3680645.8,4234843.0,77.609418894,3.855041045,3.855041045,57.790305656,5456609.6,4094575.9,79.293016443,1.982981393,1.982981393,59.056511291,5163854.4,529582.5,529583.0,72296.4,180422.8
2002,12929233.2,72.221143198,1.443103,1.443102988,24288.3,33630.5,81.52955698,17902282.7,7432513.3,72.814458903,1.596602979,1.596602979,83.150327235,10207469.0,2489486.7,70.393762592,2.605013865,2.605013865,81.649149027,3536516.0,2747152.1,74.556389279,0.109161073,0.109161073,80.559672086,3684663.6,4305892.6,77.238873191,2.165528142,2.165528142,59.041770988,5574774.0,4106089.8,77.829747863,2.166576398,2.166576398,60.336015726,5275733.2,532322.5,532323.0,60278.3,174593.2
2003,13292714.8,73.147063377,1.509896,1.509895889,24837.1,33955.0,82.760568409,18172588.5,7663951.7,73.549462093,2.083414914,2.083414914,84.882693553,10420132.9,2599976.9,71.886651785,2.26937329,2.26937329,83.502073007,3616772.8,2808844.7,74.552337441,2.251247983,2.251247983,82.373270079,3767614.5,4336585.0,76.217620235,2.062267409,2.062267409,60.259370188,5689740.7,4184763.0,76.173863478,4.131485482,4.131485482,62.828789456,5493699.4,535197.1,535196.8,68119.6,172026.9
2004,14034712.8,75.030479908,2.931669,2.93166874,26080.9,34760.4,85.186834122,18705348.6,8048906.8,75.275385358,2.614952989,2.614952989,87.102336086,10692614.5,2725513.5,73.953774892,1.898258703,1.898258703,85.087158375,3685428.5,3009564.4,76.532495943,4.373751932,4.373751932,85.976072571,3932400.6,4784231.0,77.510909111,8.481787475,8.481787475,65.370441901,6172332.5,4606429.4,77.376682386,8.365097594,8.365097594,68.084479012,5953252.7,538122.6,538122.6,72926.6,175825.2
2005,14635297.5,76.356048846,2.468954,2.468953552,27039.4,35412.3,87.290057489,19167175.0,8378553.2,76.465108608,2.475916239,2.475916239,89.258916969,10957354.7,2848258.5,75.899281224,1.824844565,1.824844565,86.639866761,3752681.8,3192421.7,77.688065421,4.498050986,4.498050986,89.843320151,4109282.0,5174394.0,78.8372124,6.335657784,6.335657784,69.512089392,6563390.3,5032298.0,79.007144233,6.990612378,6.990612378,72.844001029,6369421.5,541257.2,541257.7,73968.1,153887.6
2006,15959150.2,80.411122213,3.546526,3.54652584,29327.5,36471.9,90.385821934,19846943.8,9026719.8,80.639150417,2.159391389,2.159391389,91.186366336,11193966.9,3086810.3,80.291508588,2.446844202,2.446844202,88.759809318,3844504.1,3601108.2,82.375054726,6.383556862,6.383556862,95.578519579,4371600.4,5978776.1,83.25802349,9.41023791,9.41023791,76.053342379,7181021.0,5867858.9,84.25958288,9.335291702,9.335291702,79.644201012,6964025.6,544170.3,544170.8,133594.7,219877.0
2007,16991073.7,82.910259344,3.256859,3.256859081,31034.2,37431.0,93.329560783,20493330.8,9515984.6,82.900625816,2.544389879,2.544389879,93.506503012,11478785.0,3241939.1,82.530829324,2.17586415,2.17586415,90.691102188,3928155.3,3924478.4,84.858178953,5.790770125,5.790770125,101.113251937,4624749.7,6482364.5,84.789683406,6.464357494,6.464357494,80.969702317,7645227.8,6347079.6,85.329793814,6.810240891,6.810240891,85.068162956,7438292.5,547495.1,547495.8,173386.7,254705.4
2008,17845810.7,86.570886598,0.589319,0.589318917,32395.9,37421.3,93.87956954,20614101.8,10033578.1,87.019564621,0.448395879,0.448395879,93.925782318,11530255.4,3488920.5,86.566561378,2.601156503,2.601156503,93.05011969,4030332.8,4050234.7,88.534425371,-1.080984774,-1.080984774,100.020233079,4574756.9,6928000.5,89.104016686,1.699822368,1.699822368,82.346043428,7775183.1,6809599.5,90.832063346,0.788072891,0.788072891,85.738562088,7496911.6,550866.0,550866.0,154676.5,200485.3
2009,17449218.2,88.371060437,-4.214121,-4.214120677,31513.6,35660.6,89.923371188,19745398.7,9981255.7,87.809473784,-1.416353552,-1.416353552,92.595461164,11366946.2,3691919.8,89.31298789,2.564422374,2.564422374,95.436317779,4133687.5,3624101.4,89.632844472,-11.617732039,-11.617732039,88.400150414,4043273.9,6090135.1,88.182789384,-11.175561418,-11.175561418,73.143410769,6906262.8,5843286.4,87.872084543,-11.29995328,-11.29995328,76.050144629,6649764.1,553703.3,553704.0,-94907.4,-55007.5
2010,18212353.9,89.861047236,2.642849,2.642848819,32717.4,36408.9,92.299909941,20267239.7,10393582.9,89.766759682,1.860529171,1.860529171,94.31822673,11578431.6,3790696.0,90.940427554,0.838023162,0.838023162,96.236096227,4168328.8,3719714.6,90.702107919,1.428283567,1.428283567,89.662755236,4101023.3,6959085.4,91.388752488,10.259576012,10.259576012,80.647614595,7614816.0,6770515.1,92.356849739,10.241816837,10.241816837,83.839061146,7330820.8,556655.8,556656.6,119790.2,135460.8
2011,19167313.9,92.378437003,2.375501,2.375501113,34272.9,37100.5,94.492495329,20748688.2,10910163.0,93.165312041,1.141004295,1.141004295,95.394401749,11710542.0,3881677.7,93.2427803,-0.128334528,-0.128334528,96.112592087,4162979.4,3976162.2,93.477956947,3.720033645,3.720033645,92.998239898,4253582.7,7836882.4,96.337597311,6.82873989,6.82873989,86.154830423,8134812.0,7654740.6,99.395235643,5.053930841,5.053930841,88.076229314,7701315.4,559255.3,559256.3,217169.1,188087.5
2012,19597578.5,94.413149046,0.04129,0.041290023,34896.4,36961.4,94.531511302,20757255.4,11189822.7,95.648732625,-0.099654787,-0.099654787,95.299336661,11698871.9,3965408.2,94.996921253,0.270715239,0.270715239,96.37278352,4174249.2,3983476.3,95.281143047,-1.712023393,-1.712023393,91.406088276,4180760.4,8255319.1,98.850791074,2.661166684,2.661166684,88.447554067,8351292.9,7830477.3,102.329115597,-0.637135043,-0.637135043,87.515064792,7652247.6,561592.3,561592.8,34029.5,4328.6
2013,20432856.3,97.569359992,0.889437,0.889436564,36247.2,37150.2,95.372309128,20941878.0,11628437.5,98.716976788,0.689812861,0.689812861,95.956723742,11779572.2,4126575.5,98.078281694,0.794904683,0.794904683,97.138855289,4207430.5,4105687.0,97.617187654,0.601455866,0.601455866,91.955855555,4205905.8,8617164.6,100.719235657,2.446764824,2.446764824,90.611657708,8555629.4,8108465.9,103.293649142,2.58315728,2.58315728,89.775716559,7849917.2,563707.6,563708.1,63457.7,43257.3
2014,21170757.2,98.976711179,2.138094,2.138093667,37398.0,37784.7,97.411458429,21389635.0,11941754.0,99.801480292,1.578458633,1.578458633,97.471360931,11965507.9,4242589.5,99.517154553,1.324882778,1.324882778,98.425831254,4263174.0,4300914.3,99.183429053,3.100820934,3.100820934,94.807241974,4336323.4,8964239.1,100.565893718,4.186331966,4.186331966,94.404962499,8913796.5,8404225.5,102.388420508,4.563900781,4.563900781,93.872991188,8208179.6,566092.8,566092.8,125485.9,119012.8
2015,21958027.6,100.0,2.657328,2.6573276,38598.3,38598.3,100.0,21958027.6,12275921.6,100.0,2.594237984,2.594237984,100.0,12275921.6,4331356.9,100.0,1.599345137,1.599345137,100.0,4331356.9,4573831.4,100.0,5.477174441,5.477174441,100.0,4573831.4,9442084.6,100.0,5.926634949,5.926634949,100.0,9442084.6,8743920.4,100.0,6.52691337,6.52691337,100.0,8743920.4,568885.4,568885.4,78753.5,78753.5
2016,23210765.4,103.506669056,2.123996,2.123996444,40593.2,39218.0,102.123996444,22424415.4,12961427.4,102.960117146,2.54859071,2.54859071,102.54859071,12588784.6,4582673.2,103.45385548,2.269995183,2.269995183,102.269995183,4429678.5,4858366.3,103.223091432,2.904232409,2.904232409,102.904232409,4706666.1,9913880.3,101.676093289,3.265899048,3.265899048,103.265899048,9750453.6,9191860.6,100.799390991,4.289196939,4.289196939,104.289196939,9118964.4,571789.0,571789.5,86278.8,67796.9
