country,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN
1991-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481894280.8,2575129.2,,,,,,0.871317214,5.596470651,,,,,,,433915802.1,4193661.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242443165.4,1295559.0,,,,,,,0.358204739,3.780816711,,,,,233560818.3,2257292.8,,,,,,,,,,,,,,,,,,64617039.5,345298.2,,,,,,,1.350990842,4.633661891,,,,,65228011.0,630408.5,,,,,,,,,,,,,,170033199.4,908617.2,,,,,,,1.096874883,8.05102693,,,,,153017755.0,1478869.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47143534.5,251923.9,,,,,,,0.0517952,5.461303906,,,,,34491275.5,333347.5,,,,,,,,,,,,,41443777.4,221465.8,,,,,,,-5.891443812,-0.865323578,,,,,43827381.5,423578.0,,,,,,,,,,,,,,,,,,,,187.13402,,,,,,,,,,-8554676.2,,,,,,,,
1991-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490394764.8,2623538.3,,,,,,1.186411273,3.582323611,,,,,,,439063828.1,4243415.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247105235.0,1321975.9,,,,,,,1.474649882,1.834458886,,,,,237005022.6,2290580.0,,,,,,,,,,,,,,,,,,65346436.6,349593.6,,,,,,,0.324690909,3.402205154,,,,,65439800.5,632455.4,,,,,,,,,,,,,,166149300.1,888873.8,,,,,,,-2.501505622,3.008454666,,,,,149190007.3,1441875.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46995144.4,251417.0,,,,,,,0.405610812,3.458754565,,,,,34631175.9,334699.6,,,,,,,,,,,,,40108191.4,214572.8,,,,,,,0.076288635,-1.845647163,,,,,43860816.9,423901.2,,,,,,,,,,,,,,,,,,,,186.92114,,,,,,,,,,-3341361.3,,,,,,,,
1991-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491198868.9,2637282.3,,,,,,-0.22137912,1.648629178,,,,,,,438091832.5,4234021.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247282963.7,1327680.2,,,,,,,-0.304570128,0.572160475,,,,,236283176.1,2283603.6,,,,,,,,,,,,,,,,,,65708260.3,352792.4,,,,,,,1.155041655,4.310723494,,,,,66195657.4,639760.5,,,,,,,,,,,,,,167119768.0,897278.1,,,,,,,-0.074416456,0.181166988,,,,,149078985.4,1440802.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48033058.2,257893.0,,,,,,,2.385986852,6.663600053,,,,,35457471.2,342685.5,,,,,,,,,,,,,40625663.6,218122.1,,,,,,,2.432333969,1.76251783,,,,,44927658.4,434211.9,,,,,,,,,,,,,,,,,,,,186.25191,,,,,,,,,,-3995799.2,,,,,,,,
1991-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498612160.6,2670927.4,,,,,,0.702333496,2.557379748,,,,,,,441168698.2,4263758.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252186752.4,1350894.6,,,,,,,1.204650218,2.751025234,,,,,239129561.9,2311113.0,,,,,,,,,,,,,,,,,,67851080.0,363459.5,,,,,,,1.00530037,3.888512262,,,,,66861122.6,646192.0,,,,,,,,,,,,,,168213037.1,901070.7,,,,,,,0.456926653,-1.055371898,,,,,149760167.0,1447385.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48430363.9,259428.1,,,,,,,2.368956068,5.291100042,,,,,36297443.1,350803.5,,,,,,,,,,,,,39953830.3,214021.6,,,,,,,0.11566533,-3.417285374,,,,,44979624.1,434714.1,,,,,,,,,,,,,,,,,,,,186.68129,,,,,,,,,,-5899972.3,,,,,,,,
1992-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499816016.9,2681434.5,,,,,,0.031100621,1.703118948,,,,,,,441305904.4,4265084.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256248536.2,1374733.2,,,,,,,1.461945936,3.881082711,,,,,242625506.8,2344900.2,,,,,,,,,,,,,,,,,,67839162.1,363946.5,,,,,,,0.215856136,2.724957227,,,,,67005446.4,647586.8,,,,,,,,,,,,,,164741817.6,883814.0,,,,,,,-2.29645246,-4.376458849,,,,,146320996.0,1414147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48050611.9,257784.0,,,,,,,0.429910015,5.689015189,,,,,36453489.4,352311.7,,,,,,,,,,,,,38486985.5,206476.6,,,,,,,-1.119493213,1.480122062,,,,,44476080.3,429847.5,,,,,,,,,,,,,,,,,,,,186.39874,,,,,,,,,,-6623454.0,,,,,,,,
1992-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504626842.4,2706648.7,,,,,,0.35015406,0.862591393,,,,,,,442851154.9,4280019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256706799.5,1376888.9,,,,,,,-0.48370675,1.876284394,,,,,241451910.9,2333557.8,,,,,,,,,,,,,,,,,,69386399.9,372165.3,,,,,,,0.154798295,2.550999935,,,,,67109169.7,648589.3,,,,,,,,,,,,,,169374917.1,908470.1,,,,,,,2.623148762,0.649645425,,,,,150159213.4,1451242.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48526909.2,260282.0,,,,,,,0.418690206,5.702782829,,,,,36606116.6,353786.8,,,,,,,,,,,,,38987156.9,209114.0,,,,,,,-0.006943962,1.395721909,,,,,44472991.9,429817.7,,,,,,,,,,,,,,,,,,,,186.43973,,,,,,,,,,-8002263.8,,,,,,,,
1992-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504650467.9,2722722.1,,,,,,0.117664944,1.205318749,,,,,,,443372235.5,4285055.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257275892.6,1388071.2,,,,,,,0.031215079,2.21941496,,,,,241527280.3,2334286.2,,,,,,,,,,,,,,,,,,69852871.2,376874.6,,,,,,,1.202008816,2.598615252,,,,,67915827.9,656385.4,,,,,,,,,,,,,,166737168.9,899590.9,,,,,,,-1.284222697,-0.568927086,,,,,148230834.7,1432605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48370252.6,260970.2,,,,,,,0.407604113,3.660310343,,,,,36755324.7,355228.8,,,,,,,,,,,,,38384527.1,207094.6,,,,,,,-1.833937198,-2.827374726,,,,,43657385.1,421935.1,,,,,,,,,,,,,,,,,,,,185.34777,,,,,,,,,,-7399646.8,,,,,,,,
1992-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502244114.3,2723547.4,,,,,,-0.63750149,-0.141208408,,,,,,,440545730.9,4257737.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256900977.2,1393111.4,,,,,,,-0.40025583,0.598416746,,,,,240560553.2,2324943.1,,,,,,,,,,,,,,,,,,71107283.7,385597.5,,,,,,,1.267885875,2.86534293,,,,,68776923.1,664707.6,,,,,,,,,,,,,,162073538.0,878885.3,,,,,,,-2.731937298,-3.725226751,,,,,144181261.2,1393467.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48143687.4,261071.5,,,,,,,1.32069231,2.598823046,,,,,37240749.4,359920.3,,,,,,,,,,,,,37083646.4,201095.6,,,,,,,-1.105110019,-4.012263675,,,,,43174923.0,417272.2,,,,,,,,,,,,,,,,,,,,184.40807,,,,,,,,,,-7038833.0,,,,,,,,
1993-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509543669.1,2769112.5,,,,,,1.126858466,0.952661935,,,,,,,445510057.7,4305716.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261336472.7,1420231.7,,,,,,,1.418269277,0.555111813,,,,,243972349.7,2357917.1,,,,,,,,,,,,,,,,,,71928260.6,390893.8,,,,,,,0.479306415,3.135758255,,,,,69106575.3,667893.6,,,,,,,,,,,,,,166962379.6,907356.2,,,,,,,2.995499414,1.489337915,,,,,148500210.0,1435208.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47574416.7,258542.9,,,,,,,1.087973885,3.271098651,,,,,37645919.0,363836.1,,,,,,,,,,,,,36384359.5,197730.6,,,,,,,0.559818121,-2.382080955,,,,,43416624.1,419608.2,,,,,,,,,,,,,,,,,,,,184.00974,,,,,,,,,,-10298372.2,,,,,,,,
1993-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504110007.9,2767509.0,,,,,,-0.633145863,-0.036541775,,,,,,,442689329.2,4278455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259749852.6,1425998.4,,,,,,,-0.718798473,0.317566044,,,,,242218680.1,2340968.4,,,,,,,,,,,,,,,,,,72091870.5,395776.5,,,,,,,0.665109726,3.661258354,,,,,69566209.8,672335.8,,,,,,,,,,,,,,161084481.0,884336.2,,,,,,,-3.055920309,-4.126987124,,,,,143962162.0,1391349.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44680096.6,245288.9,,,,,,,-1.983242972,0.80093819,,,,,36899309.0,356620.4,,,,,,,,,,,,,34485925.3,189324.0,,,,,,,-1.271753888,-3.616847826,,,,,42864471.4,414271.8,,,,,,,,,,,,,,,,,,,,182.15298,,,,,,,,,,-7092560.2,,,,,,,,
1993-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502800986.7,2763452.3,,,,,,-0.717862391,-0.870782185,,,,,,,439511429.0,4247741.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261006089.8,1434519.6,,,,,,,-0.036437261,0.249720041,,,,,242130422.3,2340115.4,,,,,,,,,,,,,,,,,,72755719.2,399873.8,,,,,,,1.028311597,3.483340223,,,,,70281567.2,679249.5,,,,,,,,,,,,,,157418018.7,865187.6,,,,,,,-2.155917884,-4.973579697,,,,,140858456.0,1361353.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44112969.1,242450.0,,,,,,,0.040925588,0.432823248,,,,,36914410.2,356766.3,,,,,,,,,,,,,33562866.7,184465.4,,,,,,,1.004633154,-0.829832127,,,,,43295102.1,418433.7,,,,,,,,,,,,,,,,,,,,181.94668,,,,,,,,,,-7378324.5,,,,,,,,
1993-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506340529.1,2795553.2,,,,,,0.630002484,0.393745975,,,,,,,442280362.0,4274502.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266340860.7,1470492.7,,,,,,,2.154169209,2.820814949,,,,,247346321.3,2390525.4,,,,,,,,,,,,,,,,,,73363219.1,405045.2,,,,,,,0.321606249,2.516358681,,,,,70507597.1,681434.0,,,,,,,,,,,,,,154482280.3,852911.1,,,,,,,-1.546707836,-3.815665066,,,,,138679787.2,1340297.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43706478.3,241307.5,,,,,,,-2.104104006,-2.961961719,,,,,36137692.7,349259.6,,,,,,,,,,,,,33783634.2,186522.6,,,,,,,1.500490032,1.783020716,,,,,43944740.8,424712.3,,,,,,,,,,,,,,,,,,,,181.12355,,,,,,,,,,-6446295.5,,,,,,,,
1994-Q1,11054600.0,2717300.0,2763650.0,,-7720200.0,-1923600.0,-1930050.0,502162200.0,122667400.0,125540550.0,442240500.0,109503100.0,110560125.0,10956100.0,2430200.0,2739025.0,8251000.0,1800400.0,2062750.0,135866500.0,33291300.0,33966625.0,,,,120037600.0,29346800.0,30009400.0,83478700.0,20340100.0,20869675.0,40517800.0,9803400.0,10129450.0,43301000.0,10547600.0,10825250.0,109042500.0,26363400.0,27260625.0,,,,314822000.0,77142500.0,78705500.0,,,,15753500.0,4615200.0,3938375.0,10465200.0,3045300.0,2616300.0,26991700.0,6774400.0,6747925.0,25513100.0,6462900.0,6378275.0,51798700.0,12830700.0,12949675.0,50630100.0,12532700.0,12657525.0,22318700.0,5745300.0,5579675.0,19422000.0,5025200.0,4855500.0,61179400.0,13863800.0,15294850.0,,,,27737500.0,6949700.0,6934375.0,27500600.0,6923300.0,6875150.0,510128100.0,123456500.0,127532025.0,446278700.0,109110500.0,111569675.0,510129300.0,2833598.8,123456500.0,127532325.0,114.307901043,114.318268868,,0.894379309,0.16295216,,,446276500.0,109110500.0,111569125.0,82.938504449,446236026.0,4312732.7,510129300.0,123456500.0,127532325.0,510129300.0,123456500.0,127532325.0,446276500.0,109110500.0,111569125.0,514579000.0,124676100.0,128644750.0,469776800.0,114998600.0,117444200.0,257725800.0,53536900.0,64431450.0,15709900.0,4340000.0,3927475.0,14526700.0,4062700.0,3631675.0,4449700.0,1219600.0,1112425.0,4121700.0,1141700.0,1030425.0,11260200.0,3120400.0,2815050.0,10405000.0,2921000.0,2601250.0,836500.0,212300.0,209125.0,7129400.0,576800.0,1782350.0,1574500.0,-1035900.0,393625.0,465655000.0,113856900.0,116413750.0,340159600.0,82607300.0,85039900.0,,,,,21841600.0,5677800.0,6857300.0,1781900.0,1714325.0,22692200.0,5703200.0,20863900.0,5372400.0,5215975.0,237877300.0,58398700.0,,,,74335200.0,17595900.0,81198700.0,19106600.0,20299675.0,140849900.0,35099600.0,142034300.0,35641100.0,35508575.0,259718900.0,64076600.0,239767300.0,59406800.0,59941825.0,262049400.0,64645900.0,243623500.0,60338100.0,60905875.0,262049400.0,64645900.0,65512350.0,107.6,243623500.0,60338100.0,60905875.0,266612700.0,1480945.0,65261900.0,66653175.0,,107.719648122,107.719612223,,0.064630513,1.448456281,247506100.0,60871500.0,61876525.0,82.484189254,247506182.5,2392070.4,266612700.0,65261900.0,247506100.0,60871500.0,61876525.0,4563300.0,616000.0,1140825.0,,,,,4563300.0,616000.0,,,,73546900.0,408528.6,17345400.0,18386725.0,,103.068501751,103.068501751,,1.205122425,3.256889414,71357300.0,17899400.0,17839325.0,67.605274851,71357300.0,689646.2,499074700.0,120739200.0,124768675.0,462312000.0,113023700.0,115578000.0,158915000.0,38131900.0,39728750.0,110.451215613,143878000.0,34394400.0,35969500.0,155510500.0,863809.2,40583400.0,38877625.0,,111.264740688,111.264740688,,0.783396653,-5.881479922,139766200.0,36497900.0,34941550.0,104.027926121,139766200.0,1350797.0,155510500.0,40583400.0,38877625.0,139766200.0,36497900.0,34941550.0,30123900.0,7246100.0,7530975.0,31296600.0,7539900.0,7824150.0,62041100.0,15656600.0,15510275.0,65936100.0,16656200.0,16484025.0,12515500.0,7095300.0,2089100.0,1773825.0,6723500.0,1979100.0,1680875.0,37948800.0,10426400.0,9487200.0,23697800.0,6504300.0,5924450.0,18016400.0,5005100.0,4504100.0,17577400.0,4897300.0,4394350.0,155510500.0,40583400.0,38877625.0,,,,46403300.0,12207300.0,11600825.0,47097800.0,12403600.0,11774450.0,109107200.0,28376100.0,27276800.0,,,,3404500.0,-2451500.0,851125.0,3825100.0,-2295400.0,956275.0,3404500.0,-2451500.0,851125.0,,3825100.0,-2295400.0,956275.0,44988000.0,249893.4,11251800.0,11247000.0,,119.154887051,119.154760041,,4.478004733,0.29225271,37755900.0,9315800.0,9438975.0,40.244885168,37755940.2,364899.4,38972800.0,9697900.0,9743200.0,31797300.0,7793600.0,7949325.0,6015200.0,1553900.0,1503800.0,6033000.0,1552800.0,1508250.0,33933400.0,188488.8,8534500.0,8483350.0,,74.618096099,74.618096099,,3.484738195,4.743519313,45476100.0,11239400.0,11369025.0,46.981626212,45476100.0,439512.4,22993100.0,5786400.0,5748275.0,30861400.0,7599200.0,7715350.0,10940300.0,2748100.0,2735075.0,13835200.0,3446200.0,3458800.0,2330500.0,569300.0,5597900.0,1324100.0,1399475.0,,,180.02877,0.0,0.0,0.0,100.0,0.0,25.0,-8458000.0,-1939300.0,-2114500.0,-4673496.7,0.0,100.0,-11186900.0,-2495200.0,-2796725.0,19378500.0,4746400.0,4844625.0
1994-Q2,9975900.0,2286200.0,2493975.0,-0.1,-8364300.0,-2153800.0,-2091075.0,505465900.0,124964600.0,126366475.0,446687900.0,109057900.0,111671975.0,7486400.0,1765100.0,1871600.0,6432000.0,1511900.0,1608000.0,135448100.0,33433800.0,33862025.0,,,,119387700.0,29675100.0,29846925.0,83745700.0,20813200.0,20936425.0,41284500.0,9123500.0,10321125.0,44081900.0,9738700.0,11020475.0,112696400.0,27604300.0,28174100.0,,,,321246800.0,80642300.0,80311700.0,,,,15824400.0,3529800.0,3956100.0,10477100.0,2342700.0,2619275.0,27483600.0,6800200.0,6870900.0,25110800.0,6162800.0,6277700.0,52174500.0,13071800.0,13043625.0,50918700.0,12767600.0,12729675.0,22912400.0,5596300.0,5728100.0,20131800.0,4890400.0,5032950.0,62321300.0,17058000.0,15580325.0,,,,27834200.0,6981900.0,6958550.0,27409000.0,6840000.0,6852250.0,509014000.0,124907200.0,127253500.0,443823100.0,107765600.0,110955775.0,509013100.0,2831250.4,124907200.0,127253275.0,114.688362112,114.698764445,,-0.549816089,0.246949548,,,443822800.0,107765600.0,110955700.0,82.482495207,443782548.5,4289020.6,509013100.0,124907200.0,127253275.0,509013100.0,124907200.0,127253275.0,443822800.0,107765600.0,110955700.0,513160500.0,126116400.0,128290125.0,466365100.0,113432200.0,116591275.0,263991300.0,66257400.0,65997825.0,15649700.0,3871200.0,3912425.0,14473700.0,3528600.0,3618425.0,4147400.0,1209300.0,1036850.0,3799800.0,1102300.0,949950.0,11502300.0,2661900.0,2875575.0,10673900.0,2426400.0,2668475.0,932400.0,231300.0,233100.0,2615700.0,-288700.0,653925.0,-5550000.0,-1955100.0,-1387500.0,462565300.0,112329900.0,115641325.0,344263500.0,86258500.0,86065875.0,,,,,22264100.0,5130500.0,7101700.0,1632300.0,1775425.0,23310900.0,5542900.0,21457700.0,5045300.0,5364425.0,239869500.0,59150000.0,,,,74553700.0,18365200.0,81313600.0,20092900.0,20328400.0,142004900.0,35241900.0,141907300.0,35055200.0,35476825.0,262133600.0,64280600.0,241042000.0,58940700.0,60260500.0,264514500.0,64810000.0,244907000.0,59848900.0,61226750.0,264514500.0,64810000.0,66128625.0,108.0,244907000.0,59848900.0,61226750.0,269151000.0,1497081.1,66078500.0,67287750.0,0.3,108.159708478,108.159672433,,0.541319992,2.736082448,248845900.0,60916700.0,62211475.0,82.93069266,248845982.9,2405019.2,269151000.0,66078500.0,248845900.0,60916700.0,62211475.0,4636500.0,1268500.0,1159125.0,,,,,4636500.0,1268500.0,,,,75112500.0,417793.4,20180000.0,18778125.0,0.2,103.9710037,103.9710037,,1.242199467,3.848837226,72243700.0,18159500.0,18060925.0,68.445067215,72243700.0,698212.9,499037200.0,122620900.0,124759300.0,460090700.0,111770900.0,115022675.0,154773700.0,36362400.0,38693425.0,110.902699306,139558100.0,32877300.0,34889525.0,157329900.0,875105.8,35574200.0,39332475.0,0.4,111.18760137,111.18760137,,1.240142466,-1.71063141,141499500.0,32018900.0,35374875.0,105.31802061,141499500.0,1367548.8,157329900.0,35574200.0,39332475.0,141499500.0,32018900.0,35374875.0,31315700.0,7588600.0,7828925.0,32492600.0,7874700.0,8123150.0,61974100.0,12930200.0,15493525.0,65792300.0,13754200.0,16448075.0,10739100.0,6983300.0,1590000.0,1745825.0,6671500.0,1520900.0,1667875.0,38731800.0,9149100.0,9682950.0,24349900.0,5742400.0,6087475.0,17929700.0,4144000.0,4482425.0,17619200.0,4056500.0,4404800.0,157329900.0,35574200.0,39332475.0,,,,47380200.0,9697500.0,11845050.0,48011700.0,9851600.0,12002925.0,109949700.0,25876700.0,27487425.0,,,,-2556200.0,788200.0,-639050.0,-2395900.0,800100.0,-598975.0,-2556200.0,788200.0,-639050.0,-1.3,-2395900.0,800100.0,-598975.0,45500000.0,253081.7,10983300.0,11375000.0,0.0,119.851015968,119.850888216,,0.550642416,2.884963195,37963800.0,9298000.0,9490950.0,40.466490576,37963840.5,366908.7,39475800.0,9539700.0,9868950.0,31906800.0,7838500.0,7976700.0,6024200.0,1443600.0,1506050.0,6147100.0,1475500.0,1536775.0,35524100.0,197593.4,8697100.0,8881025.0,-0.1,76.679380333,76.679380333,,1.873511581,8.080418198,46328100.0,11451800.0,11582025.0,47.86183242,46328100.0,447746.7,24178500.0,5961000.0,6044625.0,31619600.0,7893300.0,7904900.0,11345600.0,2736100.0,2836400.0,13923400.0,3368400.0,3480850.0,2380900.0,529400.0,5597400.0,1276200.0,1399350.0,,,179.78385,0.0,0.0,0.0,0.0,100.0,0.0,-8006100.0,-1975800.0,-2001525.0,-10442374.9,0.0,100.0,-10738300.0,-2885000.0,-2684575.0,18742500.0,4564300.0,4685625.0
