country,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE
2004,14034383.6,75.0,2.934927,2.934926912,26080.3,34772.2,85.1,18711705.3,8054404.4,75.2,2.627592453,2.627592453,87.1,10705844.6,2725914.0,74.1,1.870905209,1.870905209,84.9,3677364.0,3003669.7,76.6,4.346212337,4.346212337,85.9,3922309.5,4780640.1,77.4,8.495604152,8.495604152,65.4,6172715.9,4603474.6,77.4,8.364296751,8.364296751,68.1,5948602.2,538122.5,538122.5,73230.1,182073.4
2005,14636238.9,76.3,2.460665,2.460664865,27041.2,35421.5,87.2,19172137.6,8384480.7,76.5,2.377964523,2.377964523,89.2,10960425.8,2848926.2,75.9,2.010857868,2.010857868,86.6,3751310.5,3186647.6,77.7,4.513934723,4.513934723,89.8,4099360.0,5171572.4,78.8,6.325909224,6.325909224,69.5,6563196.3,5029947.4,79.0,6.972539171,6.972539171,72.9,6363370.8,541257.2,541257.7,74559.5,161215.7
2006,15966547.3,80.4,3.601645,3.601645263,29341.1,36500.8,90.4,19862650.0,9038766.6,80.6,2.303440722,2.303440722,91.2,11212892.7,3087679.5,80.4,2.420965737,2.420965737,88.7,3842128.5,3595227.0,82.4,6.410206296,6.410206296,95.5,4362137.4,5977253.3,83.2,9.453156256,9.453156256,76.1,7183625.5,5866451.8,84.3,9.37283637,9.37283637,79.7,6959799.1,544170.3,544170.8,134072.6,221664.9
2007,16999467.5,82.9,3.220631,3.220630729,31049.5,37447.5,93.3,20502352.6,9525714.7,83.0,2.404649291,2.404649291,93.4,11482523.5,3242198.7,82.6,2.154247225,2.154247225,90.6,3924897.4,3920476.9,84.9,5.887688948,5.887688948,101.1,4618966.5,6482804.6,84.7,6.509434925,6.509434925,81.0,7651239.0,6345658.1,85.4,6.785174415,6.785174415,85.1,7432033.6,547495.1,547495.8,173930.7,256759.8
2008,17852103.2,86.6,0.576945,0.576945298,32407.3,37433.1,93.8,20620640.0,10045156.4,87.0,0.515919933,0.515919933,93.9,11541764.1,3489542.8,86.7,2.582576198,2.582576198,92.9,4026260.9,4048246.3,88.6,-1.044484417,-1.044484417,100.1,4570722.1,6922979.5,89.1,1.569665926,1.569665926,82.3,7771337.9,6808475.3,90.9,0.81605366,0.81605366,85.8,7492683.0,550866.0,550866.0,154653.4,203238.0
2009,17458194.6,88.3,-4.172068,-4.172068248,31529.8,35687.6,89.9,19760332.8,9991031.3,87.8,-1.375042825,-1.375042825,92.6,11383059.9,3692537.2,89.4,2.552452234,2.552452234,95.3,4129029.3,3621654.1,89.7,-11.629669832,-11.629669832,88.4,4039162.2,6083999.8,88.1,-11.1587285,-11.1587285,73.1,6904155.4,5837040.3,87.9,-11.352217071,-11.352217071,76.1,6642097.4,553703.3,553703.7,-93987.5,-52976.6
2010,18221186.3,89.8,2.636344,2.63634408,32733.3,36434.1,92.3,20281283.2,10400224.0,89.7,1.812310468,1.812310468,94.3,11589356.3,3792125.3,91.1,0.83959763,0.83959763,96.1,4163696.5,3720020.4,90.8,1.482025191,1.482025191,89.7,4099023.6,6950432.7,91.4,10.165510566,10.165510566,80.5,7605998.0,6761008.3,92.4,10.196229514,10.196229514,83.8,7319340.8,556655.8,556656.6,119392.1,142549.6
2011,19182730.2,92.4,2.416048,2.416048165,34300.4,37140.9,94.5,20771288.7,10920172.5,93.1,1.189482399,1.189482399,95.4,11727209.7,3883220.3,93.2,0.060067138,0.060067138,96.2,4166197.5,3976184.3,93.5,3.736554573,3.736554573,93.1,4252185.9,7829540.1,96.3,6.860691077,6.860691077,86.1,8127822.0,7644800.5,99.4,5.061161754,5.061161754,88.0,7689784.5,559255.3,559256.3,218413.5,187658.2
2012,19616308.6,94.4,0.034776,0.034775656,34929.8,36999.2,94.5,20778512.1,11201530.8,95.6,-0.110472947,-0.110472947,95.3,11714254.3,3966869.6,95.0,0.227630824,0.227630824,96.4,4175681.1,3985683.2,95.3,-1.649394792,-1.649394792,91.6,4182050.5,8248094.1,98.8,2.667743939,2.667743939,88.3,8344651.5,7821120.3,102.3,-0.620392368,-0.620392368,87.5,7642077.7,561592.3,561592.8,35251.3,3952.4
2013,20459357.9,97.6,0.912169,0.912169455,36294.2,37196.6,95.4,20968047.3,11639491.0,98.7,0.667796906,0.667796906,96.0,11792481.7,4127948.3,98.1,0.78453642,0.78453642,97.1,4208440.8,4104384.0,97.6,0.521543413,0.521543413,92.0,4203861.7,8615545.5,100.7,2.517503356,2.517503356,90.6,8554728.4,8093547.2,103.3,2.531175186,2.531175186,89.7,7835512.1,563707.6,563708.1,65536.4,44046.7
2014,21197932.9,99.0,2.093505,2.093505049,37446.0,37815.4,97.4,21407014.5,11951206.4,99.8,1.507101536,1.507101536,97.4,11970206.4,4243325.4,99.5,1.309568592,1.309568592,98.4,4263553.2,4296941.8,99.2,3.055394875,3.055394875,94.9,4332306.3,8963707.4,100.6,4.163581642,4.163581642,94.3,8910911.5,8388510.4,102.4,4.559767308,4.559767308,93.8,8192793.2,566092.8,566092.8,131262.2,122830.2
2015,21983006.0,100.0,2.690667,2.690667473,38642.2,38642.2,100.0,21983006.0,12288503.4,100.0,2.659077376,2.659077376,100.0,12288503.4,4332118.1,100.0,1.608162074,1.608162074,100.0,4332118.1,4567350.5,100.0,5.425382526,5.425382526,100.0,4567350.5,9445105.7,100.0,5.994831756,5.994831756,100.0,9445105.7,8733516.0,100.0,6.599980847,6.599980847,100.0,8733516.0,568885.4,568885.4,83444.3,83444.3
2016,23244648.1,103.5,2.143289,2.143288609,40652.5,39270.0,102.1,22454165.3,12977733.8,103.0,2.575358102,2.575358102,102.6,12604976.4,4582364.1,103.5,2.23519274,2.23519274,102.2,4428949.3,4850158.3,103.2,2.877286747,2.877286747,102.9,4698766.3,9924060.9,101.7,3.327083097,3.327083097,103.3,9759352.2,9177595.7,100.8,4.268838004,4.268838004,104.3,9106335.6,571789.1,571789.0,87926.7,68456.8
2017,24462000.0,105.6,3.128458,3.128458144,42596.6,40323.5,105.3,23156634.5,13577646.0,105.2,2.412595113,2.412595113,105.1,12909083.4,4761025.8,106.1,1.334040408,1.334040408,103.6,4488033.2,5200822.8,105.8,4.645457263,4.645457263,107.7,4917045.5,10845807.6,104.9,5.942156323,5.942156323,109.5,10339268.1,10104919.5,105.2,5.484672426,5.484672426,110.0,9605788.3,574271.1,574271.3,181617.2,108992.5
2018,25508619.9,107.8,2.165933,2.16593262,44222.4,41014.4,107.6,23658191.6,14063697.1,107.1,1.748646769,1.748646769,106.9,13134817.7,4956041.2,108.8,1.450043093,1.450043093,105.1,4553111.7,5486988.1,108.5,2.838588329,2.838588329,110.7,5056620.1,11616692.8,108.0,3.988641439,3.988641439,113.8,10751664.5,10828691.6,109.1,3.330672041,3.330672041,113.7,9925725.6,576826.1,576826.4,213892.2,87703.2
2019,26143599.0,108.6,1.722247,1.722246583,45111.3,41525.7,109.5,24065644.0,14336361.2,107.5,1.517510704,1.517510704,108.5,13334140.0,5139455.8,110.2,2.414057808,2.414057808,107.6,4663026.4,5720775.4,109.7,3.151073525,3.151073525,114.2,5215958.0,11936618.7,107.8,2.949526576,2.949526576,117.2,11068787.7,11138230.1,108.6,3.371161854,3.371161854,117.5,10260337.9,579536.4,579536.0,148618.1,44069.8
2020,25478655.6,112.2,-5.632478,-5.632478205,43827.0,39064.7,103.3,22710151.8,13600838.3,109.4,-6.766103809,-6.766103809,101.2,12431938.2,5493503.2,117.1,0.630889906,0.630889906,108.3,4692445.0,5548066.8,112.4,-5.407806974,-5.407806974,108.0,4933889.0,10933042.6,108.8,-9.18263281,-9.18263281,106.4,10052381.5,10226794.5,108.3,-7.927757602,-7.927757602,108.2,9446923.1,581346.4,581346.6,129999.1,46421.2
