country,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG
2006-Q1,32022.1,36553.9,8005.5,9138.5,102.9,29187.9,35516.5,7297.0,8879.1,42351.19488,10587.79872,36384.235035,9096.058759,162487.75847,40621.939618,133973.998079,33493.49952,114644.3068,28661.0767,99844.34859,24961.087147,26135.15801,6533.789502,18594.36147,4648.590367,136056.2821,34014.070525,115157.9996,28789.4999,318289.54853,79572.387132,262570.97585,65642.743962,549263.6598,137315.91495,451523.5705,112880.892625,85935.35119,21483.837798,74419.89512,18604.97378,96297.91524,24074.47881,72993.08113,18248.270283,643562.3796,160890.5949,532348.212,133087.053,643562.4,672780.5,566379.9,160890.6,168195.1,121.3,14.7,2.589388595,7.584254548,76.9,532348.2,554561.0,133087.1,138640.2,4576851.5,666543.3,94298.71974,23574.679935,80824.64155,20206.160388,,,,,498097.4,506612.2,124524.4,126653.0,122.4,411767.0,413785.9,102941.7,103446.5,420680.1,424113.6,357039.8,105170.0,106028.4,120.0,15.9,2.74954887,9.850868592,67.8,354888.1,353338.9,88722.0,88334.7,2660734.9,387492.4,77417.3,82091.7,69108.8,19354.3,20522.9,135.8,12.2,-0.350017416,4.855784958,62.5,56878.9,60447.0,14219.7,15111.8,673009.7,98012.8,113442.9,126112.2,28360.7,31528.0,91393.4,22848.3,116110.7,120928.4,101803.5,29027.7,30232.1,124.4,18.9,1.587646589,13.750465982,69.0,93836.6,97174.5,23459.1,24293.6,639165.8,93084.0,116110.7,29027.7,93836.6,97174.5,23459.1,24293.6,69300.3,17325.1,53241.2,13310.3,34824.6,8706.1,29994.9,7498.7,11432.4,2858.1,10162.2,2540.5,553.4,138.4,438.3,109.6,-2667.8,-666.9,-2443.2,-610.8,-2667.8,-2667.8,-666.9,-666.9,-2443.2,-610.8,,,,,143494.8,154471.2,130041.5,35873.7,38617.8,113.0,23.9,6.515013951,6.024656781,101.2,125801.7,136759.0,31450.4,34189.8,645028.7,93937.8,111472.7,117917.3,99268.6,27868.2,29479.3,116.5,29.3,3.062851529,13.728828147,57.4,96613.9,101242.5,24153.5,25310.6,402873.6,58671.9,1.18786,0.0,0.0,0.0,0.0,361785.9
2006-Q2,45474.1,40793.0,11368.5,10198.2,129.1,39687.5,31590.1,9921.9,7897.5,75269.546313,18817.386578,89178.850234,22294.712558,180774.83264,45193.70816,143498.174121,35874.54353,126623.2204,31655.8051,107920.8162,26980.20405,26960.69386,6740.173465,18270.29439,4567.573597,144084.0911,36021.022775,121326.4385,30331.609625,342423.92107,85605.980267,274919.89871,68729.974677,625428.9938,156357.24845,525867.2174,131466.80435,92685.08947,23171.272368,77816.45839,19454.114597,105654.7405,26413.685125,75777.00182,18944.250455,727989.1873,181997.296825,614076.3926,153519.09815,727989.2,692346.4,575969.5,181997.3,173086.6,123.4,14.9,1.191720282,6.627991669,77.8,614076.4,561169.8,153519.1,140292.5,4631394.7,674486.6,102560.1935,25640.048375,88209.17516,22052.29379,,,,,557761.5,524692.0,139440.4,131173.0,121.0,472817.6,433471.1,118204.4,108367.8,472565.0,438434.2,364737.5,118141.2,109608.5,117.7,15.6,5.455470678,8.575209189,71.5,412814.7,372615.2,103203.7,93153.8,2805890.5,408631.9,85196.5,86148.8,71668.0,21299.1,21537.2,141.6,12.7,0.676389067,3.461588198,62.9,60003.0,60855.9,15000.7,15214.0,677561.9,98675.8,124753.6,124143.6,31188.4,31035.9,101571.2,25392.8,130833.7,125999.7,104820.4,32708.4,31499.9,124.8,19.0,3.872388806,15.292275151,71.6,105355.8,100937.5,26339.0,25234.4,663916.8,96688.6,130833.7,32708.4,105355.8,100937.5,26339.0,25234.4,75925.6,18981.4,56479.5,14119.9,40430.9,10107.7,35657.3,8914.3,13942.6,3485.7,12790.7,3197.7,534.6,133.7,428.3,107.1,-6080.1,-1520.0,-3784.6,-946.1,-6080.1,-6080.1,-1520.0,-1520.0,-3784.6,-946.1,,,,,165070.5,160636.9,133635.4,41267.6,40159.2,118.9,25.2,-1.232983863,2.000632583,99.9,141431.4,135072.8,35357.8,33768.2,637075.6,92779.6,119596.4,119844.0,99699.3,29899.1,29961.0,115.8,29.1,2.212676484,5.193813285,58.7,101743.9,103482.7,25436.0,25870.7,411787.9,59970.1,1.20205,0.0,0.0,0.0,0.0,258737.8
2006-Q3,37151.2,41029.0,9287.8,10257.3,131.0,29430.5,31323.5,7357.6,7830.9,38320.271075,9580.067769,33570.633139,8392.658285,189398.32047,47349.580118,146645.88616,36661.47154,132929.8685,33232.467125,110311.8017,27577.950425,29699.21904,7424.80476,19208.46209,4802.115523,148868.2917,37217.072925,121726.8859,30431.721475,357952.29888,89488.07472,278447.49634,69611.874085,615370.1095,153842.527375,477872.4777,119468.119425,98869.54198,24717.385495,79474.6888,19868.6722,110214.4652,27553.6163,77245.92164,19311.48041,729299.498,182324.8745,562978.9656,140744.7414,729299.5,730239.2,595290.1,182324.9,182559.8,126.6,15.3,2.802470818,8.86772318,80.0,562979.0,576896.4,140744.7,144224.1,4761188.2,693388.9,113929.3885,28482.347125,85106.48794,21276.621985,,,,,558240.7,558917.2,139560.2,139729.3,126.3,433833.2,442505.5,108458.3,110626.4,469727.0,468457.4,381885.9,117431.8,117114.3,123.0,16.3,2.227765137,14.772516698,73.1,372993.1,380916.2,93248.3,95229.0,2868399.2,417735.2,88513.7,90795.5,74016.4,22128.4,22698.9,147.4,13.2,1.205189102,2.985216367,63.6,60840.1,61589.3,15210.0,15397.3,685727.8,99865.0,133907.7,136120.6,33476.9,34030.2,99715.3,24928.8,139597.7,135360.3,110345.6,34899.4,33840.1,129.9,19.7,3.235484406,17.615639051,74.0,106228.6,104203.3,26557.2,26050.8,685397.7,99816.9,139597.7,34899.4,106228.6,104203.3,26557.2,26050.8,81457.3,20364.3,58624.6,14656.1,43401.7,10850.4,35606.9,8901.7,14172.2,3543.0,11531.3,2882.8,566.5,141.6,465.8,116.5,-5690.0,-1422.5,-6513.3,-1628.3,-5690.0,-5690.0,-1422.5,-1422.5,-6513.3,-1628.3,,,,,169541.6,166595.3,135808.3,42385.4,41648.8,122.2,25.9,0.895886062,2.79113592,100.8,139275.1,136282.9,34818.8,34070.7,642783.1,93610.8,132390.5,125566.3,102361.5,33097.6,31391.6,119.6,30.1,1.427018626,12.803342432,59.5,109844.6,104959.4,27461.1,26239.8,417664.2,60825.9,1.22669,0.0,0.0,0.0,0.0,296544.6
2006-Q4,46285.4,42556.8,11571.3,10639.2,130.1,32835.4,32711.0,8208.8,8177.8,42667.221008,10666.805252,32612.218966,8153.054742,189917.98258,47479.495645,147869.560349,36967.390087,137754.164,34438.541,112586.6484,28146.6621,30896.14132,7724.03533,19278.05597,4819.513993,153227.0407,38306.760175,123585.9568,30896.4892,377322.7441,94330.686025,282933.24451,70733.311127,640804.0891,160201.022275,482693.0798,120673.26995,107064.9173,26766.229325,82595.06839,20648.767098,117030.7861,29257.696525,76752.21932,19188.05483,762766.0221,190691.505525,572794.0466,143198.51165,762766.0,768251.0,610675.7,190691.5,192062.7,130.3,15.8,2.196916435,9.06584429,81.7,572794.0,589570.4,143198.5,147392.6,4865787.6,708622.1,121961.933,30490.48325,90100.96687,22525.241718,,,,,553647.2,577525.3,138411.8,144381.3,130.2,414824.5,443479.9,103706.1,110870.0,448843.9,480810.7,382192.1,112211.0,120202.7,126.3,16.8,-0.077399599,10.683181052,73.0,346795.8,380621.4,86698.9,95155.3,2866179.0,417411.9,104803.3,96894.9,77020.9,26200.8,24223.7,154.1,13.8,2.060764739,3.625456421,64.9,68028.8,62858.5,17007.2,15714.6,699859.0,101923.0,162833.5,148561.2,40708.4,37140.3,125134.2,31283.5,138392.9,142646.6,113388.5,34598.2,35661.7,133.8,20.3,2.314563757,11.457032428,75.7,103509.6,106615.2,25877.4,26653.8,701261.7,102127.2,138392.9,34598.2,103509.6,106615.2,25877.4,26653.8,80919.6,20229.9,57146.6,14286.7,42650.6,10662.7,34363.4,8590.9,14221.2,3555.3,11516.7,2879.2,601.4,150.4,482.9,120.7,24440.6,6110.1,21624.6,5406.1,24440.6,24440.6,6110.1,6110.1,21624.6,5406.1,,,,,181289.4,177692.9,141246.5,45322.4,44423.2,124.0,26.3,5.166704226,11.628344661,106.0,144930.8,143324.3,36232.7,35831.1,675993.8,98447.4,135004.0,135136.1,107418.5,33751.0,33784.0,122.2,30.7,5.386679636,12.602049802,62.7,112095.5,110613.2,28023.9,27653.3,440162.4,64102.4,1.25803,0.0,0.0,0.0,0.0,362656.4
2007-Q1,29342.7,36849.9,7335.7,9212.5,147.9,17718.8,24913.1,4429.7,6228.3,49868.115721,12467.02893,37614.410646,9403.602661,179378.10244,44844.52561,140443.009747,35110.752437,131847.9975,32961.999375,106109.7322,26527.43305,34202.8029,8550.700725,20744.6165,5186.154125,166927.8236,41731.9559,128092.2291,32023.057275,393062.896,98265.724,286812.69839,71703.174597,656511.917,164127.97925,485614.7352,121403.6838,103922.6071,25980.651775,80643.84328,20160.96082,122212.4653,30553.116325,78076.62601,19519.156503,774387.7878,193596.94695,576846.8857,144211.721425,774387.8,809441.5,630637.9,193596.9,202360.4,134.2,16.3,2.314156519,8.773236846,83.6,576846.9,603213.9,144211.7,150803.5,4978389.5,725020.7,117875.8708,29468.9677,91232.15047,22808.037617,,,,,604271.7,613500.7,151067.9,153375.2,134.3,455771.1,456780.7,113942.8,114195.2,506621.0,509027.1,396584.3,126655.3,127256.8,130.0,17.3,2.860371774,10.802560958,75.1,394546.9,391508.5,98636.7,97877.1,2948162.4,429351.5,97650.7,103948.7,80986.7,24412.7,25987.2,159.3,14.3,3.839841792,7.982467446,67.4,61224.2,65272.2,15306.1,16318.0,726732.5,105836.7,140773.4,157587.2,35193.3,39396.8,103357.0,25839.3,148228.5,154568.4,120424.6,37057.1,38642.1,133.2,20.2,8.86053583,19.436493309,82.4,111459.5,116061.9,27864.9,29015.5,763397.2,111176.3,148228.5,37057.1,111459.5,116061.9,27864.9,29015.5,84535.4,21133.9,58325.1,14581.3,48693.9,12173.5,40561.2,10140.3,14417.5,3604.4,12092.7,3023.2,581.7,145.4,480.5,120.1,-7455.1,-1863.8,-8102.5,-2025.6,-7455.1,-7455.1,-1863.8,-1863.8,-8102.5,-2025.6,,,,,168496.9,184321.4,143605.3,42124.2,46080.4,129.0,27.4,-0.336386392,4.448037861,105.7,129994.3,142842.1,32498.6,35710.5,673719.9,98116.2,139154.2,147471.5,114895.4,34788.5,36867.9,125.1,31.4,6.613851721,16.48172026,66.9,112275.5,117929.0,28068.9,29482.3,469274.1,68342.1,1.28353,0.0,0.0,0.0,0.0,335651.6
2007-Q2,43675.5,39112.1,10918.9,9778.0,167.9,34175.2,23294.3,8543.8,5823.6,106001.631912,26500.407978,103912.661001,25978.16525,200642.14907,50160.537268,150912.34426,37728.086065,147633.1973,36908.299325,115422.68,28855.67,37107.28179,9276.820448,20195.1766,5048.79415,180540.2907,45135.072675,135488.4608,33872.1152,430072.2741,107518.068525,300207.30951,75051.827377,773823.3369,193455.834225,575227.4913,143806.872825,113124.0615,28281.015375,84108.31425,21027.078562,136407.9219,34101.980475,80610.53446,20152.633615,904350.3881,226087.597025,674620.563,168655.14075,904350.4,860268.8,648741.5,226087.6,215067.2,139.6,16.9,2.15458373,9.80824024,85.4,674620.6,616210.7,168655.1,154052.7,5085653.1,740641.9,130527.0512,32631.7628,99393.07169,24848.267922,,,,,687355.5,648834.4,171838.9,162208.6,138.2,509306.0,469552.0,127326.5,117388.0,576216.9,536778.0,404792.3,144054.2,134194.5,133.0,17.7,3.057523105,8.283026121,77.4,444046.1,403479.0,111011.5,100869.8,3038303.1,442479.0,111138.6,111982.5,84447.7,27784.7,27995.6,169.5,15.2,1.226932579,8.572963861,68.3,65259.9,66073.0,16315.0,16518.3,735649.0,107135.2,173319.3,171855.8,43329.8,42964.0,131139.4,32784.8,170803.8,165139.8,124534.4,42700.9,41284.9,135.6,20.6,4.898207765,20.616019655,86.4,125373.1,121746.8,31343.3,30436.7,800790.0,116621.9,170803.8,42700.9,125373.1,121746.8,31343.3,30436.7,93844.6,23461.1,61110.3,15277.6,58450.4,14612.6,48655.4,12163.9,17913.0,4478.2,15126.1,3781.5,595.8,149.0,481.3,120.3,2515.5,628.9,5766.3,1441.6,2515.5,2515.5,628.9,628.9,5766.3,1441.6,,,,,193068.4,189126.6,142623.2,48267.1,47281.7,131.2,27.8,0.893250514,6.696572011,106.6,151852.5,144118.1,37963.1,36029.5,679737.9,98992.7,149392.8,150014.5,113128.2,37348.2,37503.6,124.2,31.2,2.454691628,16.757521083,68.5,117677.3,120823.8,29419.3,30206.0,480793.3,70019.7,1.32606,0.0,0.0,0.0,0.0,311966.4
2007-Q3,24176.6,28998.6,6044.2,7249.6,137.4,17771.4,21112.7,4442.9,5278.2,49483.882541,12370.970635,33522.662131,8380.665533,214309.89167,53577.472918,152409.26532,38102.31633,157883.9687,39470.992175,117189.7244,29297.4311,42304.49301,10576.123252,21437.35878,5359.339695,193660.889,48415.22225,135918.4327,33979.608175,461448.6335,115362.158375,303435.78768,75858.94692,767546.9007,191886.725175,510805.074,127701.2685,122453.7282,30613.43205,85775.27012,21443.81753,145334.0163,36333.504075,81742.08486,20435.521215,914103.9674,228525.99185,610425.694,152606.4235,914104.0,915522.9,661383.8,228526.0,228880.7,146.6,17.8,1.357201525,8.264478924,86.6,610425.7,624573.9,152606.4,156143.5,5154675.6,750693.9,146557.0667,36639.266675,99620.62006,24905.155015,,,,,707738.7,707604.7,176934.7,176901.2,148.0,468594.6,478253.2,117148.7,119563.3,589438.2,586689.2,423830.8,147359.6,146672.3,142.4,18.9,2.144401373,8.194724469,79.1,403183.0,412131.2,100795.8,103032.8,3103456.6,451967.5,118300.4,120828.5,87287.8,29575.1,30207.1,182.7,16.4,0.074092133,7.359522619,68.3,65411.6,66122.0,16352.9,16530.5,736194.1,107214.6,182188.7,185256.0,45547.2,46314.0,124059.7,31014.9,189101.6,182943.0,132160.0,47275.4,45735.7,145.3,22.1,3.388287174,20.794548014,89.3,128893.7,125871.9,32223.4,31468.0,827923.0,120573.4,189101.6,47275.4,128893.7,125871.9,32223.4,31468.0,104784.9,26196.2,64856.9,16214.2,64403.9,16101.0,49509.1,12377.3,19281.1,4820.3,14034.0,3508.5,631.7,157.9,493.7,123.4,-6912.9,-1728.2,-4834.0,-1208.5,-6912.9,-6912.9,-1728.2,-1728.2,-4834.0,-1208.5,,,,,207489.6,202978.2,146633.7,51872.4,50744.6,134.8,28.6,4.453354454,10.458565659,111.4,153960.0,150536.2,38490.0,37634.0,710009.0,103401.2,183313.0,173979.7,125684.8,45828.3,43494.9,134.4,33.8,7.117547337,23.308162469,73.4,136188.6,129423.5,34047.1,32355.9,515014.0,75003.3,1.38425,0.0,0.0,0.0,0.0,292106.9
2007-Q4,59967.9,52202.2,14992.0,13050.5,214.9,23950.2,24295.5,5987.5,6073.9,62030.919378,15507.729844,33066.671774,8266.667944,231785.07471,57946.268677,159170.164243,39792.541061,174282.5836,43570.6459,124387.5352,31096.8838,43907.13545,10976.783863,21083.05578,5270.763945,203624.1973,50906.049325,139704.8925,34926.223125,491735.8429,122933.960725,308288.65612,77072.16403,829458.9724,207364.7431,521608.5479,130402.136975,134457.3967,33614.349175,87651.22637,21912.806593,153654.2489,38413.562225,80932.53725,20233.134312,995078.553,248769.63825,625876.8679,156469.216975,995078.6,1002687.5,685598.5,248769.6,250671.9,155.8,18.9,3.073699301,9.193317517,89.2,625876.9,643771.4,156469.2,160942.9,5313114.9,773768.0,165619.5805,41404.895125,104268.32,26067.08,,,,,710251.8,739677.9,177562.9,184919.5,151.9,457726.9,486812.6,114431.7,121703.2,571294.9,611076.7,417830.3,142823.7,152769.2,145.7,19.4,1.736379626,10.15865798,80.5,384630.1,419287.4,96157.5,104821.8,3157344.4,459815.4,138956.9,129287.0,88401.4,34739.2,32321.7,191.5,17.2,2.122250341,7.424200411,69.8,73096.8,67525.2,18274.2,16881.3,751817.9,109489.9,224858.9,206441.3,56214.7,51610.3,144199.8,36050.0,192087.6,197570.3,135090.8,48021.9,49392.6,153.3,23.3,2.39719063,20.892098894,91.5,126843.7,128889.3,31710.9,32222.3,847769.9,123463.8,192087.6,48021.9,126843.7,128889.3,31710.9,32222.3,109105.4,27276.3,64792.5,16198.1,64084.8,16021.2,49449.9,12362.5,18156.3,4539.1,12084.1,3021.0,741.1,185.3,517.2,129.3,32771.3,8192.8,17356.1,4339.0,32771.3,32771.3,8192.8,8192.8,17356.1,4339.0,,,,,244066.6,236695.2,161842.9,61016.6,59173.8,148.9,31.6,5.598980563,10.912593619,117.6,160654.2,158964.7,40163.6,39741.2,749762.3,109190.6,184098.7,184493.1,126149.1,46024.7,46123.3,137.0,34.4,4.053095463,21.747796259,76.4,136704.1,134669.2,34176.0,33667.3,535888.0,78043.3,1.4625,0.0,0.0,0.0,0.0,342308.3
2008-Q1,42286.7,58064.0,10571.7,14516.0,746.0,-409.5,7783.4,-102.4,1945.9,68367.569273,17091.892318,36436.0584,9109.0146,230144.41421,57536.103552,148681.11389,37170.278473,169758.0264,42439.5066,113475.7849,28368.946225,49906.19965,12476.549913,22349.23932,5587.30983,220959.8201,55239.955025,139182.3738,34795.59345,514322.7266,128580.68165,306516.25545,76629.063862,862740.9098,215685.22745,513982.667,128495.66675,128677.2621,32169.315525,86184.83286,21546.208215,164685.6444,41171.4111,81149.04879,20287.262198,1032356.873,258089.21825,616720.3571,154180.089275,1032356.9,1079778.9,695052.5,258089.2,269944.7,166.2,20.1,0.900495798,7.684608369,90.0,616720.4,649568.6,154180.1,162392.1,5360959.2,780735.7,169615.9635,42403.990875,102737.6901,25684.422525,,,,,804220.6,817090.5,201055.2,204272.6,161.2,498245.0,506906.4,124561.3,126726.6,674136.8,677518.5,436118.0,168534.2,169379.6,154.5,20.5,4.603533257,12.025502581,84.2,434706.9,438589.4,108676.7,109647.4,3302693.7,480983.1,130083.9,140020.2,90130.9,32521.0,35005.1,205.0,18.4,1.172507096,4.664794272,70.6,63538.1,68317.0,15884.5,17079.2,760633.1,110773.7,185849.6,207967.4,46462.4,51991.9,118884.9,29721.2,202936.4,212123.4,136543.6,50734.1,53030.8,152.0,23.1,8.255837661,20.220567836,99.0,130866.3,139530.2,32716.6,34882.6,917760.4,133656.7,202936.4,50734.1,130866.3,139530.2,32716.6,34882.6,115899.0,28974.7,64603.9,16151.0,66141.9,16535.5,50905.7,12726.4,20185.1,5046.3,14857.3,3714.3,710.4,177.6,499.4,124.8,-17086.8,-4271.7,-11981.4,-2995.3,-17086.8,-17086.8,-4271.7,-4271.7,-11981.4,-2995.3,,,,,233518.7,260717.9,167823.9,58379.7,65179.5,169.8,36.0,-3.437259698,7.461726363,113.6,138205.7,153500.6,34551.4,38375.2,723991.0,105437.4,191232.0,202654.0,130448.1,47808.0,50663.5,139.1,34.9,8.203830905,23.563474603,82.7,138615.2,145717.2,34653.8,36429.3,579851.3,84445.8,1.55352,0.0,0.0,0.0,0.0,235732.3
2008-Q2,28667.8,13964.9,7167.0,3491.2,-109.3,726.0,-12772.9,181.5,-3193.2,149324.31506,37331.078765,101879.657372,25469.914343,250706.57232,62676.64308,157418.76877,39354.692192,193751.4064,48437.8516,123448.0522,30862.01305,54025.67482,13506.418705,22101.18602,5525.296505,247695.8356,61923.9589,147275.561,36818.89025,580112.2023,145028.050575,322451.4703,80612.867575,1034168.765,258542.19125,603851.0825,150962.770625,145179.8397,36294.959925,90081.58574,22520.396435,187236.527,46809.13175,85094.32356,21273.58089,1213883.411,303470.85275,711405.5005,177851.375125,1213883.4,1155484.3,703844.5,303470.9,288871.1,176.9,21.4,0.579047359,6.023782091,90.6,711405.5,653329.9,177851.4,163332.5,5392001.7,785256.5,179714.6464,44928.6616,107554.418,26888.6045,,,,,937441.9,890277.2,234360.5,222569.3,174.5,554726.8,510146.5,138681.7,127536.6,786479.3,738623.2,449920.3,196619.8,184655.8,167.6,22.3,0.472996915,9.216073084,84.6,485578.5,440663.9,121394.6,110166.0,3318315.4,483258.2,150962.6,151774.4,92450.9,37740.7,37943.6,218.4,19.6,1.706099537,5.160234662,71.8,69148.4,69482.5,17287.1,17370.6,773610.2,112663.6,247773.7,242519.6,61943.4,60629.9,155952.6,38988.2,234221.8,227581.1,138627.3,58555.5,56895.3,160.4,24.4,1.707520787,16.563820896,100.7,146972.6,141912.7,36743.2,35478.2,933431.4,135939.0,234221.8,58555.5,146972.6,141912.7,36743.2,35478.2,129926.5,32481.6,68801.8,17200.5,80096.1,20024.0,61174.0,15293.5,23469.5,5867.4,16498.9,4124.7,729.7,182.4,497.9,124.5,13551.9,3388.0,8980.0,2245.0,13551.9,13551.9,3388.0,3388.0,8980.0,2245.0,,,,,249293.1,235272.1,143312.2,62323.3,58818.0,170.1,36.1,-9.898106043,-4.032182293,102.3,147769.6,138307.0,36942.4,34576.7,652329.6,95001.1,220625.3,221307.2,134805.7,55156.3,55326.8,146.5,36.8,3.680184045,25.041455736,85.7,147043.5,151079.9,36760.9,37770.0,601190.9,87553.6,1.64168,0.0,0.0,0.0,0.0,315506.1
2008-Q3,59283.3,65432.3,14820.8,16358.1,318.9,16164.5,20520.3,4041.1,5130.1,60180.124764,15045.031191,34562.87675,8640.719188,264670.74559,66167.686398,161993.32364,40498.33091,204003.3333,51000.833325,126049.9502,31512.48755,55960.11862,13990.029655,22443.40231,5610.850578,249208.1816,62302.0454,144535.6384,36133.9096,603076.1505,150769.037625,320985.15503,80246.288758,983887.1395,245971.784875,539984.7578,134996.18945,156510.1529,39127.538225,90380.24062,22595.060155,197357.816,49339.454,86069.27601,21517.319003,1183692.27,295923.0675,647087.9597,161771.989925,1183692.3,1185833.4,711674.8,295923.1,296458.3,180.1,21.8,0.795340515,5.436052474,91.3,647088.0,658526.1,161772.0,164631.5,5434886.5,791502.0,199805.1302,49951.28255,107103.202,26775.8005,,,,,894766.5,895368.8,223691.6,223842.2,176.9,494935.6,506006.5,123733.9,126501.6,735708.4,733501.6,440209.0,183927.1,183375.4,168.3,22.4,-1.114150462,5.731924852,83.6,425312.7,435754.3,106328.2,108938.6,3281344.4,477873.9,159058.1,162233.5,97364.0,39764.5,40558.4,230.9,20.7,1.107796839,6.246476137,72.6,69622.8,70252.3,17405.7,17563.1,782180.3,113911.7,229642.5,231362.4,57410.6,57840.6,135987.9,33997.0,230523.3,222755.5,133686.2,57630.8,55688.9,165.9,25.2,-5.374757449,6.684036717,95.3,138451.5,134285.3,34612.9,33571.3,883261.7,128632.6,230523.3,57630.8,138451.5,134285.3,34612.9,33571.3,131462.0,32865.5,67512.3,16878.1,74818.0,18704.5,55368.9,13842.2,23485.8,5871.4,15030.5,3757.6,757.4,189.4,539.8,134.9,-880.8,-220.2,-2463.6,-615.9,-880.8,-880.8,-220.2,-220.2,-2463.6,-615.9,,,,,290934.4,284780.6,170910.3,72733.6,71195.2,172.9,36.7,19.107208821,9.431228548,121.9,169221.3,164733.6,42305.3,41183.4,776971.6,113153.2,231651.1,219348.4,131641.3,57912.8,54837.1,152.1,38.2,-4.544987062,11.427437163,81.8,153056.8,144213.3,38264.2,36053.3,573866.9,83574.3,1.66626,0.0,0.0,0.0,0.0,284995.5
2008-Q4,40789.4,33566.1,10197.4,8391.5,234.7,13350.8,14300.9,3337.7,3575.2,58696.292474,14674.073119,30688.760473,7672.190118,252137.44416,63034.36104,152423.59106,38105.897765,193017.9509,48254.487725,116905.5507,29226.387675,50610.06507,12652.516267,20070.71415,5017.678537,236769.5074,59192.37685,135150.1537,33787.538425,613516.3307,153379.082675,310275.55031,77568.887578,974960.1325,243740.033125,513458.616,128364.654,165335.4171,41333.854275,90741.38735,22685.346838,211411.4062,52852.85155,84384.00926,21096.002315,1168651.808,292162.952,613490.8217,153372.705425,1168651.8,1177487.7,680254.7,292163.0,294371.9,187.7,22.7,-4.744838434,-2.561678863,86.9,613490.8,627280.1,153372.7,156820.0,5177009.9,753946.5,193691.6759,48422.918975,100032.2057,25008.051425,,,,,891057.5,924750.0,222764.4,231187.5,185.2,474608.1,499456.2,118652.0,124864.0,704213.5,750894.6,433804.6,176053.4,187723.7,174.9,23.2,-1.498164345,2.370348969,82.4,398635.4,429226.0,99658.9,107306.5,3232184.4,470714.6,186844.0,172920.4,99899.1,46711.0,43230.1,246.2,22.1,-0.03141648,4.005833087,72.6,75972.7,70230.2,18993.2,17557.5,781934.5,113875.9,236804.9,218221.1,59201.2,54555.3,125531.9,31383.0,206516.8,211738.3,122324.8,51629.2,52934.6,176.9,26.9,-10.881652352,-7.150723431,84.9,119110.7,119672.8,29777.7,29918.2,787148.3,114635.2,206516.8,51629.2,119110.7,119672.8,29777.7,29918.2,120293.6,30073.4,59939.0,14984.8,66600.1,16650.0,47218.5,11804.6,18829.4,4707.3,11418.2,2854.5,793.7,198.4,534.9,133.7,30288.1,7572.0,6421.2,1605.3,30288.1,30288.1,7572.0,7572.0,6421.2,1605.3,,,,,240742.9,233718.4,135023.1,60185.7,58429.6,161.9,34.3,-12.38402776,-9.204393531,106.8,145677.6,144332.9,36419.4,36083.2,680751.2,99140.2,199953.5,200152.4,115631.4,49988.4,50038.1,153.9,38.7,-9.833552603,-3.44337084,73.8,132326.8,130032.0,33081.7,32508.0,517435.4,75356.0,1.73095,0.0,0.0,0.0,0.0,212426.9
