country,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA
2003-Q3,12363.0,7818.5,8318.7,7304.5,378148.3,184813.7,180508.7,25417.6,12876.2,12543.5,88067.5,30425.0,28642.4,67082.3,30425.0,28642.4,17351.8,10891.2,10506.0,51514.1,21193.0,20580.3,247311.4,124393.9,122830.2,15805.5,6792.4,6812.1,30030.6,18264.4,17322.5,36565.1,19012.0,19031.7,58055.0,26411.1,26110.8,55341.0,31774.8,31663.3,439349.8,212237.1,207522.2,1743436.0,1772809.5,439349.8,435859.0,41.8,0.94943706,0.656272778,212237.1,207522.2,69.6,4173228.8,2098350.4,439349.8,429520.1,432089.3,82091.4,5172.2,-9829.7,61201.5,27423.3,2569.2,0.0,69.7,349997.9,352118.5,167762.7,167369.3,1070631.0,1088669.1,267444.7,267657.8,44.7,0.224306363,-0.677488198,125916.6,125491.5,62.5,2396563.6,1205021.4,349997.9,334848.1,340489.7,82553.2,83712.0,36.9,1.970067491,1.999035794,41846.1,41877.8,76.5,907050.7,456076.1,76988.9,74207.3,285337.4,290144.8,71784.9,71334.4,44.0,0.273450465,-7.151228861,35878.4,34992.8,60.7,648756.6,326202.7,5204.0,2872.9,76988.9,248836.7,253029.1,66753.6,62209.2,51.7,0.894829734,1.911807604,25611.2,23726.7,62.2,480912.1,241808.5,217562.6,221228.1,54390.7,54390.7,63.5,-0.445496604,-3.555103502,17292.5,16422.2,40.6,342356.8,172141.2,0.98343,21345.3,0.0,2463.4,82302.6,-69.7
2003-Q4,11093.6,9976.2,6789.5,6416.1,398152.1,183739.7,182070.0,20477.1,9142.0,12760.0,88222.7,29123.0,28171.1,64878.8,29123.0,28171.1,18338.6,11303.2,11081.2,52553.4,21995.2,21342.2,271113.7,127190.8,124051.3,17837.5,7096.8,6786.4,31517.0,19198.3,17738.4,38177.9,19216.7,19125.7,61213.2,26961.3,25940.2,69814.7,31857.9,32052.2,462371.6,211699.6,209669.1,1801674.5,1803960.6,462371.6,450418.6,42.7,1.034544091,0.68153837,211699.6,209669.1,70.3,4216402.7,2120058.7,462371.6,444870.2,447076.4,73338.6,-4128.1,-17501.5,64219.5,27890.2,2206.2,0.0,73.6,373737.7,354054.7,174552.6,169524.9,1092205.1,1093591.0,277306.4,273051.3,45.2,0.843763011,0.577257184,130446.6,126550.3,63.0,2416784.9,1215189.0,373737.7,337204.6,337632.4,96431.3,84301.1,36.2,2.618769122,4.76872747,44105.9,42974.5,78.5,930804.2,468019.7,77540.3,82804.1,297948.8,298326.9,74519.2,74487.2,44.1,4.123891221,-5.035369493,36434.4,36435.9,63.2,675510.6,339655.0,3021.1,8316.9,77540.3,270939.8,271283.6,68852.3,67735.0,54.4,3.49135837,4.864942475,25316.3,24555.1,64.3,497702.5,250250.9,231034.9,231328.0,57758.7,57758.7,61.1,10.453988198,11.200110202,18526.8,18139.0,44.9,378146.8,190136.8,0.99873,34411.0,0.0,285.9,73747.2,-73.6
2004-Q1,11642.5,18913.6,6961.7,8092.6,379898.5,180492.2,184703.5,34343.4,14598.1,12911.4,84149.7,26278.5,29027.6,62957.3,26278.5,29027.6,18629.6,11092.8,11509.0,49716.2,20784.8,21855.4,242775.9,122535.3,126103.1,16243.8,6659.1,6813.7,24355.1,16243.4,17240.2,37460.8,19429.6,19492.2,58735.6,25219.7,25926.9,56264.5,33050.2,32945.5,444783.5,208233.9,212626.6,1849148.1,1846348.7,444783.5,462287.0,43.2,1.410589958,2.5332047,208233.9,212626.6,71.3,4275878.8,2149964.0,444783.5,431900.9,434038.3,83290.8,963.6,-12882.6,64885.0,27650.4,2137.3,34.1,32.2,350747.5,364127.3,165620.6,168566.7,1116721.2,1115030.6,274159.5,279180.3,46.3,-0.100788357,-0.249863461,124484.6,126422.8,63.0,2414349.1,1213964.2,350747.5,346800.1,346275.1,76588.0,86700.0,38.0,-1.932882503,3.718224909,41136.0,42143.9,77.0,912812.9,458973.4,82393.5,84546.4,315440.2,314962.6,76797.4,78860.0,45.1,3.504282571,1.137729276,36948.3,37712.7,65.4,699182.4,351557.4,5596.0,5686.4,82393.5,294334.8,293889.2,66312.7,73583.7,55.9,5.801285688,13.719734197,24101.4,25979.6,68.1,526575.6,264768.7,218680.6,218349.5,54670.1,54670.1,58.6,-1.389033261,7.622659918,17139.6,17887.0,44.3,372894.2,187495.7,1.00152,-5467.6,0.0,-7053.3,95853.0,-32.2
2004-Q2,19431.1,18346.3,8381.8,8120.8,410181.5,189444.9,189408.9,34585.3,14820.7,13134.4,98038.1,29302.1,29332.6,73483.2,29302.1,29332.6,19787.1,11712.0,11972.2,54456.7,22134.2,22205.4,257771.0,127144.5,128163.3,17594.5,6923.9,7011.2,24009.6,17612.9,18771.9,38423.0,20037.7,20060.3,61760.7,26560.2,26933.6,61526.5,32607.1,32342.4,481795.0,218240.9,218450.5,1934879.3,1913489.3,481795.0,483719.8,44.0,2.739004139,6.265538791,218240.9,218450.5,73.3,4392995.3,2208851.7,481795.0,464849.6,467427.9,97834.6,5176.3,-16945.4,71613.5,28727.9,2578.3,18.1,94.1,369593.3,376049.7,171348.6,172820.9,1152462.6,1139722.1,284833.5,288115.6,46.7,2.134976401,3.12374024,127753.6,129121.9,64.3,2465894.9,1239882.0,369593.3,355390.5,351461.7,84759.8,88847.6,37.5,3.690072488,6.404524716,43595.0,43699.0,79.8,946496.3,475909.9,92770.6,87832.2,333426.0,329739.9,83337.3,83356.5,46.0,3.747779435,12.117518981,38851.2,39126.1,67.8,725386.2,364733.0,9433.3,4475.7,92770.6,327459.1,323839.0,82949.6,81864.8,60.5,2.748833679,13.511756774,26732.0,26693.8,70.0,541050.3,272046.7,254074.0,251265.2,63518.5,63518.5,65.6,3.834685094,12.592633857,18350.2,18572.9,46.0,387193.5,194685.6,1.01118,20215.2,0.0,578.1,101361.1,-94.1
2004-Q3,20995.6,15606.1,9583.8,8567.6,426501.0,196309.9,191803.6,25123.5,13462.5,13133.4,104979.0,32347.8,30550.5,78353.3,32347.8,30550.5,22097.2,12985.7,12512.6,58024.3,23155.0,22579.8,274301.4,130883.6,129427.8,18768.4,7135.9,7160.8,28738.7,18119.8,17385.7,39616.5,20642.6,20635.1,64595.3,27578.8,27242.1,64558.2,32799.4,32686.3,505252.3,226157.4,221190.3,2002727.3,1948451.5,505252.3,500681.8,45.0,1.254194764,6.586345351,226157.4,221190.3,74.2,4448092.1,2236555.0,505252.3,493334.8,495636.5,103394.3,10403.6,-11917.5,78751.3,29776.2,2301.7,-1071.1,94.9,392242.2,394606.8,175723.7,175343.1,1203530.5,1170913.7,301880.7,300882.6,47.9,1.972933706,4.922954408,132070.3,131669.4,65.6,2514545.4,1264344.1,392242.2,365964.8,356046.8,90361.5,91491.2,38.7,-0.05780958,4.288459666,43653.4,43673.8,79.8,945949.2,475634.8,92014.5,87920.3,350701.0,341196.6,90684.4,87675.2,47.5,1.823988857,13.851203389,40965.5,39839.7,69.1,738617.2,371385.7,1330.2,245.0,92014.5,339807.3,330598.2,90341.3,84951.8,61.8,1.622421079,14.330333623,29120.9,27126.8,71.1,549828.4,276460.4,277382.8,269865.4,69345.7,69345.7,71.7,-0.073840643,13.012963647,19537.2,18559.2,45.9,386907.6,194541.9,1.02786,20106.6,0.0,4781.6,86059.5,-94.9
2004-Q4,14754.2,13957.4,9052.6,8587.8,445401.1,194852.0,193254.3,16860.5,9283.0,12978.9,106639.7,31754.1,30718.2,80817.4,31754.1,30718.2,21542.9,12437.3,12177.2,59938.6,23398.1,22713.8,300358.0,134630.7,131565.6,22736.0,7674.4,7328.6,31212.3,19536.7,18370.5,43134.5,20878.0,20787.9,66007.1,28994.3,27896.3,77329.5,32742.8,32932.0,525920.4,224844.8,222887.6,2044250.2,1977356.1,525920.4,511062.5,45.6,0.767335214,6.304453471,224844.8,222887.6,74.8,4482223.8,2253716.8,525920.4,509826.7,512275.9,84614.5,1252.5,-16093.8,80519.4,29890.4,2449.2,18.1,124.9,427661.4,405460.6,183745.0,178403.7,1242065.7,1201421.6,317821.4,310516.4,48.2,2.459135114,6.603669292,139083.1,134907.3,67.2,2576381.4,1295436.0,427661.4,378042.0,365671.3,109840.0,94510.5,40.1,-0.406132903,1.214340034,44661.9,43496.4,79.5,942107.3,473703.1,83504.9,90384.6,356781.2,345106.2,88267.9,89195.3,49.3,-2.046445237,7.104430647,39060.0,39024.4,67.7,723501.8,363785.5,-4763.0,1189.3,83504.9,334098.2,323165.5,84321.3,83524.6,59.2,2.709509844,13.466599644,28749.2,27861.8,73.0,564726.1,283951.2,278268.7,269162.9,69567.2,69567.2,69.3,3.851353161,6.25736011,19696.6,19274.0,47.7,401808.8,202034.3,1.03383,11531.7,0.0,1693.6,77316.0,-124.8
2005-Q1,15436.9,23832.5,7814.8,9492.1,422438.2,188121.0,194688.0,27588.6,15061.8,13306.8,100226.5,27465.0,30246.7,73205.6,27465.0,30246.7,19375.6,11331.9,11784.8,58420.4,21603.3,22872.3,275247.3,128091.4,131643.5,19165.1,7164.9,7410.4,27032.4,17846.6,18649.5,41763.4,20706.3,20793.0,64417.6,26813.1,27926.6,64448.5,32833.8,33070.5,499710.4,216947.1,224554.8,2080266.7,2005595.4,499710.4,520066.7,46.1,0.748019081,5.609908305,216947.1,224554.8,75.3,4515751.7,2270575.1,499710.4,485678.8,487904.4,89798.0,3716.4,-14031.5,77272.2,28736.1,2225.5,36.2,49.3,398106.4,412924.8,173766.7,178336.7,1258336.6,1213168.5,308544.1,314584.2,48.9,-0.211416807,6.485616321,131105.0,134622.1,67.0,2570934.5,1292697.2,398106.4,391602.7,377546.1,89562.2,97900.7,41.4,0.5017881,3.727145391,42661.7,43714.6,79.8,946834.7,476080.1,86167.0,89934.8,356663.3,343860.8,85393.6,89165.8,49.5,-0.45798949,3.004340461,37452.4,38845.7,67.3,720188.2,362119.4,773.4,768.9,86167.0,341955.8,329681.2,77093.4,85488.9,57.6,5.112400025,12.727804143,26483.8,29286.3,76.7,593597.1,298467.9,246625.8,237773.2,61656.5,61656.5,59.8,2.698893634,10.66226896,18669.0,19794.2,49.0,412653.2,207487.0,1.03723,-21665.8,0.0,-6185.4,96850.3,-49.3
2005-Q2,17792.3,16295.2,9830.5,9505.6,455670.4,197625.2,197469.7,27174.0,15173.6,13481.5,112837.3,31094.1,31171.5,82985.8,31094.1,31171.5,20891.4,11807.6,12071.2,64984.0,23215.8,23203.4,294767.7,132517.7,133288.5,20385.3,7449.8,7552.7,30033.0,18042.2,18853.4,42496.7,20885.4,20910.4,66939.5,27966.8,28348.3,69929.2,33408.0,33180.7,535557.4,228007.2,227642.1,2153155.7,2044279.8,535557.4,538288.9,47.0,1.374869448,4.207654692,228007.2,227642.1,76.4,4577837.4,2301792.5,535557.4,517523.9,519605.3,101918.7,2156.9,-18033.5,79887.0,30275.1,2081.4,232.3,84.4,417686.6,424857.9,177726.4,179262.5,1299383.6,1233679.3,321751.9,324845.9,50.3,0.506039572,4.787291728,133874.7,135303.3,67.4,2583944.5,1299238.8,417686.6,405210.2,384720.5,95934.7,101302.6,42.6,0.559294021,0.59524756,43851.7,43959.1,80.3,952130.3,478742.7,100078.5,94443.5,369662.4,350970.1,92729.2,92415.6,50.1,2.490624043,1.756193631,40035.1,39813.2,69.0,738125.4,371138.5,7349.3,2027.9,100078.5,324787.8,308364.7,82694.1,81196.9,53.9,1.474348395,11.329540802,29707.0,29718.0,77.9,602348.8,302868.3,259606.9,246479.7,64901.7,64901.7,61.6,2.113145316,8.827530427,19876.5,20212.5,50.0,421373.1,211871.5,1.05326,13718.6,0.0,1401.8,122661.5,-84.4
2005-Q3,21961.5,16187.2,11251.1,10144.1,470496.5,199919.3,195420.6,26472.2,13193.0,12846.1,113189.4,32017.4,30237.1,82048.0,32017.4,30237.1,22006.1,12075.9,11604.4,67501.3,23555.1,23058.4,308828.7,135513.4,134165.8,21273.0,7523.8,7553.2,36351.2,19669.0,19170.3,43261.8,21143.8,21109.8,68986.0,28999.4,28630.1,71455.4,33318.6,33203.4,552859.2,230940.5,225906.8,2190697.8,2044102.5,552859.2,547674.5,48.2,-0.762301391,2.132339832,230940.5,225906.8,75.8,4542940.5,2284245.9,552859.2,538870.4,541003.5,108622.0,10299.6,-13988.7,82362.7,30877.4,2133.1,68.8,125.0,432381.5,434924.2,182264.1,181835.5,1328163.7,1239286.7,332896.0,332040.9,50.6,1.562918542,4.365960528,137862.1,137418.0,68.4,2624329.4,1319544.8,432381.5,414711.5,386960.2,99485.5,103677.9,43.1,1.0427115,1.702959828,44402.0,44417.5,81.1,962058.3,483734.6,98516.1,93758.5,372708.2,347767.6,96634.0,93177.1,50.2,0.651027775,0.584013516,41320.0,40072.4,69.5,742930.8,373554.7,1882.2,581.5,98516.1,329248.6,307216.2,88086.5,82312.1,54.0,1.158183365,10.820958435,32296.9,30062.2,78.8,609325.1,306376.1,264499.8,246800.2,66125.0,66125.0,63.7,-1.456206371,7.322024268,21045.8,19918.1,49.3,415237.1,208786.3,1.07172,10365.6,0.0,2009.9,19533.9,-125.0
2005-Q4,18627.8,17503.7,9991.7,10116.8,494213.4,198373.0,197489.2,19722.7,9320.1,12959.7,113862.2,31790.0,30680.9,81667.4,31790.0,30680.9,22297.6,11999.6,11755.6,71616.4,24008.6,23296.3,338330.9,137931.0,135154.5,23209.2,7898.7,7536.4,38103.3,20109.5,19272.2,44296.4,21632.2,21545.8,71808.8,29837.0,28823.3,89296.8,32998.4,33228.3,582457.6,229680.2,228749.4,2258217.7,2085682.9,582457.6,564554.4,49.1,1.258276617,2.629931577,229680.2,228749.4,76.7,4600103.3,2312988.0,582457.6,565766.9,567913.2,92768.3,3953.3,-16690.7,88244.2,31099.0,2146.3,-195.6,65.5,475144.9,450612.5,189304.2,183812.2,1367299.6,1262833.8,350103.8,341824.9,51.4,1.446391934,3.334369596,143693.6,139405.6,69.4,2662287.5,1338630.6,475144.9,428569.4,395825.4,125041.0,107142.3,44.6,-0.024453152,2.092722385,45610.7,44406.6,81.1,961823.0,483616.4,88684.9,95309.8,381841.6,352667.7,95462.1,95460.4,51.5,-0.157588572,2.523593808,40065.8,40009.2,69.4,741760.0,372966.0,-6777.2,-150.6,88684.9,327528.6,302504.4,83006.2,81882.2,52.5,2.424570778,10.513516402,30699.4,30791.1,80.7,624098.7,313804.4,257513.7,237838.9,64378.4,64378.4,59.7,3.796505576,7.265343698,20707.6,20674.3,51.2,431001.5,216712.8,1.08272,10492.2,0.0,2773.7,41135.6,-65.5
2006-Q1,13261.4,21612.9,7301.9,8585.0,469286.7,195207.7,201264.1,28065.4,15137.5,13399.3,107368.2,28154.2,30939.7,73622.9,28154.2,30939.7,20721.5,11386.5,11889.2,68632.6,22728.2,23931.3,313131.7,133994.4,137372.0,19509.1,7241.7,7485.7,33447.4,19706.7,20278.4,44169.8,21391.4,21494.1,74288.8,27990.0,29064.7,73084.0,33995.3,34203.0,554270.5,226230.5,232650.4,2305661.1,2138907.5,554270.5,576415.3,49.3,1.705368624,3.605163834,226230.5,232650.4,78.0,4678552.0,2352433.0,554270.5,538832.9,540892.2,94898.8,-77.9,-15437.6,84983.7,30798.2,2059.3,6.3,32.7,445993.3,461805.1,181492.7,186311.9,1403374.2,1301877.2,345001.8,350843.6,52.0,1.363985113,4.965750251,137565.5,141307.1,70.4,2698600.7,1356889.4,445993.3,440043.1,408217.6,100991.6,110010.8,45.1,1.347125907,2.951441814,43927.2,45004.9,82.2,974780.0,490131.3,95015.7,97599.7,397875.2,369099.4,96723.1,99468.8,51.2,4.787966956,7.926682464,40747.5,41924.9,72.7,777275.2,390823.5,-1707.4,-1869.1,95015.7,337611.1,313193.9,76051.3,84402.8,54.0,0.243518554,5.394451362,28732.3,30866.1,80.9,625618.5,314568.6,251159.3,232994.6,62789.8,62789.8,54.1,7.771966974,12.563988466,21430.4,22281.1,55.1,464498.8,233555.7,1.07796,-22083.1,0.0,-3651.7,66776.4,-32.7
2006-Q2,13030.1,11832.9,6718.1,6189.3,496134.4,201210.5,200960.3,26201.1,15123.1,13554.3,118007.4,30184.4,30284.0,84940.9,30184.4,30284.0,21262.5,11399.5,11618.8,72195.2,23618.6,23699.4,330663.5,137676.4,138340.2,21283.3,7341.3,7447.5,35790.6,20364.3,20867.4,44953.0,21839.1,21863.5,78171.2,28890.4,29264.1,78270.1,34597.1,34357.6,581976.9,233213.3,233233.8,2343050.5,2164265.8,581976.9,585762.6,50.0,0.250768951,2.456332603,233213.3,233233.8,78.2,4690284.3,2358332.2,581976.9,565065.4,567446.1,105900.3,-1392.2,-16911.5,85842.5,31768.3,2380.8,16.8,91.6,461545.8,469011.2,186530.5,188129.9,1432316.6,1323024.8,355817.1,358079.2,52.4,1.27323425,5.766987324,141633.7,143106.2,71.3,2732960.2,1374165.7,461545.8,449578.5,415273.7,105728.7,112394.6,46.1,0.041867904,2.421706942,44896.8,45023.7,82.2,975188.1,490336.5,107400.9,102875.6,403508.1,372718.7,100732.6,100877.0,52.2,-0.458245458,4.821406198,41478.4,41732.8,72.4,773713.4,389032.5,6668.4,1998.6,107400.9,314178.2,290205.1,79741.8,78544.6,53.2,-5.586246284,-1.93890445,29194.0,29141.8,76.4,590669.9,296996.0,266846.6,246485.0,66711.6,66711.6,55.8,3.013298255,13.556268202,22475.9,22952.5,56.8,478495.6,240593.4,1.08261,10315.6,0.0,580.3,96248.3,-91.6
2006-Q3,22050.1,15953.7,9450.0,8866.9,527889.9,208349.8,204403.2,28661.9,14658.9,14139.4,126291.7,32549.5,30813.7,89552.9,32549.5,30813.7,23379.6,12268.6,11772.5,76925.0,24538.7,24029.6,349556.7,141423.5,140161.9,22996.4,7729.6,7761.8,37177.2,21030.1,20772.3,46213.2,22357.5,22312.7,83917.0,29964.4,29676.3,82327.9,34584.5,34512.6,617847.7,241316.2,237035.1,2450088.4,2212238.1,617847.7,612522.1,51.4,1.629846101,4.926066006,241316.2,237035.1,79.5,4766728.7,2396769.4,617847.7,605837.7,608378.3,127769.0,12660.3,-12010.0,89957.8,32743.4,2540.5,-1.7,81.3,480609.3,483562.1,190697.8,190138.4,1473123.2,1330115.0,368733.9,368280.8,53.4,1.034413614,5.216605601,145156.0,144586.6,72.0,2761230.3,1388380.3,480609.3,466601.4,421304.6,111875.4,116650.4,47.3,1.173009158,2.553782856,45541.8,45551.8,83.2,986627.2,496088.2,115188.4,110363.6,421212.9,380322.3,108368.1,105303.2,53.7,1.284962674,5.48160758,43698.1,42269.0,73.3,783655.3,394031.5,6820.2,5060.3,115188.4,370045.9,334122.5,98607.9,92511.5,54.9,14.119485167,10.625570437,34770.4,33256.5,87.1,674069.4,338930.3,306231.2,276502.8,76557.8,76557.8,60.2,6.261007598,22.449147064,25320.4,24389.6,60.3,508454.2,255657.0,1.10752,25336.1,0.0,1273.7,69600.7,-81.3
2006-Q4,16880.5,15822.7,6920.4,7118.7,555979.0,208171.9,207360.5,22365.7,10276.3,14211.7,126512.1,32988.0,31855.5,91831.3,32988.0,31855.5,23738.5,12284.9,12043.5,81501.4,25435.6,24675.1,383362.7,144090.3,141361.8,25192.4,7954.0,7592.0,41052.7,20747.5,20133.3,47640.8,22736.4,22649.0,88037.6,31064.1,30043.9,99937.8,34559.6,34789.5,655354.9,240693.9,239848.4,2538999.7,2244371.5,655354.9,634749.9,52.6,1.186842045,4.852043923,240693.9,239848.4,80.4,4823302.3,2425215.2,655354.9,639420.4,641766.7,114966.4,3456.9,-15934.5,99375.9,32347.1,2346.3,118.6,46.0,526800.3,500570.2,199509.0,193892.2,1516048.1,1340124.3,386662.8,379012.0,54.1,1.440032626,5.210009952,151062.9,146668.7,73.0,2800993.0,1408373.4,526800.3,478709.7,423159.7,140137.5,119677.4,46.8,3.669996807,6.343507753,48446.0,47223.6,86.3,1022836.4,514294.6,111674.1,118440.1,436098.0,385492.8,108849.8,109024.5,54.2,2.756230271,8.560001735,43531.6,43434.0,75.3,805254.7,404891.9,2824.3,9415.6,111674.1,363532.6,321347.9,91941.0,90883.1,55.4,-2.735822154,5.051991682,32255.9,32346.7,84.8,655628.1,329657.8,300241.9,265401.5,75060.5,75060.5,57.1,3.437235485,22.025314721,25335.5,25227.9,62.4,525931.0,264444.5,1.13127,44853.2,0.0,1797.7,64521.2,-46.0
2007-Q1,9090.9,18217.4,4744.1,6269.8,538861.3,205182.3,211377.4,34346.0,15721.6,13984.0,117240.4,29024.5,31741.9,84400.4,29024.5,31741.9,23803.4,12049.4,12638.7,78774.9,24044.0,25317.9,363471.6,141602.1,144990.4,22182.9,7653.1,7899.7,42874.4,21989.2,22376.6,48637.8,22919.5,23030.7,84981.3,29345.3,30468.2,86020.3,35012.7,35214.7,631423.0,237982.4,244618.0,2624048.3,2311700.9,631423.0,656012.1,53.3,1.988596275,5.14403439,237982.4,244618.0,82.0,4919218.3,2473443.0,631423.0,617096.7,619085.6,119597.9,-3200.1,-14326.3,92561.7,32550.1,1988.9,0.0,46.4,499487.8,516747.2,192143.2,197229.0,1566042.8,1379632.6,384998.9,391510.7,54.5,2.497947636,6.386998093,146309.7,150332.4,74.9,2870960.3,1443553.9,499487.8,491674.4,433149.1,114488.9,122918.6,48.4,-0.692279299,4.203560503,45833.6,46896.7,85.7,1015755.5,510734.2,122844.4,123807.9,451014.3,397328.9,109266.9,112753.6,53.9,3.97263845,7.715323986,43681.3,45159.5,78.3,837244.5,420976.8,13577.4,11054.3,122844.4,376800.3,331948.8,85073.6,94200.1,56.4,1.899181297,6.787073123,30322.2,32961.0,86.4,668079.6,335918.6,303930.8,267753.1,75982.7,75982.7,54.6,5.8003656,19.792959825,25578.0,26691.2,66.0,556436.9,279783.3,1.13512,42447.3,0.0,-442.5,83615.3,-46.4
2007-Q2,12064.6,10273.6,6514.1,5538.6,574064.6,214078.1,213768.9,32718.0,15213.7,13696.5,129492.5,32752.1,32899.4,95963.6,32752.1,32899.4,25939.5,12795.8,12987.4,86317.1,25568.2,25686.8,385914.6,145924.7,146577.8,24197.5,7845.9,7966.8,44553.0,22831.1,23157.3,50965.2,23364.8,23385.2,88038.9,30027.3,30394.2,91842.9,35420.4,35191.2,670654.7,248459.0,248438.0,2698571.5,2365447.8,670654.7,674642.9,54.0,1.561620969,6.518869427,248459.0,248438.0,83.3,4996037.8,2512068.8,670654.7,655952.6,657866.2,133459.8,-490.4,-14702.1,96590.1,34105.2,1913.6,0.0,233.6,524406.4,532140.3,198237.8,199910.5,1608849.3,1410245.8,400751.2,402212.3,55.5,1.031545124,6.133104941,150376.7,151883.1,75.6,2900575.5,1458444.8,524406.4,508593.4,445810.3,123655.2,127148.3,48.9,2.411152368,6.671406037,47861.1,48027.4,87.7,1040246.9,523048.8,134183.7,129786.8,476179.5,417397.8,119167.0,119044.9,54.8,3.809505866,12.333508774,46636.1,46879.9,81.3,869139.4,437013.9,15016.8,10742.0,134183.8,351174.5,307824.0,89584.6,87793.6,53.1,-1.005050868,11.968653462,32942.5,32629.7,85.5,661365.1,332542.4,310080.1,271802.4,77520.0,77520.0,54.9,1.498231931,18.031106916,26428.4,27091.1,67.0,564773.6,283975.1,1.14083,63854.8,0.0,5221.8,89484.5,-233.6
2007-Q3,9894.6,3656.9,4952.4,4419.1,589524.2,220336.7,216268.7,29821.2,15344.9,14729.1,138695.4,35002.7,33290.4,104394.2,35002.7,33290.4,28016.2,13548.6,12993.0,92864.1,26431.5,25833.8,392991.3,149023.8,147761.2,25601.1,8029.1,8059.5,41054.3,23926.5,23828.6,51329.9,23612.7,23570.4,90475.4,30806.5,30502.4,91666.6,35305.7,35239.1,691845.9,255482.1,250997.1,2743772.0,2406897.0,691845.9,685943.0,54.4,1.030095501,5.890267119,255482.1,250997.1,84.2,5047501.8,2537945.5,691845.9,678400.3,680309.9,144824.5,-1575.6,-13445.7,102321.7,34884.0,1909.6,0.0,65.8,535485.4,538304.7,201324.7,200614.4,1634344.5,1433682.8,410354.1,408586.1,56.0,0.632240374,5.710636071,153563.7,152843.4,76.1,2918914.1,1467665.6,535485.4,520280.7,456401.7,125131.3,130070.2,50.3,-0.533844686,4.871790696,47761.0,47771.0,87.3,1034693.6,520256.6,146465.9,139737.3,497893.0,436762.7,129920.7,124473.3,55.7,2.786906301,13.999290082,49916.1,48186.4,83.5,893361.5,449193.1,16545.2,15264.0,146465.9,358276.5,314288.0,95806.7,89569.1,52.9,2.380193598,0.45061456,35179.4,33406.4,87.5,677106.9,340457.6,343648.7,301456.2,85912.2,85912.2,56.9,6.999131667,18.850989984,30227.0,28987.3,71.7,604302.9,303850.9,1.13996,76625.9,0.0,3892.5,127728.6,-65.8
2007-Q4,6020.1,4922.1,3403.0,3412.3,617078.2,220486.8,219050.7,23266.5,10707.8,14733.3,137771.6,34704.3,33581.2,100274.9,34704.3,33581.2,28112.2,13299.3,13041.7,98734.2,27369.0,26575.5,427927.9,153098.4,150236.6,30380.7,8681.9,8292.6,41694.1,25468.6,24952.0,53264.9,23728.8,23643.9,96273.6,31934.9,30813.1,107580.4,34970.4,35147.8,726339.3,256675.3,254885.2,2814660.0,2459871.0,726339.3,703665.0,54.9,1.549056439,6.269318171,256675.3,254885.2,85.5,5125690.5,2577259.7,726339.3,711032.7,712908.5,128233.0,-7281.4,-15306.6,109261.1,35832.3,1875.8,0.0,129.2,584675.5,556862.9,210653.4,204811.0,1705787.5,1490772.3,432651.7,426446.9,56.8,2.90417688,7.236420481,161858.2,157282.2,78.3,3003684.6,1510289.2,584675.5,540647.8,472498.9,152023.7,135161.9,52.5,-0.507048366,0.646323149,48795.2,47528.8,86.8,1029447.2,517618.6,135643.7,145805.8,533041.3,465851.2,131177.4,133260.3,58.3,2.257392284,13.445871801,49476.0,49274.1,85.4,913528.2,459333.1,4466.3,12545.5,135643.7,363939.9,318065.1,92082.9,90985.0,53.8,-0.096042954,3.176874615,34225.8,33374.3,87.5,676456.6,340130.6,344251.3,300858.3,86062.8,86062.8,55.1,3.362525524,18.765147078,30822.8,29962.0,74.1,624622.7,314067.9,1.14423,15494.9,0.0,-8671.7,127196.7,-129.2
