country,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
2017-Q2,-1540.1,-1399.1,-1369.0,-1221.8,37075.2,37075.2,29381.1,29381.1,6207.3,6748.6,4133.3,4493.8,7776.7,7801.2,6652.1,6693.4,5884.9,5950.5,5119.9,5216.1,2880.4,2880.4,2354.0,2340.2,6918.3,6871.3,5791.2,5772.3,20210.8,20435.5,16241.6,16411.6,8441.8,8441.8,6941.0,6941.0,4850.8,5122.3,3509.4,3698.3,40089.2,40835.0,31463.4,31979.8,163339.9,7946097.4,40089.2,40835.0,106.0,2.0471,6.65711,115.1,31463.4,31979.8,154089.5,8010888.6,2961.2,3891.9,1912.6,2496.4,582.0,758.3,28436.7,28560.7,21265.3,21348.3,96520.3,4695483.0,23588.6,24130.1,106.6,2.45998,8.03313,115.2,17632.2,17973.2,90527.5,4706396.3,19392.5,943396.8,4848.1,4848.1,105.9,34.70281,21.53475,130.2,3633.1,3633.1,18306.8,951741.9,12610.5,12457.2,10808.7,10751.1,45097.8,2193901.9,11251.6,11274.5,103.4,0.89262,1.16607,112.4,9637.1,9603.3,43621.7,2267830.9,544.7,544.7,478.4,478.4,1358.9,1358.9,1171.6,1171.6,814.2,814.2,693.2,693.2,30904.6,1503433.5,7585.2,7726.1,105.1,1.2955,3.86538,107.6,6269.3,6416.5,29395.7,1528237.7,36500.9,1775684.0,9125.2,9125.2,98.8,16.02312,21.73479,120.4,7638.3,7638.3,36952.6,1921111.3,20.55599,7925.7,1396.2,1436.7,1451.5,1513.7,9190.4
2017-Q3,-927.9,-873.0,-856.2,-837.6,37738.0,37738.0,29466.7,29466.7,5511.6,7013.3,3489.6,4562.4,8133.8,8271.1,6924.9,7034.1,6385.6,6379.7,5534.2,5515.6,2812.6,2812.6,2266.5,2379.0,6759.5,7095.0,5579.7,5854.1,21280.0,21480.4,16785.7,17004.0,9148.6,9148.6,7408.3,7408.3,5371.9,5236.8,3797.7,3741.6,41572.5,42030.8,31972.0,32511.0,168123.3,8109844.8,41572.5,42030.8,107.3,1.66081,5.99967,117.0,31972.0,32511.0,156648.6,8143933.9,3836.0,4065.9,2356.6,2560.3,1104.8,1002.0,28806.0,29150.4,21073.2,21321.5,98107.1,4732441.5,23763.1,24526.8,108.0,0.33881,4.82955,115.6,17389.5,18034.0,90834.3,4722342.2,20171.6,973027.0,5042.9,5042.9,108.7,1.39193,7.33875,132.0,3683.6,3683.6,18561.6,964989.5,12589.6,12893.4,10752.9,11119.7,47084.8,2271253.4,11410.9,11771.2,102.8,4.94992,7.30838,118.0,9725.4,10078.7,45781.0,2380086.6,591.1,591.1,517.1,517.1,1178.7,1178.7,1027.5,1027.5,587.6,587.6,510.4,510.4,31610.1,1524793.4,7847.6,7902.5,107.5,0.03012,4.58592,107.6,6399.9,6418.4,29404.5,1528698.1,35102.2,1693241.9,8775.5,8775.5,100.0,-5.00429,10.56971,114.3,7256.0,7256.0,35103.4,1824973.3,20.73076,6251.8,1692.4,971.9,1512.4,1035.1,7170.6
2017-Q4,-1528.3,-1586.8,-1286.5,-1237.6,39915.7,39915.7,30328.0,30328.0,9149.4,7216.3,5812.2,4626.9,8120.7,8466.6,6836.4,7131.9,6253.4,6558.2,5375.2,5617.4,3064.0,3064.0,2439.9,2420.0,7091.6,7320.3,5786.4,5968.9,19581.7,19620.3,15239.4,15279.4,6824.9,6824.9,5501.2,5501.2,5665.1,5475.1,3951.9,3809.3,43391.9,43268.5,32849.9,33119.8,173073.8,8329921.8,43391.9,43268.5,108.5,1.87259,6.53205,119.2,32849.9,33119.8,159582.0,8296436.6,4107.9,4248.8,2386.2,2627.5,1042.4,882.0,30655.4,30050.7,22120.3,21780.2,101481.1,4884212.1,26207.8,25370.3,109.6,1.96254,4.35368,117.8,18920.4,18388.0,92616.9,4815020.1,17790.4,856238.1,4447.6,4447.6,110.3,-13.13302,10.42589,114.7,3199.9,3199.9,16123.9,838257.3,13222.4,13399.2,11134.1,11328.1,48754.4,2346513.4,12098.9,12188.6,104.1,2.31423,8.86264,120.7,10196.4,10311.9,46840.5,2435167.4,578.8,578.8,502.2,502.2,1123.5,1123.5,937.6,937.6,544.7,544.7,435.4,435.4,32453.9,1561981.5,8172.0,8113.5,108.7,1.51533,4.50097,109.2,6466.8,6515.7,29850.1,1551863.0,38801.2,1867474.9,9700.3,9700.3,103.4,6.85299,14.09341,122.2,7753.3,7753.3,37509.0,1950038.5,20.77736,11395.4,1587.0,2270.0,1317.5,1955.4,11659.6
2018-Q1,-1402.5,-1539.7,-1251.0,-1465.6,40327.8,40327.8,31166.0,31166.0,7430.1,7320.1,4965.1,4717.1,9253.4,8745.6,7703.4,7257.4,7142.4,6777.8,6064.9,5745.1,3247.2,3247.2,2582.7,2503.9,8019.8,7502.7,6526.9,6088.9,20397.1,19933.6,15914.8,15486.5,6856.7,6856.7,5521.5,5521.5,5520.6,5574.2,3866.4,3876.1,45846.9,44766.2,35160.6,33835.2,179064.7,8584031.4,45846.9,44766.2,109.8,2.16028,7.96765,121.7,35160.6,33835.2,163029.4,8475662.9,,,,,1858.6,1792.1,30864.6,31000.9,22296.9,22305.7,105337.6,5049688.7,26802.0,26334.4,110.6,2.85047,7.81276,121.2,19365.1,18912.1,95256.9,4952271.0,16250.3,779011.3,4062.6,4062.6,110.0,-8.37638,8.70317,105.1,2931.8,2931.8,14773.3,768041.6,14526.1,14198.9,12322.6,11819.2,51687.1,2477782.8,13394.5,12921.8,105.0,5.09056,13.85216,126.8,11271.8,10836.9,49224.9,2559131.0,661.1,661.1,566.7,566.7,1131.6,1131.6,1050.7,1050.7,470.4,470.4,484.1,484.1,33492.3,1605557.8,8510.4,8373.1,109.6,2.35996,5.28892,111.8,6884.1,6669.5,30554.5,1588486.2,39651.2,1900807.1,9912.8,9912.8,100.7,4.92457,23.56982,128.2,8135.1,8135.1,39356.2,2046069.5,20.86021,11948.7,2329.0,2326.0,2276.1,2053.4,12575.9
2018-Q2,-1846.2,-1671.8,-1156.4,-993.1,41705.8,41705.8,31491.1,31491.1,6834.5,7374.9,4348.5,4686.7,8809.1,8887.3,7228.9,7318.2,6743.5,6860.2,5643.6,5789.5,3259.3,3259.3,2508.9,2512.3,7781.6,7714.2,6255.1,6222.2,22802.8,22975.0,17404.7,17553.4,9497.8,9497.8,7370.3,7370.3,5523.5,5763.1,3779.2,3960.8,45655.9,45784.9,33841.4,34278.3,183139.4,8788831.7,45655.9,45784.9,110.9,1.30956,7.18732,123.3,33841.4,34278.3,165164.4,8586656.9,,,,,1111.7,328.2,31859.4,31860.5,22680.3,22757.4,107971.6,5181538.3,26439.2,26992.9,112.0,1.19161,6.47813,122.6,18822.7,19137.5,96392.0,5011282.9,21680.7,1040452.5,5420.2,5420.2,111.5,31.57301,6.17747,138.3,3857.5,3857.5,19437.7,1010535.5,14531.0,14378.2,11989.4,11892.0,52248.9,2507416.8,13230.3,13062.2,106.7,-0.52506,12.25237,126.2,10887.7,10780.0,48966.4,2545693.9,764.4,764.4,637.2,637.2,1300.7,1300.7,1101.7,1101.7,536.3,536.3,464.5,464.5,35512.5,1704237.6,8703.7,8878.1,110.3,5.4071,9.56262,117.9,6866.8,7030.1,32206.7,1674377.4,42199.8,2025163.4,10550.0,10550.0,108.7,-1.37622,5.03874,126.4,8023.2,8023.2,38814.5,2017911.0,20.83774,7925.6,1648.0,1217.0,792.7,859.2,6976.1
2018-Q3,-2122.6,-2049.4,-1347.1,-1330.7,42082.0,42082.0,31287.9,31287.9,5896.3,7477.9,3657.4,4724.6,8994.3,9160.1,7268.1,7398.5,7024.6,7032.2,5822.3,5825.8,3155.5,3155.5,2387.3,2549.9,7567.2,7878.2,5974.7,6275.2,24035.9,24239.3,17975.1,18220.9,10396.3,10396.3,7922.2,7922.2,6072.4,5964.8,4078.3,4023.5,46531.8,46904.1,34047.2,34760.2,187616.5,8942289.9,46531.8,46904.1,112.0,1.40565,6.9183,125.1,34047.2,34760.2,167486.0,8707355.5,,,,,1177.7,467.1,32777.9,32764.8,22929.0,23153.9,111729.6,5325320.6,27097.6,27932.4,113.4,2.21816,8.47247,125.3,18964.5,19562.0,98530.2,5122441.0,22721.2,1082952.3,5680.3,5680.3,113.7,2.77201,7.62268,142.1,3964.4,3964.4,19976.5,1038547.6,14698.7,15144.3,11998.3,12508.7,54939.1,2618541.2,13304.5,13734.8,106.7,5.11688,12.43095,132.6,10836.2,11331.6,51472.0,2675954.1,796.3,796.3,657.4,657.4,1394.1,1394.1,1162.0,1162.0,597.8,597.8,504.6,504.6,37278.3,1776780.5,9246.4,9319.6,112.8,2.62333,12.40295,120.9,7198.1,7214.5,33051.5,1718301.8,45476.0,2167504.8,11369.0,11369.0,110.0,6.50728,17.76732,134.7,8545.2,8545.2,41340.3,2149222.2,20.98082,6424.3,1775.6,809.8,971.7,575.5,5796.1
2018-Q4,-2026.6,-2118.3,-1200.9,-1145.8,43843.4,43843.4,31963.5,31963.5,9529.4,7542.1,5921.1,4739.6,8910.5,9249.9,7161.0,7425.2,6833.2,7130.7,5630.3,5841.2,3465.6,3465.6,2604.6,2596.2,7907.6,8144.7,6202.9,6383.7,21937.9,21997.8,16276.7,16354.5,7727.7,7727.7,5879.9,5879.9,6302.6,6125.4,4193.9,4091.0,48677.0,47838.5,34929.7,35303.1,191353.9,9116361.6,48677.0,47838.5,112.5,1.56202,6.59234,127.0,34929.7,35303.1,170102.2,8843366.3,,,,,1204.8,-34.9,34051.0,33519.0,23720.6,23352.5,113426.0,5403769.0,29301.4,28356.5,113.5,1.41866,7.89386,127.1,20421.4,19839.5,99928.0,5195111.2,18998.5,905114.5,4749.6,4749.6,114.3,-16.77939,3.10506,118.3,3299.2,3299.2,16624.5,864285.6,15447.7,15561.6,12444.9,12612.4,56724.8,2702445.3,14076.4,14181.2,109.0,1.07532,11.06954,134.0,11365.4,11453.4,52025.5,2704729.2,774.6,774.6,635.7,635.7,1371.4,1371.4,1079.5,1079.5,596.7,596.7,443.8,443.8,38959.2,1856067.8,9831.5,9739.8,112.8,4.452,15.65458,126.3,7480.6,7535.7,34523.0,1794800.7,47432.4,2259744.7,11858.1,11858.1,112.9,1.59486,11.97211,136.8,8681.5,8681.5,41999.6,2183499.3,20.99016,10677.9,1801.5,1894.9,409.0,1221.1,9000.8
2019-Q1,-1023.4,-1179.1,-495.1,-729.8,43980.9,43980.9,32699.5,32699.5,7902.6,7767.8,4944.4,4720.5,9617.4,9034.1,7852.7,7368.9,7452.0,7030.2,6164.4,5804.2,3617.5,3617.5,2753.6,2596.0,8746.5,8265.7,6941.5,6493.1,22843.4,22407.9,17148.8,16676.5,7802.7,7802.7,6015.5,6015.5,6294.2,6339.4,4191.9,4168.0,48004.9,48342.1,37214.8,35691.5,193368.4,9217230.6,48004.9,48342.1,112.4,1.10015,5.48622,128.4,37214.8,35691.5,171973.6,8940656.7,,,,,-773.3,931.9,33908.6,34452.7,23805.0,23871.0,115755.7,5517692.8,29382.5,28938.9,113.2,2.34783,7.36657,130.1,20635.6,20305.3,102274.1,5317083.8,18104.7,862990.6,4526.2,4526.2,113.4,-3.93587,8.10202,113.6,3169.4,3169.4,15970.2,830268.5,15892.9,15486.2,12972.9,12392.3,56604.4,2698143.3,14518.1,14151.1,110.3,-1.36453,4.24719,132.2,11772.8,11297.1,51315.6,2667822.3,844.8,844.8,696.0,696.0,1374.9,1374.9,1200.1,1200.1,530.1,530.1,504.1,504.1,38901.8,1854320.1,9881.2,9725.5,113.9,-1.10527,11.73929,124.9,7687.2,7452.4,34141.4,1774963.2,43618.4,2079143.4,10904.6,10904.6,110.2,-5.75089,0.57961,128.9,8182.3,8182.3,39584.3,2057928.7,20.97901,7620.1,-243.2,1060.3,1436.1,953.5,7856.5
2019-Q2,-1857.5,-1679.9,-1705.1,-1545.7,45772.2,45772.2,33052.7,33052.7,7489.0,8143.8,4493.9,4842.5,8987.1,9100.1,7300.8,7407.6,6797.9,6935.2,5675.2,5841.6,3510.2,3510.2,2601.0,2621.1,8519.2,8647.4,6643.1,6603.6,25785.9,26137.8,18657.0,18872.0,10747.2,10747.2,8022.4,8022.4,6519.5,6743.1,3991.5,4246.0,50042.1,49540.8,35667.1,36082.9,198163.0,9347394.7,50042.1,49540.8,114.0,1.09663,5.26452,129.8,35667.1,36082.9,173859.5,9038702.9,,,,,522.1,35.4,35048.0,35550.3,24170.1,24332.1,119812.2,5651570.7,29369.1,29953.1,116.1,0.92211,7.08062,131.3,20244.2,20492.5,103217.2,5366113.0,22715.8,1071508.2,5678.9,5678.9,114.8,23.86834,1.77177,140.7,3925.9,3925.9,19782.0,1028439.8,16329.5,15920.9,13166.7,13022.0,59448.3,2804190.5,15360.4,14862.1,107.9,7.41526,12.56846,142.0,12331.8,12134.8,55120.8,2865648.3,487.3,487.3,396.1,396.1,969.1,969.1,834.9,834.9,481.8,481.8,438.9,438.9,37921.2,1788753.4,9302.6,9480.3,114.5,-2.99257,2.83501,121.2,7069.9,7229.4,33119.7,1721846.2,44640.7,2105709.6,11160.2,11160.2,105.2,7.24481,9.37161,138.3,8775.1,8775.1,42452.1,2207021.7,21.19981,2906.1,1003.9,239.2,474.3,679.3,5071.8
2019-Q3,-1322.1,-1256.1,-1294.1,-1295.4,44901.7,44901.7,32714.5,32714.5,6412.1,8350.5,3786.0,4893.1,8668.7,8858.5,7071.2,7229.8,6728.5,6747.3,5647.4,5672.9,3183.4,3183.4,2411.9,2605.0,8192.4,8790.8,6380.6,6700.2,26637.5,27147.3,19445.5,19696.6,11560.1,11560.1,8628.7,8628.7,6884.9,6796.3,4436.2,4367.7,49429.4,50352.9,35615.3,36408.5,201411.8,9442514.6,49429.4,50352.9,114.8,0.90235,4.74206,131.0,35615.3,36408.5,175428.3,9120263.7,,,,,-255.9,270.5,36071.1,36278.0,24543.5,24794.6,122531.7,5744486.8,29668.6,30632.9,117.5,1.06979,5.87763,132.7,20197.8,20711.8,104321.4,5423519.1,25609.9,1200633.1,6402.5,6402.5,117.0,10.69459,9.61723,155.8,4345.7,4345.7,21897.6,1138427.2,14936.3,15645.8,12095.4,12770.2,58815.8,2757379.5,13917.1,14703.9,108.0,-1.22417,5.7779,140.3,11258.8,11986.3,54446.0,2830567.9,482.4,482.4,394.1,394.1,1019.2,1019.2,836.6,836.6,536.8,536.8,442.4,442.4,37339.7,1750544.7,9268.9,9334.9,114.7,-1.72799,-1.52528,119.1,7105.8,7104.5,32547.4,1692092.9,42364.0,1986093.6,10591.0,10591.0,104.2,-4.2752,-1.70086,132.4,8399.9,8399.9,40637.2,2112667.0,21.33031,-521.2,280.9,-612.7,712.9,266.1,2853.0
2019-Q4,-1015.8,-1111.4,-953.7,-903.0,46869.1,46869.1,33048.9,33048.9,10967.2,8621.7,6124.6,4922.4,8506.2,8817.2,6945.2,7180.5,6510.2,6777.1,5465.8,5640.8,3341.9,3341.9,2570.1,2585.7,8599.7,8678.2,6636.9,6811.1,24053.8,23945.4,17409.0,17464.9,8371.0,8371.0,6204.9,6204.9,7083.1,6896.2,4567.2,4449.0,51830.0,51389.0,36076.3,36564.3,205556.1,9506062.2,51830.0,51389.0,116.7,0.42794,3.57248,131.6,36076.3,36564.3,176179.0,9159293.4,,,,,-328.6,-687.1,37939.8,36786.3,25323.1,24801.4,125882.6,5821513.5,32527.5,31470.6,118.7,1.65095,6.12012,134.9,21731.4,21053.7,106043.7,5513058.5,21649.1,1001175.0,5412.3,5412.3,119.6,-17.34957,8.8662,128.7,3591.7,3591.7,18098.5,940915.0,15234.6,15462.9,12394.0,12530.3,58590.5,2709550.3,14269.9,14647.6,110.2,-2.3849,2.15669,136.9,11641.4,11700.4,53147.5,2763061.9,466.7,466.7,381.5,381.5,964.7,964.7,752.6,752.6,498.0,498.0,371.2,371.2,38151.8,1764351.6,9633.5,9537.9,116.8,0.3359,-5.40584,119.5,7077.6,7128.3,32656.7,1697776.6,42597.5,1969946.5,10649.4,10649.4,109.6,-4.3879,-7.48954,126.6,8031.3,8031.3,38854.0,2019965.3,21.62369,3879.7,169.3,503.2,-316.0,740.0,5086.6
2020-Q1,-949.2,-1097.4,-952.3,-1161.2,47070.6,47070.6,33898.6,33898.6,9072.1,8824.3,5281.2,5027.7,9355.6,8741.6,7603.5,7102.8,7086.1,6663.1,5905.9,5538.9,3650.9,3650.9,2772.4,2543.5,9491.0,8686.0,7337.3,6883.1,24992.0,24238.8,18241.5,17719.4,8480.1,8480.1,6309.1,6309.1,7020.9,7072.7,4595.0,4527.2,52208.7,52227.4,38334.0,36636.9,208909.6,9544545.9,52208.7,52227.4,118.3,0.19849,2.64876,131.8,38334.0,36636.9,176528.7,9177473.2,,,,,372.4,1811.5,36881.4,37325.8,24597.7,24706.2,124134.3,5671376.2,31525.0,31033.6,117.6,-0.44964,3.21954,134.3,21043.6,20959.0,105566.9,5488269.4,21425.9,978894.0,5356.5,5356.5,119.6,-1.04774,12.13922,127.4,3554.1,3554.1,17908.9,931056.6,15904.1,15375.0,12877.2,12210.8,57198.0,2613229.6,14965.6,14299.5,109.7,-1.86147,1.64202,134.4,12072.2,11482.6,52158.2,2711628.4,508.0,508.0,412.2,412.2,938.4,938.4,805.0,805.0,430.4,430.4,392.8,392.8,36610.0,1672616.6,9300.6,9152.5,117.4,-4.54752,-8.6984,114.1,7013.1,6804.2,31171.7,1620569.9,40999.5,1873160.1,10249.9,10249.9,106.4,-0.82131,-2.6509,125.5,7965.4,7965.4,38534.9,2003375.2,21.88785,10541.0,802.8,2127.2,2204.2,1390.2,8258.0
2020-Q2,716.4,849.4,340.7,469.6,36527.2,36527.2,25659.1,25659.1,7908.3,8778.6,4652.8,5022.1,6029.9,6150.5,5039.3,5185.8,4335.6,4455.7,3634.5,3816.8,1696.7,1696.7,1314.4,1323.5,4450.2,4814.3,3451.0,3438.2,20892.4,21585.5,14652.6,14828.6,10184.2,10184.2,7617.9,7617.9,6258.0,6587.0,3583.7,3772.5,38888.2,38376.2,26954.2,27355.9,153504.6,7089441.5,38888.2,38376.2,116.5,-25.33246,-24.1861,98.4,26954.2,27355.9,131809.6,6852593.2,,,,,760.9,360.7,29008.0,31092.6,19371.4,19687.6,90346.5,4172554.8,22119.4,22586.6,118.6,-27.82049,-26.17737,96.9,14945.2,15128.1,76197.7,3961405.9,27554.2,1272558.8,6888.5,6888.5,123.5,24.53698,12.74454,158.6,4426.2,4426.2,22303.2,1159509.7,8403.0,8070.1,6881.3,6808.9,30585.6,1412561.6,8036.6,7646.4,103.9,-43.57443,-46.60713,75.8,6584.6,6479.1,29430.6,1530051.9,327.7,327.7,266.1,266.1,366.4,366.4,296.7,296.7,38.7,38.7,30.6,30.6,30372.4,1402717.9,7460.1,7593.1,117.3,-16.90181,-21.78951,94.8,5525.2,5654.1,25903.1,1346664.3,26974.7,1245797.2,6743.7,6743.7,107.5,-34.91155,-40.9174,81.7,5184.5,5184.5,25081.8,1303965.9,21.65257,1620.6,799.7,77.5,391.3,586.7,3057.0
2020-Q3,434.7,501.3,65.0,68.1,42542.0,42542.0,30322.8,30322.8,6878.7,8976.9,3901.1,5068.9,8449.9,8682.8,6961.5,7144.9,6685.6,6737.2,5562.3,5632.8,2901.2,2901.2,2237.7,2416.3,7057.7,8093.9,5352.3,5633.3,24312.2,25307.3,17222.6,17554.9,10680.5,10680.5,7843.3,7843.3,6574.1,6532.9,4027.0,4078.3,47260.2,48188.5,32967.2,33937.4,192754.0,8870044.6,47260.2,48188.5,117.9,24.05909,-6.78708,122.1,32967.2,33937.4,163521.8,8501264.5,,,,,485.6,512.2,32538.8,34042.0,21264.4,21729.4,113045.9,5202084.7,27221.4,28261.5,122.2,21.39833,-11.32915,117.7,17938.6,18365.3,92502.7,4809080.6,21269.7,978779.0,5317.4,5317.4,126.9,-24.86032,-23.4688,119.2,3325.8,3325.8,16758.5,871251.9,13801.1,14498.9,11125.5,11919.1,54721.8,2518158.8,12696.3,13680.5,107.6,72.80825,-6.58921,131.0,10295.7,11196.5,50858.4,2644056.0,505.3,505.3,407.3,407.3,1104.8,1104.8,829.8,829.8,599.6,599.6,422.5,422.5,37211.9,1712398.6,9236.4,9303.0,116.6,23.18297,-1.96395,116.8,6961.8,6964.9,31908.2,1658861.1,35206.7,1620120.1,8801.7,8801.7,105.5,33.02647,-17.89431,108.7,6896.8,6896.8,33365.4,1734619.9,21.73089,1711.2,1085.1,-77.5,934.7,574.4,4859.4
2020-Q4,-814.9,-869.9,-803.0,-728.7,48889.4,48889.4,33392.7,33392.7,11841.6,9136.2,6401.9,5138.5,8759.7,9107.0,7055.2,7299.0,6813.6,7120.3,5558.8,5738.5,3664.4,3664.4,2736.7,2815.8,8172.9,7902.2,6112.5,6272.8,24623.8,24155.6,17198.9,17243.6,9199.9,9199.9,6618.7,6618.7,7250.9,7053.6,4467.7,4352.1,54549.2,54880.0,36242.7,36848.7,219520.1,9676061.9,54549.2,54880.0,123.6,8.57818,0.77762,132.6,36242.7,36848.7,177549.0,9230518.2,,,,,663.4,-392.0,38538.8,36569.0,24677.3,24097.6,127443.3,5617480.5,32732.2,31860.8,123.1,11.88582,-2.4012,131.7,21121.9,20548.2,103497.4,5380679.1,23226.4,1023780.8,5806.6,5806.6,129.6,6.90498,-1.01,127.4,3555.5,3555.5,17915.7,931411.7,16161.9,16443.4,12760.4,12910.5,63213.4,2786334.7,15070.1,15803.3,116.1,7.01396,2.40484,140.2,11942.4,11981.8,54425.6,2829509.1,514.9,514.9,407.0,407.0,1091.7,1091.7,817.9,817.9,576.8,576.8,410.9,410.9,38093.6,1679097.8,9578.4,9523.4,120.4,-0.88001,-3.15199,115.7,6829.4,6903.7,31627.4,1644262.9,41573.0,1832466.1,10393.3,10393.3,112.6,10.66534,-4.96753,120.3,7632.4,7632.4,36924.0,1919623.0,22.68692,9116.4,1240.2,1764.2,18.9,1084.9,7006.9
2021-Q1,-1411.7,-1556.3,-1317.1,-1523.5,51193.1,51193.1,35159.6,35159.6,9536.7,9273.5,5445.0,5171.3,10383.9,9683.0,8023.7,7450.0,8022.5,7544.3,6315.0,5882.6,4558.3,4558.3,3175.1,2908.3,9734.0,8604.3,7168.1,6739.6,26714.3,25494.1,18515.8,17962.8,9443.3,9443.3,6648.3,6648.3,7537.0,7446.5,4699.5,4574.9,56759.1,56012.0,38963.4,36985.4,224048.2,9815181.5,56759.1,56012.0,125.7,0.37114,0.95128,133.1,38963.4,36985.4,178208.0,9264776.3,,,,,-1544.9,-542.1,40270.8,38652.8,26164.1,25962.7,131893.4,5778030.6,33609.3,32973.3,121.4,4.9646,2.9069,138.2,21604.1,21568.3,108635.6,5647808.1,26646.2,1167327.9,6661.6,6661.6,116.0,28.25238,28.3013,163.4,4560.0,4560.0,22977.3,1194557.6,19444.8,18798.3,14658.5,13787.1,65474.2,2868318.4,17695.8,16368.6,114.9,4.72276,9.2753,146.8,13382.3,12547.7,56996.0,2963140.1,606.3,606.3,462.4,462.4,1749.0,1749.0,1276.2,1276.2,1142.7,1142.7,813.8,813.8,41728.9,1828072.2,10576.9,10432.2,122.7,7.49547,9.06707,124.4,7627.4,7421.1,33998.0,1767508.2,47954.1,2100791.0,11988.5,11988.5,110.8,17.1927,12.2934,141.0,8944.6,8944.6,43272.2,2249658.0,22.8267,6259.6,-402.2,958.6,271.7,-629.4,-1126.8
2021-Q2,-524.3,-335.2,-620.8,-433.7,46199.5,46199.5,30475.2,30475.2,8787.4,9540.8,4862.9,5240.7,9460.9,9702.5,7073.1,7382.3,7183.1,7429.7,5438.2,5801.0,3358.8,3358.8,2212.6,2223.1,6396.9,7258.6,4635.3,4624.8,24592.4,25939.7,16326.6,16486.7,11265.0,11265.0,7899.3,7899.3,6930.5,7416.2,3792.1,3962.6,51228.8,50763.0,32380.2,32690.9,203051.8,8807949.4,51228.8,50763.0,128.9,-11.61151,19.50214,117.6,32380.2,32690.9,157515.3,8188995.5,,,,,1465.5,168.6,35598.7,39766.1,22050.8,22658.7,116716.4,5062905.8,28573.0,29179.1,127.9,-15.97284,19.79819,116.1,17836.1,18123.2,91283.4,4745692.8,28102.6,1219031.7,7025.7,7025.7,132.3,-7.57149,-4.7777,151.1,4214.7,4214.7,21237.6,1104111.8,14688.8,14113.3,10781.6,10646.4,52218.5,2265124.2,13924.9,13054.6,114.7,-20.12945,54.67948,117.3,10223.3,10021.9,45523.0,2366676.4,519.9,519.9,388.2,388.2,763.9,763.9,558.3,558.3,244.0,244.0,170.1,170.1,45222.7,1961660.7,11116.6,11305.7,125.4,6.08927,39.24306,132.0,7685.9,7873.0,36068.3,1875136.5,46563.6,2019827.4,11640.9,11640.9,115.9,-7.13107,60.22146,130.9,8306.7,8306.7,40186.4,2089233.3,23.05325,7355.2,1709.6,1318.9,338.7,376.6,3589.5
2021-Q3,-1541.1,-1477.3,-1370.4,-1370.9,49696.8,49696.8,32887.4,32887.4,7424.9,9695.3,4076.4,5291.1,10046.6,10322.2,7431.3,7599.0,7878.5,7934.3,5867.7,5947.5,3719.2,3719.2,2405.3,2520.6,8162.4,9578.5,5791.1,6101.2,28506.1,29817.8,18974.4,19397.4,12259.7,12259.7,8454.7,8454.7,8084.0,7979.6,4728.6,4841.5,55540.0,56490.6,35734.5,36838.2,225962.6,10068347.1,55540.0,56490.6,127.3,12.6866,8.54739,132.6,35734.5,36838.2,177498.7,9227900.5,,,,,1032.4,960.9,37988.7,41087.2,23099.6,23685.0,132627.5,5909558.6,31828.3,33156.9,132.1,9.97489,8.52533,127.7,19483.5,19931.0,100388.8,5219070.5,24641.3,1097958.4,6160.3,6160.3,135.2,-14.20146,8.72994,129.6,3616.2,3616.2,18221.5,947311.7,18060.0,18712.4,13044.4,14041.6,67153.9,2992216.3,15792.1,16788.5,118.0,25.01806,11.90281,146.6,11429.1,12529.2,56912.0,2958772.9,564.2,564.2,418.4,418.4,2268.0,2268.0,1615.4,1615.4,1703.8,1703.8,1196.9,1196.9,48306.3,2152411.6,12012.8,12076.6,126.6,5.7738,19.56415,139.6,8328.0,8327.6,38150.8,1983403.1,54215.3,2415704.7,13553.8,13553.8,115.5,16.7546,40.62309,152.8,9698.5,9698.5,46919.5,2439276.0,22.44287,7448.9,2736.1,1298.0,2157.8,1714.4,10745.0
