country,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN
2008-Q3,-6753.6,14079.0,-9420.0,5766.1,,,,,,,,,,,,,,,,,,,,,,,,,,,1460941.9,1605665.9,5586134.0,2013801.9,1460941.9,1396533.5,89.8,69.9,1.339662264,6.035389658,69.3,1605665.9,1556011.7,7986674.1,1834613.8,,,12277.0,-1115.4,927522.5,915581.9,89.3,1027882.1,1024811.5,,,790024.9,876497.5,3166087.1,1141374.7,805861.8,791521.8,88.8,66.8,1.272558689,5.375628436,71.6,893414.1,891067.2,4738980.0,1088588.1,15836.8,16916.5,,,486217.5,175281.5,121660.7,121554.4,88.0,60.7,5.896988339,13.678674827,71.2,134468.0,138115.0,800655.8,183918.1,,,527896.0,483718.9,85.1,588319.2,568739.3,1763762.3,635836.5,460231.4,440940.6,91.4,70.4,0.823665822,11.310152335,66.3,498976.5,482409.8,2506707.7,575814.2,,,,,,,,,,,,,,,,,67664.6,18829.7,89342.7,56632.9,67664.6,18829.7,89342.7,56632.9,1595544.8,575194.1,398886.2,398886.2,108.7,89.3,-2.035810362,8.635889881,73.2,376516.2,367023.7,1786346.2,410340.5,365311.7,365311.7,342712.8,333974.9,33574.5,34557.1,33803.4,33561.3,1539228.6,554892.1,405639.8,384807.2,106.5,82.9,-3.20265934,5.455466461,77.6,385936.2,361257.6,1857641.8,426717.7,348542.1,328762.9,329035.8,306620.2,57097.7,58950.0,56900.4,58472.9,2773.92434,,,113751.0,12277.0,9608.0,-1115.4,-17979.3,11626.2
2008-Q4,8213.7,-2580.7,10347.2,12176.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1413661.3,1545541.2,5720611.7,2020475.3,1413661.3,1430152.9,91.8,71.5,0.14003075,5.272197325,69.4,1545541.2,1558190.6,7997857.9,1837182.8,,,-15359.1,-13585.1,977777.6,929719.8,90.4,1082376.3,1028834.8,,,799200.8,881948.6,3242143.1,1145099.5,816132.9,810535.8,89.8,67.6,1.241266432,5.156877489,72.5,899938.1,902127.7,4797803.3,1102100.3,16932.1,17989.5,,,480240.0,169617.0,161644.8,120060.0,91.0,62.8,-4.439217386,7.007779803,68.1,182438.2,131983.8,765112.9,175753.6,,,443029.1,475440.3,98.1,466402.8,484708.7,1825319.8,644688.6,466811.2,456329.9,93.1,71.7,1.555589172,8.741858179,67.3,497538.4,489914.1,2545701.7,584771.5,,,,,,,,,,,,,,,,,-23782.0,13624.4,-31135.6,22576.4,-23782.0,13624.4,-31135.6,22576.4,1540226.0,543995.8,385056.5,385056.5,108.2,89.0,-3.081340546,2.680608298,71.0,368431.1,355714.4,1731302.8,397696.5,344332.8,344332.8,332391.8,322092.1,40723.7,36438.2,36039.3,33381.0,1550548.9,547641.7,376842.8,387637.2,112.8,87.8,-4.905075315,-1.626110637,73.8,358084.0,343537.6,1766523.1,405786.9,312054.7,324325.2,300682.2,291201.0,64788.2,58742.6,57401.8,51532.1,2831.31985,,,183231.8,-15359.1,32183.6,-13585.1,-588.1,-75539.9
2009-Q1,36355.7,20366.0,21449.1,16702.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1395989.3,1548190.9,5770275.0,2048900.3,1395989.3,1442568.8,91.3,71.2,1.362453633,4.37599091,70.3,1548190.9,1579420.3,8106825.0,1862213.6,,,-11792.0,29246.2,922553.9,968793.5,91.1,1017755.5,1063266.5,,,808241.0,890509.8,3315378.7,1177219.5,826797.6,828844.7,90.8,68.3,1.137890931,5.212445363,73.3,910154.6,912392.9,4852397.1,1114641.0,18556.7,19644.8,,,556025.7,197432.7,95756.3,139006.4,92.4,63.8,13.944994062,12.074581069,77.6,107600.9,150388.9,871807.9,200262.4,,,448871.7,458701.1,94.3,479740.1,486241.9,1892354.3,671934.2,455420.1,473088.6,95.6,73.6,1.047481006,5.723204307,68.0,486647.2,495045.9,2572367.5,590896.9,,,,,,,,,,,,,,,,,-6548.4,8191.5,-6907.1,-21001.7,-6548.4,8191.5,-6907.1,-21001.7,1281971.8,455200.5,320492.9,320492.9,94.1,77.3,-4.244140994,-10.295307215,68.0,316107.6,340617.4,1657823.9,380817.7,286301.4,286301.4,285296.0,308151.8,34191.6,34617.0,30811.7,31465.7,1200507.9,426274.5,284137.2,300127.0,92.7,72.1,-5.711990337,-13.806086271,69.5,294658.5,323914.8,1665619.4,382608.4,229612.7,243122.9,249009.5,272725.1,54524.5,58044.5,45649.0,49608.3,2816.27909,,,-74947.5,-11792.0,-26928.4,29246.2,25891.6,-181951.9
2009-Q2,36201.0,35828.5,32248.4,33671.1,,,,,,,,,,,,,,,,,,,,,,,,,,,1479734.5,1600949.4,5896480.5,2054799.2,1479734.5,1474120.1,92.1,71.8,1.296376838,4.197716047,71.2,1600949.4,1599895.5,8211920.0,1886354.9,,,23494.5,33809.2,966178.9,988133.1,92.4,1053260.6,1069345.2,,,813939.3,896549.1,3390181.7,1181406.9,833051.3,847545.4,91.9,69.2,1.027856048,4.762144876,74.0,916812.0,921771.0,4902272.8,1126097.9,19112.0,20262.9,,,565490.3,197061.4,133127.6,141372.6,95.9,66.2,-1.963478543,13.043722493,76.1,136448.6,147436.1,854690.1,196330.3,,,453860.1,447985.8,93.1,481631.2,481084.3,1838260.9,640595.2,451248.8,459565.2,93.4,71.9,-0.619305874,2.823842934,67.6,478895.8,491980.0,2556436.7,587237.4,,,,,,,,,,,,,,,,,2611.3,10661.5,2735.4,-9517.2,2611.3,10661.5,2735.4,-9517.2,1350938.3,470773.5,337734.6,337734.6,95.3,78.3,4.010366724,-5.437981703,70.7,346987.2,354277.4,1724308.7,396089.9,305042.6,305042.6,316855.7,321765.7,32692.0,34989.4,30131.5,31989.0,1207624.2,420831.6,301533.6,301906.0,94.2,73.3,-1.021423902,-14.095001453,68.8,314738.8,320606.3,1648606.4,378700.3,242738.9,243133.9,262983.1,267554.0,58794.7,59596.1,51755.7,52092.9,2869.6139,,,-40766.5,23494.5,-20853.1,33809.2,14554.5,-177181.9
2009-Q3,21740.8,32198.8,27564.8,37702.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1571636.0,1671853.3,6048211.0,2058044.9,1571636.0,1512052.7,93.1,72.5,1.549597936,4.413572475,72.3,1671853.3,1624687.4,8339171.7,1915585.8,,,34687.9,40807.3,1014441.3,1001018.9,93.5,1074229.5,1071087.8,,,867632.1,920867.8,3477689.9,1183365.1,884688.7,869422.5,93.3,70.2,1.057818736,4.540005549,74.8,938585.1,931521.7,4954129.9,1138010.0,17056.6,17717.2,,,521297.0,177383.5,129752.6,130324.3,92.8,64.0,-4.736693992,1.692398407,72.5,135644.5,140452.5,814206.1,187030.8,,,500766.0,462044.1,92.9,529251.7,497550.7,1909301.5,649684.4,493309.1,477325.4,94.8,72.9,2.379932487,4.410983392,69.2,521630.6,503688.8,2617278.1,601213.3,,,,,,,,,,,,,,,,,7456.9,-51361.5,7621.1,-16699.1,7456.9,-51361.5,7621.1,-16699.1,1436157.1,488686.0,359039.3,359039.3,97.5,80.1,3.95593835,0.34568122,73.5,371499.0,368292.4,1792521.3,411758.9,322964.1,322964.1,337936.9,335579.0,36075.2,35513.0,33562.1,32972.3,1307361.9,444860.4,337298.4,326840.5,98.9,76.9,3.114013896,-8.489126318,71.0,343934.3,330590.0,1699944.2,390493.1,278874.9,267103.5,290052.1,276663.5,58423.5,60357.1,53882.1,55460.4,2938.81392,,,11127.3,34687.9,54143.3,40807.3,28021.1,-139019.4
2009-Q4,54519.9,60424.1,46648.5,39834.7,,,,,,,,,,,,,,,,,,,,,,,,,,,1564015.2,1631616.2,6330533.5,2048349.0,1564015.2,1582633.4,96.0,74.8,1.47223263,5.802626948,73.4,1631616.2,1648606.6,8461943.7,1943787.7,,,-57670.4,-69580.6,1096739.6,1041968.1,94.9,1156161.0,1097707.1,,,873742.7,923490.9,3559255.0,1151655.9,891088.7,889813.7,94.5,71.1,1.048313902,4.340766057,75.6,941421.0,941287.0,5006064.7,1149939.9,17346.0,17930.1,,,614336.6,198778.8,205650.9,153584.1,98.4,67.9,11.181079296,18.314964589,80.6,214740.0,156156.6,905243.1,207942.8,,,470426.1,505192.9,96.4,498387.3,524133.4,1876403.8,607141.5,479102.2,469101.0,93.1,71.7,-0.008699407,2.802712393,69.2,507186.1,503645.0,2617050.4,601161.0,,,,,,,,,,,,,,,,,-8676.0,27352.3,-8798.9,41868.5,-8676.0,27352.3,-8798.9,41868.5,1608280.4,520385.8,402070.1,402070.1,104.8,86.1,4.182551331,7.866422662,76.6,412289.7,383696.4,1867494.4,428980.9,366626.6,366626.6,377297.5,351889.7,35443.5,33282.8,34992.1,33070.4,1366584.1,442180.9,347550.2,341646.0,99.4,77.3,4.014565944,0.094340857,73.8,365641.2,343861.7,1768189.6,406169.7,280779.8,278646.1,300836.2,285938.4,66770.4,60515.5,64804.9,58930.2,3090.55416,,,38841.9,-57670.4,-17641.8,-69580.6,-34185.1,-165719.3
2010-Q1,36743.8,26254.4,45228.0,37589.9,1561035.3,1598575.2,219047.6,225677.1,551803.5,561815.3,369324.8,371813.3,142421.1,149919.0,322729.5,329395.3,647763.1,661163.8,59449.2,60051.8,57754.9,59084.3,46097.1,47326.9,22663.4,23736.8,115136.8,117122.6,23932.2,24446.1,1603771.9,1642356.3,6572768.8,2031714.6,1603771.9,1643192.2,98.1,76.4,1.625045877,6.076722021,74.6,1642356.3,1675397.2,8599454.2,1975375.1,42736.6,43781.1,47367.0,23175.1,1012684.3,1064922.7,97.2,1045673.3,1095148.0,36610.8,37431.8,895753.5,926097.5,3676346.0,1136398.7,912964.4,919086.5,96.6,72.7,1.065875848,4.266470371,76.4,943713.3,951319.9,5059423.2,1162196.9,17210.8,17615.8,63109.2,64528.2,582355.0,180012.3,99719.9,145588.7,100.7,69.5,-7.421121166,-3.870574911,74.6,101960.0,144568.0,838063.9,192511.1,949575.1,981145.1,506976.8,511675.2,96.5,528279.9,530426.7,2004023.8,619465.6,482019.6,501005.9,97.4,74.9,2.171291684,3.94604407,70.7,502873.6,514580.6,2673874.2,614213.9,482019.6,502873.6,361094.0,379699.3,84981.1,85584.7,29434.8,29429.4,6903.2,6949.2,48643.1,49206.1,25220.8,26425.8,10723.8,11163.8,24957.1,26953.7,25406.4,9408.2,24957.1,26953.7,25406.4,9408.2,1543252.7,477036.3,385813.2,385813.2,95.7,78.6,5.08125573,18.37123349,80.5,394901.8,403193.0,1962386.6,450778.6,351941.7,351941.7,360918.5,369041.6,33871.5,34572.1,33983.3,34716.7,1438234.9,444574.1,349069.3,359558.7,98.3,76.5,6.322702787,12.870140028,78.5,349673.8,365603.1,1879987.0,431850.6,288985.2,295437.6,290341.8,302431.5,60084.2,63894.1,59332.1,63285.9,3235.08463,0.0,0.0,205026.2,47367.0,24302.9,23175.1,17930.6,-54306.7
2010-Q2,20272.9,18121.7,24258.1,26406.7,1660382.7,1664889.0,241215.9,243260.6,574992.1,573511.5,377765.1,376831.9,152230.9,153138.9,337946.0,340114.7,691943.8,694978.0,62421.9,62762.5,60021.1,60051.3,48159.6,48549.1,23946.8,24337.6,134656.8,134227.1,24791.6,24935.7,1704509.9,1709132.0,6785180.9,2039500.4,1704509.9,1696295.2,99.6,77.6,1.663672381,6.461350855,75.8,1709132.0,1703270.4,8742520.9,2008238.9,44127.2,44243.0,38828.3,20783.2,1074934.9,1100084.7,99.3,1090218.5,1107352.0,52260.0,52392.7,922277.7,937226.8,3811176.2,1145569.3,939885.5,952794.0,99.0,74.5,1.15380838,4.396460313,77.3,955128.7,962296.3,5117799.2,1175606.4,17607.8,17901.9,82789.5,82697.1,576875.3,173398.1,135049.5,144218.8,98.0,67.6,1.755095852,-0.224337638,75.9,135089.8,147105.3,852772.7,195889.9,992145.4,1007521.4,570473.8,557612.0,99.1,573872.2,562523.8,2100719.9,631437.7,518919.6,525180.0,99.4,76.5,2.682027895,7.399034497,72.6,523471.7,528381.8,2745588.3,630687.3,518919.6,523471.7,387739.9,391250.8,89523.2,90050.7,29474.4,29308.9,7327.9,7341.2,52720.9,53400.6,28913.3,29271.6,12743.2,12898.6,51554.2,34306.4,50400.5,32658.3,51554.2,34306.4,50400.5,32658.3,1578750.7,474543.4,394687.7,394687.7,97.5,80.1,0.415306689,14.279798144,80.8,400357.8,404867.5,1970536.5,452650.7,359543.9,359543.9,365040.0,367872.2,35143.8,37077.8,35317.7,36980.2,1506264.0,452755.2,374414.8,376566.0,99.5,77.4,3.516861956,18.045370674,81.3,376099.7,378460.8,1946103.5,447038.2,313320.7,313325.8,315251.1,315631.2,61094.1,61957.0,60848.6,61185.0,3326.8839,0.0,0.0,223922.8,38828.3,21674.3,20783.2,6422.0,1927.7
2010-Q3,18103.9,17185.5,16097.8,26090.0,1738238.5,1727464.4,273687.1,270493.9,583627.4,586274.3,379908.8,381827.0,163240.5,159863.4,351521.9,348666.0,717683.5,710832.8,65891.6,65804.8,60445.9,60013.6,51069.4,50421.8,25685.7,25157.2,137346.0,135343.6,25723.0,25425.8,1786196.6,1775109.9,6918860.1,2057031.1,1786196.6,1729715.0,100.0,78.0,1.505426427,6.415042858,77.0,1775109.9,1728911.8,8874133.1,2038471.5,47958.1,47645.5,-14508.9,2718.4,1151607.6,1136009.1,100.7,1132942.4,1128115.0,61345.4,60783.2,976639.0,959649.9,3911937.1,1163049.4,995369.2,977984.3,101.3,76.2,0.337820165,3.652675189,77.5,978139.7,965547.2,5135088.2,1179577.8,18730.2,18489.9,94893.0,94019.4,631069.4,187621.8,156238.4,157767.3,97.9,67.5,9.571746855,14.761854031,83.1,154802.7,161185.9,934398.0,214640.0,1056714.6,1038923.0,630994.0,599466.1,102.1,623351.4,587414.4,2155950.1,640980.8,549283.4,538987.5,100.6,77.4,1.389175512,6.35970638,73.6,541676.7,535721.9,2783729.3,639448.7,549283.4,541676.7,411260.6,404412.6,97530.0,97357.2,32513.5,32545.6,7868.2,7855.8,57148.3,56955.7,30786.9,30394.5,9705.8,9512.4,81710.6,35854.5,81674.6,58145.8,81710.6,35854.5,81674.6,58145.8,1614493.4,480001.5,403623.4,403623.4,97.7,80.3,2.068741895,12.205184289,82.5,405394.7,413243.2,2011301.8,462014.9,366122.2,366122.2,367923.0,375670.8,37501.1,37280.8,37471.7,37139.2,1545751.3,459563.9,385519.4,386437.8,99.8,77.6,2.296762303,17.109777503,83.1,389297.0,387153.2,1990800.9,457305.6,322684.1,321696.5,325970.0,322342.6,62835.3,64989.3,63327.0,64914.2,3363.5175,0.0,0.0,151161.3,-14508.9,1935.8,2718.4,-17778.9,416.8
2010-Q4,55077.4,68636.4,44614.2,40111.5,1724023.3,1692751.2,222169.1,216688.1,598864.0,587685.9,385762.1,382288.6,169012.9,163984.1,357383.6,351405.0,733977.3,724393.1,68285.4,67429.0,61506.5,60579.2,52887.4,51915.7,26789.5,25853.8,140510.7,140957.0,26614.2,26253.4,1769654.7,1737534.9,7179722.7,2097807.0,1769654.7,1794930.7,102.2,79.6,1.598800342,6.547775805,78.2,1737534.9,1756553.7,9016012.8,2071062.5,45631.4,44783.7,-71686.5,-46676.7,1237772.9,1175983.2,102.6,1208165.6,1146384.8,86898.3,86506.8,991392.7,963088.7,4035827.7,1179208.2,1010602.8,1008956.9,103.0,77.5,1.461473199,4.076483016,78.7,981840.1,979658.4,5210136.1,1196817.0,19210.1,18751.3,140271.8,139818.7,682412.3,199390.6,227170.2,170603.1,103.2,71.2,2.564112799,5.867363551,85.3,226325.5,165318.8,958357.0,220143.6,1097501.1,1068346.8,548490.8,588181.9,102.0,531431.8,576570.4,2250669.0,657611.6,577618.1,562667.2,102.5,78.9,2.507717435,9.0363928,75.5,559818.7,549156.3,2853537.4,655484.3,577618.1,559818.7,420340.6,405072.3,102199.3,101241.0,31672.2,31810.9,8661.7,8614.8,61865.4,60815.3,40742.4,39571.6,14335.8,13933.8,-29127.3,31980.0,-28386.9,28882.3,-29127.3,31980.0,-28386.9,28882.3,1935174.5,565428.9,483793.6,483793.6,108.3,89.0,8.075399877,16.397803715,89.1,467263.5,446614.2,2173722.5,499324.4,442687.2,442687.2,426413.4,407710.3,41106.4,38692.2,40850.1,38786.7,1660628.9,485210.8,428716.2,415157.2,102.1,79.4,4.997889636,18.216899546,87.3,422649.3,406502.7,2090299.0,480161.2,355698.6,350228.7,349125.7,340283.3,73017.6,66190.8,73523.5,67646.2,3422.48953,0.0,0.0,-63731.9,-71686.5,-47913.0,-46676.7,-6573.7,-89441.2
2011-Q1,49444.8,33886.4,40706.3,33496.7,1794934.5,1711170.1,247378.5,235110.0,636169.7,588910.5,399405.0,388876.5,168407.7,162272.1,365613.3,354435.0,742978.6,724877.5,68840.7,67953.8,66293.3,64171.1,53483.9,52401.6,27219.4,26167.4,134123.0,133124.9,27405.0,26623.7,1834355.1,1748731.2,7491463.4,2150227.6,1834355.1,1872865.8,105.1,81.9,1.453146421,6.367549517,79.4,1748731.2,1782079.0,9147028.7,2101158.1,39420.6,37561.1,5880.6,4506.5,1141865.0,1202382.5,104.8,1093252.0,1146769.8,39017.4,38739.4,1011407.0,964261.9,4156203.7,1192929.0,1030462.4,1039050.9,104.6,78.7,1.361513769,4.380927565,79.8,982697.3,992996.6,5281072.8,1213111.9,19055.4,18435.4,72385.2,71815.3,654259.3,187787.9,111402.6,163564.8,104.1,71.8,-4.913385438,8.735051876,81.1,110554.7,157196.1,911269.2,209327.1,1069479.8,1021436.7,637164.7,636508.7,106.5,610266.5,597938.3,2361590.7,677832.5,567169.2,590397.7,105.0,80.8,2.433748152,9.316484262,77.3,546295.3,562521.4,2922985.3,671437.1,567169.2,546295.3,418742.7,401372.5,101743.9,99707.8,30940.2,30205.9,8465.7,8272.6,62338.0,61229.3,31265.0,30150.6,15417.6,15064.3,69995.5,33674.8,63971.2,40794.1,69995.5,33674.8,63971.2,40794.1,1865713.0,535503.9,466428.3,466428.3,102.8,84.5,1.621921267,12.565922082,90.6,439727.8,453857.9,2208978.5,507423.1,426028.6,426028.6,399961.0,413553.5,40399.7,40543.9,39766.8,40111.0,1730167.5,496599.1,416983.5,432541.9,102.9,80.0,3.409203647,14.977470655,90.3,399021.5,420361.2,2161561.5,496530.9,355612.3,366255.3,337364.9,353822.4,61371.2,65333.6,61656.6,65606.5,3484.0327,0.0,0.0,183864.2,5880.6,12291.2,4506.5,-4925.9,-15715.7
2011-Q2,61103.1,67886.3,45956.7,49014.4,1891604.4,1781785.2,267489.4,255305.3,669072.5,602740.1,422678.9,400406.5,175495.5,169063.9,388466.0,374990.5,779547.0,754675.9,68708.6,68678.7,68898.5,65748.7,54139.2,52970.9,27826.9,26668.0,143607.1,138535.4,27900.7,27083.7,1928233.0,1816268.2,7675770.2,2205608.5,1928233.0,1918942.6,106.1,82.7,1.454009319,6.148185554,80.5,1816268.2,1807990.6,9280027.3,2131709.2,36628.6,34483.0,9321.3,2531.2,1203915.9,1232194.6,106.0,1144598.1,1162099.5,53846.3,51780.5,1032645.0,980156.6,4262525.7,1224823.4,1052182.8,1065631.4,105.9,79.6,1.381246925,4.615622103,80.9,998991.4,1006712.3,5354017.5,1229867.9,19537.9,18834.8,97886.8,93826.2,650544.2,186931.8,151733.1,162636.1,103.3,71.3,0.117992248,6.985650101,81.2,145606.7,157381.6,912344.5,209574.1,1106029.1,1050771.9,653892.7,634313.0,105.0,623182.2,604125.8,2402937.8,690476.6,595426.8,600734.5,105.1,80.9,1.628154483,8.194518338,78.5,568551.7,571680.1,2970576.0,682369.1,595426.8,568551.7,438715.3,415367.6,109077.0,107201.2,32712.1,32123.8,8517.4,8262.7,67847.4,66814.6,34931.6,33524.9,12703.0,12458.0,58465.9,31530.8,54630.5,31997.1,58465.9,31530.8,54630.5,31997.1,2077650.9,597006.4,519412.7,519412.7,108.4,89.0,5.622165623,18.402829785,95.7,480363.3,479374.6,2333171.0,535951.2,481514.7,481514.7,442826.6,439088.8,37898.0,40965.7,37536.7,40353.7,1806105.5,518978.7,458309.6,451526.4,104.9,81.6,2.378676278,13.713273616,92.4,434406.6,430360.2,2212978.0,508341.8,394702.7,386348.2,369061.5,363299.3,63606.9,64566.2,65345.2,65676.1,3480.11459,0.0,0.0,88217.1,9321.3,-9476.5,2531.2,-8794.8,-77103.6
2011-Q3,55460.7,45272.8,36594.5,36038.4,2014768.1,1846148.7,301824.1,280486.9,702104.7,619731.9,441446.9,409101.9,179995.8,172845.3,407987.9,385092.2,830843.5,773084.6,70810.1,71173.0,68211.5,63884.4,55161.0,53717.0,29028.9,27400.5,171137.9,144244.7,28506.2,27572.8,2053745.4,1881849.7,7981620.4,2259764.4,2053745.4,1995405.1,108.7,84.7,1.514977324,6.158173299,81.7,1881849.7,1835381.2,9420617.6,2164004.1,38977.3,35701.0,21753.3,21703.6,1310357.8,1291415.4,108.4,1197786.8,1191328.3,69929.7,59947.3,1099561.9,1016155.4,4401267.9,1246091.4,1120250.9,1100317.0,107.9,81.1,1.342266513,5.662892009,81.9,1035730.1,1020225.1,5425882.7,1246376.0,20689.0,19574.8,120177.2,102109.4,767758.0,217368.4,190106.9,191939.5,114.5,79.0,6.536615982,4.022153955,86.5,162056.7,167669.0,971980.9,223273.1,1190180.6,1095677.4,666173.6,643906.9,105.6,625764.9,609613.8,2455093.8,695088.6,620429.5,613773.4,105.1,80.9,2.114071362,8.968069922,80.2,582734.0,583765.9,3033376.1,696794.9,620429.5,582734.0,456653.8,423960.2,118359.3,115208.5,39098.7,37919.9,8919.1,8618.7,70341.5,68669.9,33159.3,31668.6,12257.1,11896.7,45744.1,31796.8,43030.9,27843.4,45744.1,31796.8,43030.9,27843.4,2125186.7,601685.0,531296.7,531296.7,107.6,88.4,3.049445813,19.540476011,98.6,491564.6,493992.8,2404319.8,552294.8,487591.4,487591.4,448713.3,451017.6,43705.2,43939.9,42851.3,43127.5,1944095.3,550414.2,475836.0,486023.8,106.1,82.6,6.411878354,18.287644367,98.3,454970.1,457954.4,2354871.5,540936.0,409368.0,415921.2,387031.7,387826.8,66468.0,68953.7,67938.4,69534.3,3532.05862,0.0,0.0,176409.4,21753.3,12305.6,21703.6,-160.6,-60070.3
2011-Q4,27802.6,46765.6,22188.7,26896.5,1974592.3,1803530.2,241553.3,222955.1,719647.7,627829.0,440719.7,409067.1,188285.4,179240.6,404362.6,378477.9,825105.9,773505.5,73418.2,73888.3,67183.0,62638.8,56012.5,54351.9,29900.1,28003.4,165019.4,148053.0,29210.1,28092.2,2015392.5,1840786.2,8178050.0,2300559.1,2015392.5,2044512.5,109.8,85.6,1.460367149,6.013527743,82.9,1840786.2,1862184.5,9558193.2,2195606.5,40800.2,37256.0,-32339.1,-27489.1,1393917.4,1324063.7,109.8,1270733.7,1206173.0,102368.9,93839.4,1116461.7,1016714.7,4542424.4,1277824.9,1137709.3,1135606.1,109.8,82.6,1.364400136,5.561799247,83.1,1036660.1,1034145.0,5499913.4,1263381.6,21247.6,19945.4,153839.3,140234.3,765241.6,215269.4,256208.1,191310.4,112.5,77.6,1.417109012,2.858844477,87.7,234073.6,170045.0,985754.9,226437.1,1240078.2,1130499.5,626011.6,668514.0,107.3,575352.9,622888.5,2588033.8,728037.2,668888.5,647008.5,108.1,83.2,2.505424573,8.965632557,82.2,618778.1,598391.7,3109375.1,714252.6,668888.5,618778.1,477820.6,434688.3,132933.1,128658.9,43828.7,42762.7,9629.0,9193.7,79475.4,76702.5,46578.2,44264.5,11556.5,11166.4,-42876.9,34326.2,-43425.3,17572.7,-42876.9,34326.2,-43425.3,17572.7,2178994.1,612970.7,544748.5,544748.5,111.8,91.9,-1.406943021,9.052207773,97.2,502612.3,487042.6,2370492.4,544524.3,495277.5,495277.5,455162.5,443003.4,49471.0,46024.3,47449.8,44012.3,1991931.6,560348.3,516945.9,497982.9,108.2,84.2,0.478591606,13.196331389,98.8,480423.6,460146.1,2366141.7,543524.9,436772.7,427930.9,402429.7,390939.4,80173.2,72765.8,77993.9,72117.1,3554.80971,0.0,0.0,95287.7,-32339.1,-10504.3,-27489.1,15133.6,-41200.8
2012-Q1,25426.0,2013.5,26687.8,17776.3,2023848.1,1821843.4,275143.4,248019.4,737386.5,626137.9,444727.3,411748.4,184310.0,172524.4,405312.0,380388.8,827008.2,775161.7,75273.8,76289.7,74703.4,66511.8,57079.0,55124.8,30577.3,28257.2,154278.0,140157.1,29784.7,28432.3,2061338.3,1855580.2,8405438.5,2352208.2,2061338.3,2101359.6,111.2,86.6,1.505735749,6.068480994,84.2,1855580.2,1890224.1,9702114.4,2228666.5,37490.2,33736.8,20761.7,5614.5,1286074.5,1353912.0,111.6,1156445.1,1213449.9,49278.8,44616.9,1133036.7,1017752.4,4657523.7,1303378.2,1154076.4,1164380.9,111.1,83.6,1.335797661,5.535017498,84.2,1037330.8,1047959.1,5573381.1,1280257.8,21039.6,19578.4,82719.4,74497.4,764496.7,213939.5,131998.2,191124.2,113.9,78.6,-1.330265934,6.734842519,86.6,119114.3,167783.0,972641.8,223424.9,1203355.2,1081947.7,729076.0,726413.7,110.6,666832.8,656833.0,2646796.7,740689.1,631890.5,661699.2,108.4,83.4,2.026758751,8.532690697,83.9,584460.6,610519.6,3172394.6,728728.7,631890.5,584460.6,462409.5,423271.6,125755.0,119741.7,40232.0,39037.1,9066.5,8558.9,76456.4,72145.8,30790.2,29059.5,12935.8,12387.8,97185.6,49109.7,82372.2,55883.8,97185.6,49109.7,82372.2,55883.8,2086500.0,583893.7,521625.0,521625.0,107.3,88.2,-0.189210983,7.108651029,97.0,469816.5,486121.1,2366007.1,543494.0,473170.0,473170.0,424097.9,440295.6,48455.0,48331.2,45718.6,45304.3,2078445.8,581639.8,496199.0,519611.5,110.9,86.3,1.781753282,11.414851557,100.6,443128.6,468344.8,2408300.5,553209.2,427210.0,444869.8,377203.0,398055.9,68989.0,73384.0,65925.6,69869.9,3573.42457,0.0,0.0,328567.3,20761.7,33032.1,5614.5,-9697.7,25990.3
