2007,39290.7,39290.7,39290.7,39290.7,167.9,23403.9,23403.9,23403.9,23403.9,66846.137388,66846.137388,52029.101388,52029.101388,206528.804472,206528.804472,150733.695892,150733.695892,152911.936775,152911.936775,115777.41795,115777.41795,39380.428287,39380.428287,20865.051915,20865.051915,186188.30015,186188.30015,134801.003775,134801.003775,444079.911625,444079.911625,299686.112925,299686.112925,756835.28175,756835.28175,523313.9621,523313.9621,118489.448375,118489.448375,84544.663505,84544.663505,139402.1631,139402.1631,80340.445645,80340.445645,896980.174075,896980.174075,621942.50265,621942.50265,896980.2,896980.2,657569.2,896980.2,896980.2,144.2,17.5,9.007650884,9.007650884,86.2,621942.5,621942.5,621942.5,621942.5,5132958.3,747531.1,140144.8923,140144.8923,98628.540555,98628.540555,,,,,,677404.4,677404.4,677404.4,677404.4,143.3,472849.6,472849.6,472849.6,472849.6,560892.8,560892.8,411186.1,560892.8,560892.8,137.9,18.3,9.338843604,9.338843604,78.0,406601.5,406601.5,406601.5,406601.5,3061816.6,445903.3,116511.7,116511.7,85413.8,116511.7,116511.7,175.9,15.8,7.829778572,7.829778572,68.4,66248.1,66248.1,66248.1,66248.1,737598.4,107419.1,180285.1,180285.1,180285.1,180285.1,143.4,125689.0,125689.0,125689.0,125689.0,175055.4,175055.4,128331.7,175055.4,175055.4,142.2,21.6,20.453198763,20.453198763,87.4,123142.5,123142.5,123142.5,123142.5,809970.0,117958.8,175055.4,175055.4,123142.5,123142.5,123142.5,123142.5,98067.6,98067.6,62271.2,62271.2,62271.2,62271.2,58908.3,58908.3,47043.9,47043.9,17442.0,17442.0,13334.2,13334.2,637.6,637.6,493.2,493.2,5229.7,5229.7,5229.7,5229.7,2546.5,2546.5,2546.5,2546.5,5229.7,5229.7,5229.7,5229.7,2546.5,2546.5,2546.5,2546.5,,,,,,,,,203280.4,203280.4,149023.3,203280.4,203280.4,136.3,28.9,8.164451917,8.164451917,110.3,149115.3,149115.3,149115.3,149115.3,703307.3,102425.2,163989.7,163989.7,120219.6,163989.7,163989.7,130.4,32.8,19.640284211,19.640284211,71.3,125711.4,125711.4,125711.4,125711.4,500242.3,72852.1,1.36408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320508.3
2008,42756.8,42756.8,42756.8,42756.8,573.3,7457.9,7457.9,7457.9,7457.9,84142.075393,84142.075393,50891.838249,50891.838249,249414.79407,249414.79407,155129.19934,155129.19934,190132.67925,190132.67925,119969.8345,119969.8345,52625.51454,52625.51454,21741.13545,21741.13545,238658.336175,238658.336175,141535.931725,141535.931725,577756.852525,577756.852525,315057.107773,315057.107773,963939.2367,963939.2367,542819.280825,542819.280825,148925.66795,148925.66795,89347.011643,89347.011643,190172.8484,190172.8484,84174.164405,84174.164405,1149646.0905,1149646.0905,647176.15975,647176.15975,1149646.1,1149646.1,697557.9,1149646.1,1149646.1,177.6,21.5,4.057233103,4.057233103,89.7,647176.2,647176.2,647176.2,647176.2,5341214.3,777860.2,185706.854,185706.854,104356.87895,104356.87895,,,,,,881871.6,881871.6,881871.6,881871.6,174.4,505628.9,505628.9,505628.9,505628.9,725134.5,725134.5,439981.7,725134.5,725134.5,166.3,22.1,7.244648959,7.244648959,83.7,436058.4,436058.4,436058.4,436058.4,3283634.5,478207.5,156737.2,156737.2,95101.6,156737.2,156737.2,225.3,20.2,5.015078466,5.015078466,71.9,69570.5,69570.5,69570.5,69570.5,774589.5,112806.2,225017.7,225017.7,225017.7,225017.7,167.8,134089.3,134089.3,134089.3,134089.3,218549.6,218549.6,132606.9,218549.6,218549.6,163.3,24.8,8.695434661,8.695434661,95.0,133850.3,133850.3,133850.3,133850.3,880400.5,128215.9,218549.6,218549.6,133850.3,133850.3,133850.3,133850.3,124395.3,124395.3,65214.3,65214.3,65214.3,65214.3,71914.1,71914.1,53666.8,53666.8,21492.5,21492.5,14451.2,14451.2,747.8,747.8,518.0,518.0,6468.1,6468.1,6468.1,6468.1,239.1,239.1,239.1,239.1,6468.1,6468.1,6468.1,6468.1,239.1,239.1,239.1,239.1,,,,,,,,,253622.3,253622.3,153887.5,253622.3,253622.3,168.8,35.8,0.739874502,0.739874502,111.1,150218.5,150218.5,150218.5,150218.5,708510.9,103183.0,210865.5,210865.5,127944.5,210865.5,210865.5,147.7,37.1,13.562186991,13.562186991,81.0,142760.6,142760.6,142760.6,142760.6,568086.1,82732.4,1.6481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262165.2
2009,63205.7,63205.7,63205.7,63205.7,320.7,19708.3,19708.3,19708.3,19708.3,65811.09077,65811.09077,37608.327169,37608.327169,262511.402133,262511.402133,146425.861533,146425.861533,194474.517775,194474.517775,111260.235173,111260.235173,53017.589958,53017.589958,19065.801677,19065.801677,252868.13315,252868.13315,134024.16645,134024.16645,665221.188575,665221.188575,308583.8198,308583.8198,1046561.271525,1046561.271525,511683.810175,511683.810175,171769.351325,171769.351325,87462.540608,87462.540608,240583.7041,240583.7041,87097.112743,87097.112743,1247929.26875,1247929.26875,608872.8764,608872.8764,1247929.3,1247929.3,661275.8,1247929.3,1247929.3,205.0,24.8,-5.918525084,-5.918525084,84.4,608872.9,608872.9,608872.9,608872.9,5025093.2,731822.3,201367.997525,201367.997525,97189.06623,97189.06623,,,,,,984392.1,984392.1,984392.1,984392.1,202.5,486011.8,486011.8,486011.8,486011.8,785922.7,785922.7,416459.3,785922.7,785922.7,190.5,25.3,-5.397651998,-5.397651998,79.2,412521.5,412521.5,412521.5,412521.5,3106395.3,452395.5,198469.4,198469.4,105168.6,198469.4,198469.4,270.1,24.3,5.634254189,5.634254189,75.9,73490.3,73490.3,73490.3,73490.3,818231.9,119162.0,200331.5,200331.5,200331.5,200331.5,194.2,103152.9,103152.9,103152.9,103152.9,194449.3,194449.3,103038.4,194449.3,194449.3,187.6,28.5,-22.57285255,-22.57285255,73.6,103636.4,103636.4,103636.4,103636.4,681669.0,99273.9,194449.3,194449.3,103636.4,103636.4,103636.4,103636.4,116365.8,116365.8,53144.9,53144.9,53144.9,53144.9,60041.7,60041.7,40131.1,40131.1,17133.0,17133.0,9835.1,9835.1,908.7,908.7,525.2,525.2,5882.2,5882.2,5882.2,5882.2,-483.6,-483.6,-483.6,-483.6,5882.2,5882.2,5882.2,5882.2,-483.6,-483.6,-483.6,-483.6,,,,,,,,,244107.3,244107.3,129352.1,244107.3,244107.3,179.3,38.0,-9.347106461,-9.347106461,100.8,136177.4,136177.4,136177.4,136177.4,642285.6,93538.4,180901.6,180901.6,95859.5,180901.6,180901.6,155.3,39.0,-18.416439357,-18.416439357,66.1,116469.2,116469.2,116469.2,116469.2,463464.9,67496.1,1.88715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239976.4
2010,48134.0,48134.0,48134.0,48134.0,-2031.3,-2369.6,-2369.6,-2369.6,-2369.6,118516.718963,118516.718963,52472.63414,52472.63414,347259.307098,347259.307098,159133.081907,159133.081907,263297.3677,263297.3677,123396.437125,123396.437125,72471.063555,72471.063555,20929.952542,20929.952542,337489.954925,337489.954925,148988.14195,148988.14195,855706.18525,855706.18525,330461.868017,330461.868017,1393953.275,1393953.275,562997.53665,562997.53665,212958.2014,212958.2014,90959.240153,90959.240153,305258.028925,305258.028925,90514.485915,90514.485915,1661720.92575,1661720.92575,670523.67945,670523.67945,1661720.9,1661720.9,736718.4,1661720.9,1661720.9,247.8,30.0,10.125398164,10.125398164,92.9,670523.7,670523.7,670523.7,670523.7,5533903.9,805922.3,267767.6511,267767.6511,107526.142778,107526.142778,,,,,,1319370.4,1319370.4,1319370.4,1319370.4,246.1,536172.3,536172.3,536172.3,536172.3,1067391.7,1067391.7,473224.5,1067391.7,1067391.7,232.7,30.9,11.188190503,11.188190503,88.0,458675.2,458675.2,458675.2,458675.2,3453944.7,503010.4,251978.7,251978.7,111713.9,251978.7,251978.7,325.1,29.2,5.452175629,5.452175629,80.1,77497.1,77497.1,77497.1,77497.1,862843.3,125659.0,294216.6,294216.6,294216.6,294216.6,215.2,136721.0,136721.0,136721.0,136721.0,276534.7,276534.7,122600.7,276534.7,276534.7,211.3,32.1,26.254583734,26.254583734,92.9,130845.8,130845.8,130845.8,130845.8,860638.3,125337.8,276534.7,276534.7,130845.8,130845.8,130845.8,130845.8,158616.2,158616.2,61385.5,61385.5,61385.5,61385.5,86982.8,86982.8,53463.2,53463.2,29679.4,29679.4,15512.2,15512.2,1256.3,1256.3,484.9,484.9,17681.8,17681.8,17681.8,17681.8,5875.2,5875.2,5875.2,5875.2,17681.8,17681.8,17681.8,17681.8,5875.2,5875.2,5875.2,5875.2,,,,,,,,,314627.3,314627.3,139489.0,314627.3,314627.3,202.9,43.0,13.896913605,13.896913605,114.8,155101.9,155101.9,155101.9,155101.9,731543.5,106537.3,266493.3,266493.3,118148.9,266493.3,266493.3,169.2,42.5,35.204417319,35.204417319,89.3,157471.5,157471.5,157471.5,157471.5,626625.0,91257.6,2.25557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251559.1
2011,36874.8,36874.8,36874.8,36874.8,-120.4,-30623.5,-30623.5,-30623.5,-30623.5,152504.095797,152504.095797,51198.344983,51198.344983,443700.726652,443700.726652,167634.534283,167634.534283,345390.5386,345390.5386,132856.75955,132856.75955,105690.031345,105690.031345,22927.82778,22927.82778,440461.403525,440461.403525,161707.75385,161707.75385,1128993.805825,1128993.805825,351759.56338,351759.56338,1830888.65975,1830888.65975,593520.27045,593520.27045,272863.892325,272863.892325,96231.324335,96231.324335,415668.509975,415668.509975,93820.485195,93820.485195,2179024.1035,2179024.1035,710781.597225,710781.597225,2179024.1,2179024.1,797263.9,2179024.1,2179024.1,306.6,37.1,6.003951689,6.003951689,98.5,710781.6,710781.6,710781.6,710781.6,5866156.8,854309.4,348135.443975,348135.443975,117261.3268,117261.3268,,,,,,1741242.4,1741242.4,1741242.4,1741242.4,298.8,582681.9,582681.9,582681.9,582681.9,1399376.3,1399376.3,512005.4,1399376.3,1399376.3,279.0,37.0,9.368718976,9.368718976,96.3,501647.2,501647.2,501647.2,501647.2,3777535.1,550136.0,341866.1,341866.1,125082.4,341866.1,341866.1,421.9,37.9,4.564909532,4.564909532,83.7,81034.8,81034.8,81034.8,81034.8,902231.3,131395.2,400906.9,400906.9,400906.9,400906.9,252.6,158723.1,158723.1,158723.1,158723.1,375844.3,375844.3,137514.3,375844.3,375844.3,244.7,37.2,17.377962335,17.377962335,109.0,153584.1,153584.1,153584.1,153584.1,1010199.7,147119.0,375844.3,375844.3,153584.1,153584.1,153584.1,153584.1,216529.6,216529.6,67035.0,67035.0,67035.0,67035.0,114878.1,114878.1,66101.0,66101.0,42868.4,42868.4,19960.6,19960.6,1568.2,1568.2,487.5,487.5,25062.6,25062.6,25062.6,25062.6,5139.0,5139.0,5139.0,5139.0,25062.6,25062.6,25062.6,25062.6,5139.0,5139.0,5139.0,5139.0,,,,,,,,,402012.7,402012.7,147088.9,402012.7,402012.7,248.9,52.8,4.148814817,4.148814817,119.5,161536.8,161536.8,161536.8,161536.8,761893.8,110957.3,365137.9,365137.9,133597.1,365137.9,365137.9,190.0,47.8,22.028616588,22.028616588,109.0,192160.2,192160.2,192160.2,192160.2,764661.8,111360.4,2.73313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178958.7
2012,51417.6,51417.6,51417.6,51417.6,-182.5,-28174.0,-28174.0,-28174.0,-28174.0,152517.431113,152517.431113,44606.479741,44606.479741,516353.469655,516353.469655,163998.34938,163998.34938,401406.098525,401406.098525,128986.2087,128986.2087,128064.009675,128064.009675,22369.49375,22369.49375,530730.736775,530730.736775,159430.6271,159430.6271,1415454.923225,1415454.923225,354111.966108,354111.966108,2212389.83375,2212389.83375,585086.289,585086.289,341988.6188,341988.6188,97644.6471,97644.6471,542735.56765,542735.56765,97036.691908,97036.691908,2637913.848,2637913.848,703485.98945,703485.98945,2637913.8,2637913.8,819697.9,2637913.8,2637913.8,375.0,45.4,-1.026420465,-1.026420465,97.5,703486.0,703486.0,703486.0,703486.0,5805945.4,845540.6,425524.01455,425524.01455,118399.700475,118399.700475,,,,,,2151188.1,2151188.1,2151188.1,2151188.1,364.2,590690.2,590690.2,590690.2,590690.2,1712095.8,1712095.8,532011.8,1712095.8,1712095.8,337.5,44.8,1.110281791,1.110281791,97.3,507216.9,507216.9,507216.9,507216.9,3819476.4,556244.0,439092.3,439092.3,136442.3,439092.3,439092.3,526.0,47.2,3.009296046,3.009296046,86.2,83473.3,83473.3,83473.3,83473.3,929382.1,135349.2,435308.2,435308.2,435308.2,435308.2,308.8,140969.8,140969.8,140969.8,140969.8,418307.9,418307.9,129983.8,418307.9,418307.9,293.1,44.6,-7.075201163,-7.075201163,101.3,142717.7,142717.7,142717.7,142717.7,938726.0,136710.0,418307.9,418307.9,142717.7,142717.7,142717.7,142717.7,251970.1,251970.1,64928.9,64928.9,64928.9,64928.9,117407.0,117407.0,59150.6,59150.6,47100.9,47100.9,18143.0,18143.0,1829.9,1829.9,495.2,495.2,17000.3,17000.3,17000.3,17000.3,-1747.9,-1747.9,-1747.9,-1747.9,17000.3,17000.3,17000.3,17000.3,-1747.9,-1747.9,-1747.9,-1747.9,,,,,,,,,428340.7,428340.7,133101.4,428340.7,428340.7,276.5,58.6,-4.108311341,-4.108311341,114.6,154900.4,154900.4,154900.4,154900.4,730592.9,106398.9,376923.1,376923.1,117124.0,376923.1,376923.1,205.9,51.7,-4.728263191,-4.728263191,103.9,183074.4,183074.4,183074.4,183074.4,728506.6,106095.0,3.21815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116274.6
2013,-3334.3,-3334.3,-3334.3,-3334.3,8.2,-40735.5,-40735.5,-40735.5,-40735.5,202670.381779,202670.381779,49725.795665,49725.795665,640421.71052,640421.71052,165049.086348,165049.086348,502616.403775,502616.403775,130925.557175,130925.557175,163369.255425,163369.255425,22346.005512,22346.005512,667139.897625,667139.897625,163065.73155,163065.73155,1805377.589975,1805377.589975,360874.662018,360874.662018,2811838.93775,2811838.93775,597995.54955,597995.54955,440261.256025,440261.256025,98924.321783,98924.321783,697976.436325,697976.436325,98884.608685,98884.608685,3348308.488,3348308.488,720407.1053,720407.1053,3348308.5,3348308.5,849616.0,3348308.5,3348308.5,464.8,56.3,2.405323788,2.405323788,99.9,720407.1,720407.1,720407.1,720407.1,5945597.2,865878.6,536469.550475,536469.550475,122411.555775,122411.555775,,,,,,2772191.9,2772191.9,2772191.9,2772191.9,451.8,613590.8,613590.8,613590.8,613590.8,2209467.3,2209467.3,560640.9,2209467.3,2209467.3,420.3,55.8,3.639011965,3.639011965,100.9,525674.5,525674.5,525674.5,525674.5,3958467.6,576485.8,562724.7,562724.7,142788.5,562724.7,562724.7,640.1,57.5,5.322587421,5.322587421,90.8,87916.3,87916.3,87916.3,87916.3,978849.3,142553.3,579450.9,579450.9,579450.9,579450.9,392.7,147551.8,147551.8,147551.8,147551.8,545423.1,545423.1,138398.3,545423.1,545423.1,373.4,56.8,2.339489636,2.339489636,103.7,146056.6,146056.6,146056.6,146056.6,960687.4,139908.4,545423.1,545423.1,146056.6,146056.6,146056.6,146056.6,326936.2,326936.2,65429.3,65429.3,65429.3,65429.3,150745.4,150745.4,59098.8,59098.8,65627.2,65627.2,21000.1,21000.1,2114.2,2114.2,528.4,528.4,34027.8,34027.8,34027.8,34027.8,1495.2,1495.2,1495.2,1495.2,34027.8,34027.8,34027.8,34027.8,1495.2,1495.2,1495.2,1495.2,,,,,,,,,489428.1,489428.1,124189.8,489428.1,489428.1,327.5,69.4,-3.520240327,-3.520240327,110.6,149447.5,149447.5,149447.5,149447.5,704874.2,102653.4,492762.4,492762.4,125035.9,492762.4,492762.4,259.1,65.1,3.882880964,3.882880964,107.9,190183.0,190183.0,190183.0,190183.0,756793.7,110214.6,3.94097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99512.3
2014,18507.0,18507.0,18507.0,18507.0,-63.1,-29332.7,-29332.7,-29332.7,-29332.7,307380.495383,307380.495383,51269.41029,51269.41029,899395.137605,899395.137605,159012.346265,159012.346265,676458.2972,676458.2972,124308.517575,124308.517575,212287.738,212287.738,21895.061992,21895.061992,898721.6914,898721.6914,156614.696875,156614.696875,2424193.23945,2424193.23945,354940.520068,354940.520068,3843256.61025,3843256.61025,587117.338575,587117.338575,575867.94985,575867.94985,97802.768338,97802.768338,949603.5982,949603.5982,100523.054855,100523.054855,4579086.4255,4579086.4255,702306.04595,702306.04595,4579086.4,4579086.4,839896.7,4579086.4,4579086.4,652.0,79.0,-2.512615328,-2.512615328,97.3,702306.0,702306.0,702306.0,702306.0,5796207.2,844122.4,735829.815025,735829.815025,115188.7074,115188.7074,,,,,,3770097.2,3770097.2,3770097.2,3770097.2,635.5,593269.9,593269.9,593269.9,593269.9,2993947.7,2993947.7,549150.3,2993947.7,2993947.7,595.5,79.1,-4.358228237,-4.358228237,96.5,502764.4,502764.4,502764.4,502764.4,3785948.6,551361.3,776149.5,776149.5,142361.4,776149.5,776149.5,857.6,77.0,2.945030421,2.945030421,93.5,90505.4,90505.4,90505.4,90505.4,1007676.7,146751.6,790482.2,790482.2,790482.2,790482.2,571.3,138368.8,138368.8,138368.8,138368.8,731735.9,731735.9,134215.1,731735.9,731735.9,537.3,81.7,-6.755547465,-6.755547465,96.7,136189.6,136189.6,136189.6,136189.6,895787.7,130456.8,731735.9,731735.9,136189.6,136189.6,136189.6,136189.6,446931.1,446931.1,63819.0,63819.0,63819.0,63819.0,205117.4,205117.4,55408.3,55408.3,76626.4,76626.4,16433.0,16433.0,3061.1,3061.1,529.4,529.4,58746.3,58746.3,58746.3,58746.3,2179.2,2179.2,2179.2,2179.2,58746.3,58746.3,58746.3,58746.3,2179.2,2179.2,2179.2,2179.2,,,,,,,,,659639.3,659639.3,120991.1,659639.3,659639.3,474.5,100.6,-6.979167467,-6.979167467,102.9,139017.3,139017.3,139017.3,139017.3,655679.9,95489.0,641132.3,641132.3,117596.6,641132.3,641132.3,380.8,95.7,-11.479994941,-11.479994941,95.5,168350.0,168350.0,168350.0,168350.0,669913.8,97561.9,5.45196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121028.1
2015,-64006.3,-64006.3,-64006.3,-64006.3,155.6,-41125.2,-41125.2,-41125.2,-41125.2,307055.423926,307055.423926,55136.129578,55136.129578,1106313.59365,1106313.59365,160868.01825,160868.01825,844444.05105,844444.05105,125260.63665,125260.63665,272337.6566,272337.6566,22553.6561,22553.6561,1252702.95225,1252702.95225,161652.61155,161652.61155,3323504.378475,3323504.378475,364382.42776,364382.42776,5009211.0525,5009211.0525,602940.231725,602940.231725,757330.163225,757330.163225,99427.793185,99427.793185,1313471.263,1313471.263,103302.023025,103302.023025,5954510.8955,5954510.8955,721487.146625,721487.146625,5954510.9,5954510.9,867176.8,5954510.9,5954510.9,825.3,100.0,2.731159839,2.731159839,100.0,721487.1,721487.1,721487.1,721487.1,5954510.9,867176.8,945299.843125,945299.843125,118546.9149,118546.9149,,,,,,5002040.3,5002040.3,5002040.3,5002040.3,809.5,617938.5,617938.5,617938.5,617938.5,3924370.3,3924370.3,571520.1,3924370.3,3924370.3,753.0,100.0,3.656196191,3.656196191,100.0,521146.5,521146.5,521146.5,521146.5,3924370.3,571520.1,1077670.0,1077670.0,156944.9,1077670.0,1077670.0,1113.4,100.0,6.946006215,6.946006215,100.0,96792.0,96792.0,96792.0,96792.0,1077670.0,156944.9,1016477.0,1016477.0,1016477.0,1016477.0,702.6,144673.9,144673.9,144673.9,144673.9,926804.4,926804.4,134973.9,926804.4,926804.4,657.8,100.0,3.462504766,3.462504766,100.0,140905.2,140905.2,140905.2,140905.2,926804.4,134973.9,926804.4,926804.4,140905.2,140905.2,140905.2,140905.2,564355.1,564355.1,65283.9,65283.9,65283.9,65283.9,257425.9,257425.9,58662.2,58662.2,101261.6,101261.6,16422.1,16422.1,3761.7,3761.7,536.9,536.9,89672.5,89672.5,89672.5,89672.5,3768.7,3768.7,3768.7,3768.7,89672.5,89672.5,89672.5,89672.5,3768.7,3768.7,3768.7,3768.7,,,,,,,,,637469.2,637469.2,92836.9,637469.2,637469.2,471.7,100.0,-2.777372905,-2.777372905,100.0,135156.3,135156.3,135156.3,135156.3,637469.2,92836.9,701475.6,701475.6,102158.4,701475.6,701475.6,397.9,100.0,4.711318868,4.711318868,100.0,176281.5,176281.5,176281.5,176281.5,701475.6,102158.4,6.86655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89672.5
2016,-85548.0,-85548.0,-85548.0,-85548.0,193.5,-44205.4,-44205.4,-44205.4,-44205.4,515458.471215,515458.471215,52535.389586,52535.389586,1499240.881168,1499240.881168,152708.21053,152708.21053,1109816.29825,1109816.29825,118244.613425,118244.613425,315406.249225,315406.249225,20028.860157,20028.860157,1713738.43425,1713738.43425,160674.776675,160674.776675,4617827.1127,4617827.1127,364350.5952,364350.5952,6947932.71425,6947932.71425,589623.0555,589623.0555,1087210.6267,1087210.6267,98483.4693,98483.4693,1816878.05175,1816878.05175,105192.349225,105192.349225,8228159.5565,8228159.5565,706477.8486,706477.8486,8228159.6,8228159.6,885227.5,8228159.6,8228159.6,1164.7,141.1,-2.080327847,-2.080327847,97.9,706477.8,706477.8,706477.8,706477.8,5830637.5,849136.6,1280226.8425,1280226.8425,116854.7931,116854.7931,0.0,0.0,0.0,0.0,0.0,6860349.0,6860349.0,6860349.0,6860349.0,1118.5,613364.5,613364.5,613364.5,613364.5,5407702.1,5407702.1,581788.3,5407702.1,5407702.1,1045.8,138.9,-0.780270394,-0.780270394,99.2,517080.1,517080.1,517080.1,517080.1,3893749.6,567060.7,1452646.9,1452646.9,156283.2,1452646.9,1452646.9,1508.7,135.5,-0.524375724,-0.524375724,99.5,96284.4,96284.4,96284.4,96284.4,1072019.0,156122.0,1453358.6,1453358.6,1453358.6,1453358.6,1058.4,137318.7,137318.7,137318.7,137318.7,1174352.8,1174352.8,126342.9,1174352.8,1174352.8,884.5,134.5,-5.778469181,-5.778469181,94.2,132763.1,132763.1,132763.1,132763.1,873249.3,127174.4,1174352.8,1174352.8,132763.1,132763.1,132763.1,132763.1,660137.8,660137.8,56744.9,56744.9,56744.9,56744.9,353166.2,353166.2,57194.7,57194.7,155701.6,155701.6,18291.3,18291.3,5347.3,5347.3,532.2,532.2,279005.8,279005.8,279005.8,279005.8,4555.6,4555.6,4555.6,4555.6,279005.8,279005.8,279005.8,279005.8,4555.6,4555.6,4555.6,4555.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030749.4,1030749.4,110893.3,1030749.4,1030749.4,724.1,153.5,5.317354144,5.317354144,105.3,142343.0,142343.0,142343.0,142343.0,671365.7,97773.4,1116297.3,1116297.3,120097.0,1116297.3,1116297.3,598.4,150.4,5.824163001,5.824163001,105.8,186548.4,186548.4,186548.4,186548.4,742330.6,108108.3,9.29497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62584.6
2017,-282393.1,-282393.1,-282393.1,-282393.1,406.0,-69553.9,-69553.9,-69553.9,-69553.9,557702.89935,557702.89935,54345.267728,54345.267728,1866770.7285,1866770.7285,154851.531625,154851.531625,1368258.273,1368258.273,121288.3131,121288.3131,455253.37775,455253.37775,21863.385188,21863.385188,2297783.19725,2297783.19725,165316.36385,165316.36385,6113634.367,6113634.367,373726.960613,373726.960613,8975171.028,8975171.028,603847.641425,603847.641425,1468922.90475,1468922.90475,101976.431638,101976.431638,2346928.265,2346928.265,106434.165125,106434.165125,10660228.49525,10660228.49525,726389.94775,726389.94775,10660228.5,10660228.5,1039330.6,10660228.5,10660228.5,1467.6,177.8,2.818502971,2.818502971,100.7,726389.9,726389.9,726389.9,726389.9,5994974.2,873069.6,1666867.12275,1666867.12275,121602.8026,121602.8026,0.0,0.0,0.0,0.0,0.0,9001120.3,9001120.3,9001120.3,9001120.3,1412.1,637406.2,637406.2,637406.2,637406.2,7114591.0,7114591.0,693644.8,7114591.0,7114591.0,1321.0,175.4,4.158443597,4.158443597,103.3,538582.6,538582.6,538582.6,538582.6,4055668.9,590641.6,1886529.3,1886529.3,183929.2,1886529.3,1886529.3,1909.0,171.5,2.637124594,2.637124594,102.1,98823.5,98823.5,98823.5,98823.5,1100289.4,160239.1,1941501.3,1941501.3,1941501.3,1941501.3,1224.6,158537.7,158537.7,158537.7,158537.7,1616325.0,1616325.0,157585.4,1616325.0,1616325.0,1073.8,163.2,13.380574048,13.380574048,106.8,150527.5,150527.5,150527.5,150527.5,990095.1,144191.1,1616325.0,1616325.0,150527.5,150527.5,150527.5,150527.5,929456.1,929456.1,62708.8,62708.8,62708.8,62708.8,482050.8,482050.8,67212.1,67212.1,198135.8,198135.8,20050.8,20050.8,6682.3,6682.3,555.7,555.7,325176.2,325176.2,325176.2,325176.2,8010.1,8010.1,8010.1,8010.1,325176.2,325176.2,325176.2,325176.2,8010.1,8010.1,8010.1,8010.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206768.1,1206768.1,117655.2,1206768.1,1206768.1,826.2,175.2,2.615390881,2.615390881,108.1,146065.8,146065.8,146065.8,146065.8,688924.6,100330.6,1489161.2,1489161.2,145187.4,1489161.2,1489161.2,690.6,173.6,15.583795633,15.583795633,122.3,215619.7,215619.7,215619.7,215619.7,858013.9,124955.6,10.25682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18010.1
