country,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF
1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8239.2,39940.2,,,,0.8,7.939660263,7.939660263,,,24.2,,,,1069421.4,183583.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5126.9,24853.1,,,,1.0,8.189198079,8.189198079,17.7,,,,499559.5,85757.5,,,,,,,,,,,,798.3,3869.6,,,,0.6,7.814089091,7.814089091,15.1,,,,126818.6,21770.5,,,,,,,,,,,1671.4,8102.2,,,,1.2,19.662534047,19.662534047,17.5,,,,139436.3,23936.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036.9,9873.9,,,,0.6,4.93512259,4.93512259,29.3,,,,358674.8,61572.4,,,,,,,,,,,,,1891.4,9168.5,,,,0.9,23.601830524,23.601830524,16.2,,,,207938.9,35696.1,,,,,,,,,,,,,,,0.20629,,,,,,,,,,,,152871.2,,,,,,
1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9002.1,43068.0,,,,0.8,6.122818229,6.122818229,,,25.7,,,,1134900.1,194824.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5525.7,26436.2,,,,1.1,3.594773367,3.594773367,18.4,,,,517517.5,88840.3,,,,,,,,,,,,889.3,4254.4,,,,0.6,8.679474683,8.679474683,16.4,,,,137825.8,23660.0,,,,,,,,,,,2039.3,9756.5,,,,1.2,17.449648635,17.449648635,20.6,,,,163767.5,28113.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084.9,9974.9,,,,0.6,3.062365957,3.062365957,30.2,,,,369658.7,63457.9,,,,,,,,,,,,,2168.4,10374.2,,,,0.9,9.78577225,9.78577225,17.8,,,,228287.4,39189.2,,,,,,,,,,,,,,,0.20902,,,,,,,,,,,,174418.0,,,,,,
1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9812.7,46112.0,,,,0.8,4.438359237,4.438359237,,,26.8,,,,1185271.1,203471.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6002.5,28207.1,,,,1.1,4.670473679,4.670473679,19.2,,,,541688.0,92989.6,,,,,,,,,,,,970.4,4560.0,,,,0.7,4.982158357,4.982158357,17.2,,,,144692.5,24838.8,,,,,,,,,,,2155.9,10130.9,,,,1.3,-1.136857292,-1.136857292,20.3,,,,161905.7,27793.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235.2,10503.9,,,,0.6,1.369677408,1.369677408,30.6,,,,374721.8,64327.1,,,,,,,,,,,,,2042.4,9597.6,,,,1.0,-10.761547533,-10.761547533,15.9,,,,203720.1,34971.9,,,,,,,,,,,,,,,0.2128,,,,,,,,,,,,165983.2,,,,,,
1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10942.9,50765.9,,,,0.9,7.19658463,7.19658463,,,28.7,,,,1270570.1,218114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6518.9,30242.1,,,,1.2,4.487799028,4.487799028,20.1,,,,565997.9,97162.8,,,,,,,,,,,,1054.5,4891.8,,,,0.7,3.959359153,3.959359153,17.9,,,,150421.4,25822.3,,,,,,,,,,,2268.4,10523.3,,,,1.4,2.58020894,2.58020894,20.9,,,,166083.2,28510.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.6,11238.7,,,,0.6,4.814410374,4.814410374,32.1,,,,392762.5,67424.1,,,,,,,,,,,,,2384.4,11061.8,,,,1.0,16.393773387,16.393773387,18.5,,,,237117.5,40705.1,,,,,,,,,,,,,,,0.21556,,,,,,,,,,,,232422.7,,,,,,
1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11829.8,55241.9,,,,0.9,4.153351396,4.153351396,,,29.9,,,,1323341.4,227173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7207.3,33656.1,,,,1.2,7.354098096,7.354098096,21.6,,,,607621.9,104308.2,,,,,,,,,,,,1171.2,5469.0,,,,0.7,6.899598819,6.899598819,19.2,,,,160799.8,27603.9,,,,,,,,,,,2413.3,11269.5,,,,1.4,4.525990838,4.525990838,21.8,,,,173600.1,29801.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2691.1,12566.6,,,,0.7,4.150278125,4.150278125,33.4,,,,409063.2,70222.4,,,,,,,,,,,,,2365.4,11045.9,,,,1.0,-1.146149451,-1.146149451,18.3,,,,234399.8,40238.5,,,,,,,,,,,,,,,0.21415,,,,,,,,,,,,206656.1,,,,,,
1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13327.2,60337.2,,,,1.0,4.71590865,4.71590865,,,31.3,,,,1385748.9,237886.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8076.2,36563.8,,,,1.2,6.962010012,6.962010012,23.1,,,,649924.6,111570.1,,,,,,,,,,,,1349.2,6108.4,,,,0.8,6.174880553,6.174880553,20.3,,,,170729.0,29308.4,,,,,,,,,,,2761.0,12499.9,,,,1.4,12.534412453,12.534412453,24.5,,,,195359.9,33536.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762.2,12505.7,,,,0.7,0.765038648,0.765038648,33.6,,,,412192.7,70759.6,,,,,,,,,,,,,2693.5,12194.5,,,,1.0,13.134648286,13.134648286,20.7,,,,265187.4,45523.7,,,,,,,,,,,,,,,0.22088,,,,,,,,,,,,222730.1,,,,,,
1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14628.4,67115.0,,,,1.0,5.248619765,5.248619765,,,33.0,,,,1458481.6,250372.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9090.4,41706.8,,,,1.3,6.554409835,6.554409835,24.6,,,,692523.3,118882.9,,,,,,,,,,,,1549.0,7107.0,,,,0.8,7.948210893,7.948210893,22.0,,,,184298.9,31637.9,,,,,,,,,,,3370.1,15462.1,,,,1.5,14.271191816,14.271191816,28.0,,,,223240.0,38322.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794.3,12820.2,,,,0.7,2.738023807,2.738023807,34.6,,,,423478.6,72697.0,,,,,,,,,,,,,3241.6,14872.4,,,,1.1,15.057920767,15.057920767,23.8,,,,305119.1,52378.7,,,,,,,,,,,,,,,0.21796,,,,,,,,,,,,240059.8,,,,,,
1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16170.9,73437.6,,,,1.1,4.278941108,4.278941108,,,34.4,,,,1520889.2,261085.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10183.6,46247.3,,,,1.4,4.706386558,4.706386558,25.8,,,,725116.2,124478.0,,,,,,,,,,,,1856.7,8431.8,,,,0.9,7.948619936,7.948619936,23.7,,,,198948.2,34152.7,,,,,,,,,,,3947.9,17928.6,,,,1.6,10.810548603,10.810548603,31.1,,,,247373.5,42465.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099.9,14077.6,,,,0.7,3.081685859,3.081685859,35.6,,,,436528.9,74937.3,,,,,,,,,,,,,3687.7,16747.1,,,,1.1,10.087116591,10.087116591,26.2,,,,335896.8,57662.2,,,,,,,,,,,,,,,0.2202,,,,,,,,,,,,248819.2,,,,,,
1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18255.7,76678.6,,,,1.2,1.654819721,1.654819721,,,35.0,,,,1546057.2,265405.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11372.9,47769.0,,,,1.5,4.276471971,4.276471971,26.9,,,,756125.6,129801.3,,,,,,,,,,,,1961.5,8238.9,,,,1.0,-0.452316368,-0.452316368,23.6,,,,198048.3,33998.2,,,,,,,,,,,4590.5,19281.1,,,,1.8,5.84220703,5.84220703,32.9,,,,261825.6,44946.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4051.7,17018.0,,,,0.9,3.000597806,3.000597806,36.7,,,,449627.4,77185.9,,,,,,,,,,,,,3640.7,15291.8,,,,1.2,-12.554040237,-12.554040237,22.9,,,,293728.2,50423.2,,,,,,,,,,,,,,,0.23808,,,,,,,,,,,,174158.5,,,,,,
1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22605.4,82441.6,,,,1.4,4.571968895,4.571968895,,,36.6,,,,1616742.4,277540.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13313.2,48553.0,,,,1.6,7.580748193,7.580748193,28.9,,,,813445.5,139641.2,,,,,,,,,,,,2234.5,8149.3,,,,1.1,4.402102056,4.402102056,24.6,,,,206766.6,35494.9,,,,,,,,,,,5403.3,19705.9,,,,2.0,5.221993505,5.221993505,34.6,,,,275498.1,47293.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015.5,18291.4,,,,1.2,-5.181393977,-5.181393977,34.8,,,,426330.4,73186.6,,,,,,,,,,,,,4493.8,16388.9,,,,1.4,11.236544167,11.236544167,25.5,,,,326733.1,56089.1,,,,,,,,,,,,,,,0.2742,,,,,,,,,,,,221434.9,,,,,,
1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27809.6,94072.8,,,,1.6,6.111081842,6.111081842,,,38.8,,,,1715542.9,294500.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15648.7,52935.6,,,,1.8,5.245400499,5.245400499,30.4,,,,856114.0,146965.9,,,,,,,,,,,,2829.0,9569.8,,,,1.3,7.738692175,7.738692175,26.5,,,,222767.6,38241.7,,,,,,,,,,,6599.4,22323.9,,,,2.2,6.529779723,6.529779723,36.9,,,,293487.5,50381.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6805.9,23022.6,,,,1.7,-4.89200892,-4.89200892,33.1,,,,405474.3,69606.3,,,,,,,,,,,,,6931.3,23446.8,,,,1.8,19.010910885,19.010910885,30.3,,,,388848.0,66752.1,,,,,,,,,,,,,,,0.29562,,,,,,,,,,,,326547.5,,,,,,
1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31341.5,104218.2,,,,1.8,1.695447891,1.695447891,,,39.5,,,,1744629.0,299494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18868.7,62742.8,,,,2.1,3.630221313,3.630221313,31.5,,,,887192.8,152301.1,,,,,,,,,,,,3588.7,11933.3,,,,1.4,12.101268542,12.101268542,29.8,,,,249725.3,42869.4,,,,,,,,,,,8856.6,29450.3,,,,2.7,9.757360755,9.757360755,40.5,,,,322124.1,55297.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7580.4,25206.5,,,,1.9,-1.159263369,-1.159263369,32.7,,,,400773.8,68799.3,,,,,,,,,,,,,8241.5,27405.1,,,,2.2,-3.287652275,-3.287652275,29.3,,,,376064.1,64557.5,,,,,,,,,,,,,,,0.30073,,,,,,,,,,,,260877.0,,,,,,
1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35391.8,111511.2,,,,2.0,2.249870525,2.249870525,,,40.4,,,,1783880.9,306232.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21336.2,67225.4,,,,2.4,1.576954248,1.576954248,32.0,,,,901183.5,154702.8,,,,,,,,,,,,4275.2,13470.1,,,,1.6,5.497804391,5.497804391,31.4,,,,263454.7,45226.3,,,,,,,,,,,10356.7,32631.4,,,,3.3,-1.235372307,-1.235372307,40.0,,,,318144.7,54614.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8573.2,27012.3,,,,2.1,4.299442068,4.299442068,34.1,,,,418004.8,71757.3,,,,,,,,,,,,,8935.7,28154.2,,,,2.6,-10.002613855,-10.002613855,26.4,,,,338447.8,58100.1,,,,,,,,,,,,,,,0.31738,,,,,,,,,,,,221541.0,,,,,,
1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39306.0,117424.8,,,,2.2,-0.093988909,-0.093988909,,,40.3,,,,1782204.3,305944.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23641.6,70628.2,,,,2.6,-0.868903355,-0.868903355,31.7,,,,893353.1,153358.6,,,,,,,,,,,,4563.0,13631.8,,,,1.7,3.830901495,3.830901495,32.6,,,,273547.4,46958.9,,,,,,,,,,,11068.2,33065.7,,,,3.7,-5.961767683,-5.961767683,37.6,,,,299177.7,51358.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10379.7,31008.7,,,,2.4,4.602109114,4.602109114,35.7,,,,437241.9,75059.7,,,,,,,,,,,,,8644.6,25825.3,,,,3.0,-13.676932892,-13.676932892,22.8,,,,292158.5,50153.8,,,,,,,,,,,,,,,0.33473,,,,,,,,,,,,171042.8,,,,,,
1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45192.6,128549.0,,,,2.5,3.014483073,3.014483073,,,41.5,,,,1835928.5,315167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26375.9,75025.7,,,,2.9,1.640091542,1.640091542,32.3,,,,908004.9,155873.8,,,,,,,,,,,,5551.2,15790.3,,,,2.0,0.671535542,0.671535542,32.8,,,,275384.4,47274.2,,,,,,,,,,,11510.1,32740.2,,,,4.0,-2.773134462,-2.773134462,36.5,,,,290881.1,49934.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12780.2,36353.0,,,,2.8,3.296930625,3.296930625,36.9,,,,451657.4,77534.4,,,,,,,,,,,,,10110.9,28760.2,,,,3.5,0.090615594,0.090615594,22.8,,,,292423.3,50199.2,,,,,,,,,,,,,,,0.35156,,,,,,,,,,,,202424.0,,,,,,
1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53972.3,143242.2,,,,2.8,3.790505006,3.790505006,,,43.1,,,,1905519.5,327113.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30623.7,81275.2,,,,3.3,2.476036366,2.476036366,33.1,,,,930487.4,159733.3,,,,,,,,,,,,6601.7,17520.9,,,,2.3,4.802610303,4.802610303,34.4,,,,288610.0,49544.6,,,,,,,,,,,13569.7,36013.9,,,,4.5,4.168308097,4.168308097,38.1,,,,303005.9,52015.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16615.5,44097.4,,,,3.6,1.840654003,1.840654003,37.5,,,,459970.9,78961.5,,,,,,,,,,,,,12138.3,32214.9,,,,4.2,-0.959526229,-0.959526229,22.6,,,,289617.4,49717.5,,,,,,,,,,,,,,,0.37679,,,,,,,,,,,,213062.7,,,,,,
1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71862.1,163023.6,,,,3.5,6.620609859,6.620609859,,,46.0,,,,2031676.5,348770.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38609.2,87587.3,,,,3.8,8.589550949,8.589550949,35.9,,,,1010412.1,173453.7,,,,,,,,,,,,8290.2,18806.8,,,,2.6,9.115318543,9.115318543,37.5,,,,314917.8,54060.8,,,,,,,,,,,18205.8,41300.9,,,,5.1,17.07760306,17.07760306,44.6,,,,354752.0,60899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22236.1,50444.0,,,,4.8,-0.003023072,-0.003023072,37.5,,,,459957.0,78959.1,,,,,,,,,,,,,17159.2,38926.7,,,,5.0,19.075837239,19.075837239,26.9,,,,344864.4,59201.6,,,,,,,,,,,,,,,0.44081,,,,,,,,,,,,236502.0,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83387.8,187963.9,,,,3.9,5.36077339,5.36077339,,,48.4,,,,2140590.0,367467.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47893.1,107955.6,,,,4.4,7.303879009,7.303879009,38.5,,,,1084211.4,186122.5,,,,,,,,,,,,10154.8,22889.8,,,,3.2,1.893880239,1.893880239,38.2,,,,320881.9,55084.6,,,,,,,,,,,22136.4,49897.5,,,,5.7,8.954615302,8.954615302,48.5,,,,386518.7,66352.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20640.1,46524.7,,,,4.7,-5.353024793,-5.353024793,35.5,,,,435335.4,74732.4,,,,,,,,,,,,,22065.1,49736.8,,,,5.6,13.735408728,13.735408728,30.6,,,,392232.9,67333.2,,,,,,,,,,,,,,,0.44364,,,,,,,,,,,,305875.6,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94684.9,196904.6,,,,4.4,-0.383397421,-0.383397421,,,48.2,,,,2132383.1,366058.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56285.2,117049.4,,,,5.1,2.097723436,2.097723436,39.3,,,,1106955.1,190026.9,,,,,,,,,,,,12953.1,26937.1,,,,3.8,6.32290562,6.32290562,40.6,,,,341171.0,58567.6,,,,,,,,,,,25022.0,52035.2,,,,6.6,-2.149481961,-2.149481961,47.5,,,,378210.6,64926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21856.4,45452.1,,,,5.2,-2.644939851,-2.644939851,34.6,,,,423821.0,72755.8,,,,,,,,,,,,,22161.1,46085.8,,,,6.8,-17.367066127,-17.367066127,25.3,,,,324113.5,55639.4,,,,,,,,,,,,,,,0.48087,,,,,,,,,,,,206339.0,,,,,,
